Document,Topic,Auto_Label,Descriptive_Label,Probability
"rium that, despite the availability of antibiotics, remains one",41,Antibiotics,Antibiotics,0.8752892748221052
"of the most common human diseases and it is estimated to infect up to one-third of the world’s population.124 The devel- opment of strains of extensively drug-resistant (XDR) tubercu- losis (TB),125 some of which are resistant to all current antibiotic therapies,126,127 is also a growing concern, especially as there are few antibiotic drugs in the pipeline.122,123 There is considerable debate over the role of antibodies in controlling TB, with many believing that antibody plays little or no role in protective immunity (reviewed in references 124 and 128). In a comprehensive historical review by Glatman-Freedman and Casadevall,128 the clinical benefit of antibody-mediated immunotherapy, albeit quite variable, provides evidence to suggest that antibody plays a role in protection against TB. In studies reported by Paquin in 1895, a group of patients with pulmonary TB confirmed by the presence of bacterium in their sputum showed clinical benefit. After 2 months of passive immunotherapy, 82% of patients showed reduced cough, reduction in bacterial load in sputum, clearance of pulmonary infiltrates, reduction in hemoptysis, improved appetite, and weight gain.128,129 At 6 months after initiating treatment, all the treated patients were alive and more than half were discharged from the hospital. In contrast, more than 30 untreated TB patients from another ward in the hospital had died within 4 months of starting the study. Experimental proof of antibody-mediated protection against TB was also published in 1897 by Fisch.128,130 After lethal TB challenge of guinea pigs, administration of immune serum was performed on days 4, 7, and 10, with further doses administered every other day for 4 weeks and once a week after that. Fisch reported that 16 of 18 treated animals were alive after 2.5 months (89% survival). If treatment was delayed until day 14 postchallenge, then 2 of 3 (66%) animals survived but showed signs of illness. If no antibody treatment was performed, then 0 of 3 (0%) of the animals survived past day 28. The same approach was used to treat 50 patients with pulmonary TB.131 All of the 19 patients treated at the earliest stages of disease improved rapidly after passive immunotherapy and were tuberculin negative at the end of the study. Of the 11 patients treated at the “incipient” stage of disease, 36% no longer had bacilli in their sputum and were considered cured and 64% showed substantial improvement in disease symptoms. The 20 patients with advanced TB showed only modest or no improvement after therapy and it was concluded that immune serum was only beneficial in early but not advanced cases of disease.131",15,Tuberculosis,Tuberculosis – Mycobacterium,1.0
EBV is a common human pathogen that causes a chronic,-1,Noise / Outlier,Noise / Outlier,0.0
"infection and is a leading cause of posttransplant non- Hodgkin lymphoma resulting from the uncontrolled prolif- eration of EBV-infected B lymphocytes in patients undergoing immunosuppressive therapies.132 In a large retrospective study involving 44,828 kidney transplant patients, the effect of pro- phylactic treatment for cytomegalovirus (CMV) on posttrans- plant incidence of non-Hodgkin lymphomas was examined.133 The standardized incidence ratio (SIR) for non-Hodgkin lym- phoma was expressed as the number of lymphoma cases per 100,000 persons and calculated after normalizing for age, sex, and geographical origin. The 30,255 patients who did not receive CMV prophylaxis had a SIR = 26.4, which remained unchanged (SIR = 24.2, P = .62) among the 12,470 patients who received antiviral drugs (acyclovir or ganciclovir). In strik- ing contrast, the 2103 patients who received anti-CMV immu- notherapy showed a complete absence of lymphomas during the first year after transplantation (SIR = 0, P = .016 vs. antiviral treatment). The most common anti-CMV immunoglobulin products were shown to contain antibodies against EBV and it is believed that this is the mechanism of action for the pro- tection afforded during the first year posttransplantation.133 In the subsequent 5 years of follow-up, new cases of lymphoma",7,Cytomegalovirus,Cytomegalovirus,1.0
"developed at similar rates among all three groups (P = .97). However, because administration of immunoglobulin is typi- cally only performed during the first 4 months after trans- plantation and antiviral antibody half-life is estimated to be approximately 25 days,134 it is not surprising that the protec- tive effects of passive immunotherapy were only maintained through the first year. Nevertheless, the inadvertent discovery of the protective role of antibodies in preventing EBV-induced non-Hodgkin lymphoma represents a potential breakthrough in clinical management of this vulnerable patient population.",1,Antibody,Antibody – Immunotherapy,1.0
"Despite decades of research aimed at finding a vaccine or a cure for HIV infection, this virus remains a scourge of global proportions. Early attempts at passive immunotherapy using first-generation HIV-specific monoclonal antibodies were not highly effective135–137 and this approach was not further pursued until a new generation of highly potent and broadly neutralizing antibodies were identified.138,139 In particular, a recent Phase I clinical trial140 involving a single administration of a broadly neutralizing antibody, 3BNC117, has renewed interest in the study of passive immunotherapy for HIV pre- vention and therapeutic intervention. 3BNC117 is an anti- CD4 binding site antibody that neutralizes 195 of 237 HIV strains comprising six different clades and was tested in a dose- escalation study among HIV-positive patients with different levels of viremia. At a dose of 10 or 30 mg/kg, patient viral load was reduced by up to 2.5 log10 (average decline: 1.48 log10) in 10 of 11 individuals. The subject that did not respond to antibody treatment at 10 mg/kg was infected with a resis- tant strain of HIV. Although the effect of antibody therapy on viremia was mainly transient after a single administration, the viral load remained lower than their preexisting set point in 3 of 10 patients at 56 days and one subject exhibited viremia levels that remained near the limits of detection throughout the 56-day study. It is currently unclear if HIV viremia in these patients will eventually rebound to their original levels. Similar results were observed during antibody-based therapy of SHIV-infected rhesus macaques in which most animals showed a rebound in viral replication after the transferred monoclonal antibodies declined to undetectable levels but a subset of animals maintained virological control in the absence of further infusions.141 Combinations of antiretroviral drugs are currently the standard of care for treatment of HIV infection and it is unlikely that one dose of a single monoclo- nal antibody will be sufficient to have a long-term clinical benefit among a broad patient base. However, there is growing optimism that combining a cocktail of potent, broadly neu- tralizing monoclonal antibodies with antiretroviral drugs and/ or agents that activate latent virus reservoirs could theoreti- cally provide long-term reduction in viral load and reduce the rates of transmission.",2,Hiv,Hiv,1.0
FUTURE OF PASSIVE IMMUNIZATION,36,Technology,Technology,0.9577519108445421
"With substantial advances in monoclonal antibody technolo- gies and an increasing appreciation for the role of antibodies in the control of infectious disease, the development of sophis- ticated new passive immunotherapies is likely to continue at an accelerated pace. Antibiotic resistance among clinically relevant bacteria including multidrug-resistant (MDR) and XDR M. tuberculosis, methicillin-resistant Staphylococcus aureus (MRSA), and dominant strains of antibiotic-resistant Salmo- nella typhi and other gram-negative bacterial species is a growing concern.122,125,142–144 This, coupled with the knowledge that fewer new antibiotics are moving through the drug pipe- line,122,123 may further motivate research into the development of antibody-based therapies to overcome these challenges to clinical intervention against microbial disease. One drawback to passive immunization is that antibody half-life in vivo",25,Pseudomonas,Pseudomonas,0.3037847471045295
"often provides only transient protection unless repeated administrations are performed. This may change as new tech- nologies that increase the half-life of monoclonal antibodies are employed. For example, the Fc region of an anti-RSV monoclonal antibody, motavizumab, was mutated to increase its binding to the neonatal Fc receptor (FcRn), resulting in serum antibody pharmacokinetics in human subjects that increased from a typical 19- to 34-day half-life to up to a 100-day half-life while still retaining virus-specific neutralizing activity.144a Nevertheless, while passive immunization may be",1,Antibody,Antibody – Immunotherapy,1.0
"sufficient for protection or therapeutic intervention of acute or remittent disease, active immunization through improved vaccine design may still be needed to train the host immune system to maintain long-term levels of protective immunity. Importantly, examples of successful passive immunization approaches may provide a useful framework for developing new and improved vaccines that elicit the most protective antibody responses.",53,Immunotherapy,Immunotherapy,1.0
References for this chapter are available at ExpertConsult.com.,89,Proc,Proc,1.0
REFERENCES,-1,Noise / Outlier,Noise / Outlier,0.0
"von Behring E, Kitasato S. Ueber das zustandekommen der diphtherie-immunitat und der tetanus-immunitat bei thieren (On the realization of immunity in diphtheria and tetanus in animals). Dtsch Med Wochenschr. 1890;16:1113-1114.",44,Immunization,Immunization,1.0
Molz G. Variations in child mortality in the past 100 years. Helv Paediatr Acta. 1970;25:1-12. [in German].,-1,Noise / Outlier,Noise / Outlier,0.0
Kossel H. Ueber die Behandlung diphtheriekranker Kinder mit “Diphtherieheilserum” (Concerning the treatment of children suffering from diphtheria with “diphtheria serum”). Dtsch Med Wochenschr. 1893;19:392-393.,42,Diphtheria,Diphtheria – Diphtherie,1.0
Grundbacher FJ. Behring’s discovery of diphtheria and tetanus antitoxins. Immunol Today. 1992;13(5):188-190.,76,Diphtheria,Diphtheria – Antitoxins,1.0
"Winau F, Winau R. Emil von Behring and serum therapy. Microbes Infect. 2002;4(2):185-188.",41,Antibiotics,Antibiotics,1.0
Obituary on Emil von Behring. Lancet. 1917;890.,-1,Noise / Outlier,Noise / Outlier,0.0
"Linton DS. Emil von Behring: Infectious Disease, Immunology, Serum Therapy. Philadelphia: American Philosophical Society; 2005.",41,Antibiotics,Antibiotics,1.0
von Behring E. Gesammelte abhandlungen zur Atiologischen Thera- pie der Ansteckenden Krankheiten (Collected Treaties of Aetiologic Therapy of Infectious Diseases). Leipzig: Thieme; 1893.,41,Antibiotics,Antibiotics,1.0
"Stiehm ER, Keller MA. Passive Immunization. In: Feigin RD, Cherry JD, Demmler-Harrison GJ, eds. Feigin and Cherry’s Text- book of Pediatric Infectious Diseases. 6th ed. Philadelphia: Saun- ders Elsevier; 2009:3401-3446.",56,Lyme,Lyme,1.0
"Kohler G, Milstein C. Continuous cultures of fused cells secret- ing antibody of predefined specificity. Nature. 1975;256(5517): 495-497.",1,Antibody,Antibody – Immunotherapy,1.0
Alkan SS. Monoclonal antibodies: the story of a discovery that revolutionized science and medicine. Nat Rev Immunol. 2004;4(2):153-156.,-1,Noise / Outlier,Noise / Outlier,0.0
"Marasco WA, Sui J. The growth and potential of human antiviral monoclonal antibody therapeutics. Nat Biotechnol. 2007;25(12): 1421-1434.",24,Antiviral,Antiviral,0.40515041478300456
"Traggiai E, Becker S, Subbarao K, et al. An efficient method to make human monoclonal antibodies from memory B cells: potent neutralization of SARS coronavirus. Nat Med. 2004;10(8): 871-875.",1,Antibody,Antibody – Immunotherapy,1.0
"Waldmann TA, Strober W. Metabolism of immunoglobulins.",-1,Noise / Outlier,Noise / Outlier,0.0
Prog Allergy. 1969;13:1-110.,26,Meader,Meader,0.600682071667032
"Ukkonen P, Hovi T, von Bonsdorff C-H, Saikku P, Penttinen K. Age-specific prevalence of complement-fixing antibodies to sixteen viral antigens: A computer analysis of 58,500 patients covering a period of eight years. J Med Virol. 1984;13:131- 148.",63,Complement,Complement,1.0
Fischer A. Severe combined immunodeficiencies (SCID). Clin Exp Immunol. 2000;122(2):143-149.,75,Immun,Immun,1.0
"Lederman HM, Winkelstein JA. X-linked agammaglobulinemia: an analysis of 96 patients. Medicine (Baltimore). 1985;64(3): 145-156.",-1,Noise / Outlier,Noise / Outlier,0.0
"Albrecht P, Ennis FA, Saltzman EJ, Krugman S. Persistence of maternal antibody in infants beyond 12 months: mechanism of measles vaccine failure. J Pediatr. 1977;91(5):715-718.",74,Measles,Measles – Vaccine,1.0
"Hayden GF. Measles vaccine failure. A survey of causes and means of prevention. Clin Pediatr (Phila). 1979;18(3):155-156, 161–153,167.",74,Measles,Measles – Vaccine,1.0
"Orenstein WA, Markowitz L, Preblud SR, et al. Appropriate age for measles vaccination in the United States. Dev Biol Stand. 1986;65:13-21.",74,Measles,Measles – Vaccine,1.0
"Appaiahgari MB, Glass R, Singh S, et al. Transplacental rotavirus IgG interferes with immune response to live oral rotavirus vaccine ORV-116E in Indian infants. Vaccine. 2014;32(6):651- 656.",0,Rotavirus,Rotavirus,1.0
"Becker-Dreps S, Vilchez S, Velasquez D, et al. Rotavirus-specific IgG antibodies from mothers’ serum may inhibit infant immune responses to the pentavalent rotavirus vaccine. Pediatr Infect Dis",0,Rotavirus,Rotavirus,1.0
J. 2015;34(1):115-116.,33,1932,1932,0.3383107654816508
"Zaman K, Roy E, Arifeen SE, et al. Effectiveness of maternal influenza immunization in mothers and infants. N Engl J Med. 2008;359(15):1555-1564.",39,Influenza,Influenza – Immunity,1.0
"Benowitz I, Esposito DB, Gracey KD, Shapiro ED, Vazquez M. Influenza vaccine given to pregnant women reduces hospitaliza- tion due to influenza in their infants. Clin Infect Dis. 2010;51(12): 1355-1361.",39,Influenza,Influenza – Immunity,0.8962462392441951
"Poehling KA, Szilagyi PG, Staat MA, et al. Impact of maternal immunization on influenza hospitalizations in infants. Am J Obstet Gynecol. 2011;204(6 suppl 1):S141-S148.",39,Influenza,Influenza – Immunity,1.0
"Van Rie A, Wendelboe AM, Englund JA. Role of maternal pertus- sis antibodies in infants. Pediatr Infect Dis J. 2005;24:S62-S65.",21,Pertussis,Pertussis – Vaccination,0.23151581216300052
"Kendrick P, Thompson M, Eldering G. Immunity response of mothers and babies to injections of pertussis vaccine during pregnancy. Am J Dis Child. 1945;70(1):25-28.",21,Pertussis,Pertussis – Vaccination,0.2798679297963426
"Lichty JA, Slavin B, Bradford WL. An attempt to increase resis- tance to pertussis in newborn infants by immunizing their mothers during pregnancy. J Clin Invest. 1938;17(5):613-621.",21,Pertussis,Pertussis – Vaccination,0.4807680991600436
"Cohen P, Scadron SJ. The placental transmission of protective antibodies against whooping cough by inoculation of the preg- nant mother. JAMA. 1943;121(9):656-662.",-1,Noise / Outlier,Noise / Outlier,0.0
"Amirthalingam G, Andrews N, Campbell H, et al. Effectiveness of maternal pertussis vaccination in England: an observational study. Lancet. 2014;384(9953):1521-1528.",21,Pertussis,Pertussis – Vaccination,0.7131044799402545
"Dabrera G, Amirthalingam G, Andrews N, et al. A case-control study to estimate the effectiveness of maternal pertussis vaccina- tion in protecting newborn infants in England and Wales, 2012– 2013. Clin Infect Dis. 2015;60:333-337.",21,Pertussis,Pertussis – Vaccination,1.0
"Swamy GK, Wheeler SM. Neonatal pertussis, cocooning and maternal immunization. Expert Rev Vaccines. 2014;13(9): 1107-1114.",21,Pertussis,Pertussis – Vaccination,1.0
"Casadevall A, Scharff MD. Serum therapy revisited: animal models of infection and development of passive antibody therapy. Antimicrob Agents Chemother. 1994;38(8):1695-1702.",70,Antitiyphoid,Antitiyphoid,1.0
"Casadevall A, Scharff MD. Return to the past: the case for antibody-based therapies in infectious diseases. Clin Infect Dis. 1995;21(1):150-161.",70,Antitiyphoid,Antitiyphoid,1.0
"Zeitlin L, Cone RA, Moench TR, Whaley KJ. Preventing infectious disease with passive immunization. Microbes Infect. 2000;2(6):701-708.",56,Lyme,Lyme,1.0
"Lang AB, Cryz SJ Jr, Schurch U, Ganss MT, Bruderer U. Immu- notherapy with human monoclonal antibodies. Fragment A specificity of polyclonal and monoclonal antibodies is crucial for full protection against tetanus toxin. J Immunol. 1993;151(1): 466-472.",-1,Noise / Outlier,Noise / Outlier,0.0
"Chen Z, Earl P, Americo J, et al. Chimpanzee/human mAbs to vaccinia virus B5 protein neutralize vaccinia and smallpox viruses and protect mice against vaccinia virus. Proc Natl Acad Sci USA. 2006;103:1882-1887.",47,Vaccine,Vaccine – Vaccinia,1.0
"Zhao X, Chen FP, Megaw AG, Sullender WM. Variable resistance to palivizumab in cotton rats by respiratory syncytial virus mutants. J Infect Dis. 2004;190(11):1941-1946.",73,Palivizumab,Palivizumab – Virus,1.0
"Zhao X, Chen FP, Sullender WM. Respiratory syncytial virus escape mutant derived in vitro resists palivizumab prophylaxis in cotton rats. Virology. 2004;318(2):608-612.",73,Palivizumab,Palivizumab – Virus,1.0
"DeVincenzo JP, Hall CB, Kimberlin DW, et al. Surveillance of clinical isolates of respiratory syncytial virus for palivizumab (Synagis)-resistant mutants. J Infect Dis. 2004;190(5):975-978.",73,Palivizumab,Palivizumab – Virus,0.6259472537009351
"Zhu Q, McAuliffe JM, Patel NK, et al. Analysis of respiratory syncytial virus preclinical and clinical variants resistant to neu- tralization by monoclonal antibodies palivizumab and/or mota- vizumab. J Infect Dis. 2011;203(5):674-682.",-1,Noise / Outlier,Noise / Outlier,0.0
"Renegar KB, Small PA Jr, Boykins LG, Wright PF. Role of IgA versus IgG in the control of influenza viral infection in the murine respiratory tract. J Immunol. 2004;173(3):1978- 1986.",-1,Noise / Outlier,Noise / Outlier,0.0
"Lemaitre-Coelho I, Yamakido M, Montgomery PC, Langendries AE, Vaerman JP. Selective excretion of IgA in rat bronchial secre- tions: lack of significant contribution from plasma IgA. Immunol Commun. 1982;11(6):441-453.",-1,Noise / Outlier,Noise / Outlier,0.0
"Morell A, Terry WD, Waldmann TA. Metabolic properties of IgG subclasses in man. J Clin Invest. 1970;49(4):673-680.",69,Igg,Igg,1.0
"Stoof SP, van der Klis FR, van Rooijen DM, et al. Salivary anti- body levels in adolescents in response to a meningococcal sero- group C conjugate booster vaccination nine years after priming: systemically induced local immunity and saliva as potential sur- veillance tool. Vaccine. 2015;33(32):3933-3939.",29,Meningococcus,Meningococcus,0.7309534510461058
"Parren PW, Marx PA, Hessell AJ, et al. Antibody protects macaques against vaginal challenge with a pathogenic R5 simian/human immunodeficiency virus at serum levels giving complete neutralization in vitro. J Virol. 2001;75(17):8340- 8347.",6,Immunodeficiency,Immunodeficiency – Macaques,1.0
"Dowdle WR, Coleman MT, Mostow SR, Kaye HS, Schoenbaum SC. Inactivated influenza vaccines. 2. Laboratory indices of pro- tection. Postgrad Med J. 1973;49(569):159-163.",23,Influenza,Influenza – Tection,1.0
"Clements ML, Betts RF, Tierney EL, Murphy BR. Serum and nasal wash antibodies associated with resistance to experimental chal- lenge with influenza A wild-type virus. J Clin Microbiol. 1986;24(1):157-160.",23,Influenza,Influenza – Tection,0.5920975792848
"Tasman A, Lansberg HP. Problems concerning the prophylaxis, pathogenesis and therapy of diphtheria. Bull World Health Organ. 1957;16(5):939-973.",42,Diphtheria,Diphtheria – Diphtherie,1.0
"Cohen J, Vincent JL, Adhikari NK, et al. Sepsis: a roadmap for future research. Lancet Infect Dis. 2015;15(5):581-614.",37,Sepsis,Sepsis,1.0
Hunter TM. Prevention of Measles by Convalescent Serum. Br Med J. 1933;1(3762):217-219.,17,Measles,Measles – Immunization,1.0
Janeway C. Use of concentrated human serum g-globulin in the prevention and attenuation of measles. Bull N Y Acad Med. 1945;21:202-222.,30,Measles,Measles – Immunoglobulin,1.0
"Endo A, Izumi H, Miyashita M, et al. Current efficacy of postex- posure  prophylaxis  against  measles  with  immunoglobulin. J Pediatr. 2001;138(6):926-928.",17,Measles,Measles – Immunization,0.8255870257976364
Meyer KF. The therapeutic use of convalescent serum in polio- myelitis. Cal West Med. 1936;44(4):254.,27,Poliomyelitis,Poliomyelitis – Polio,0.8585306255597693
Reduction of respiratory syncytial virus hospitalization among premature infants and infants with bronchopulmonary dyspla- sia using respiratory syncytial virus immune globulin prophy- laxis. The PREVENT Study Group. Pediatrics. 1997;99(1):93-99.,-1,Noise / Outlier,Noise / Outlier,0.0
"Feltes TF, Cabalka AK, Meissner HC, et al. Palivizumab prophy- laxis reduces hospitalization due to respiratory syncytial virus in young children with hemodynamically significant congenital heart disease. J Pediatr. 2003;143:532-540.",16,Palivizumab,Palivizumab – Rsvs,0.6716017760819688
"Palivizumab, a humanized respiratory syncytial virus monoclo- nal antibody, reduces hospitalization from respiratory syncytial virus infection in high-risk infants. Pediatrics. 1998;102(3): 531-537.",16,Palivizumab,Palivizumab – Rsvs,0.2604815115039292
"Pedraz C, Carbonell-Estrany X, Figueras-Aloy J, Quero J, Group IS. Effect of palivizumab prophylaxis in decreasing respiratory syncytial virus hospitalizations in premature infants. Pediatr Infect Dis J. 2003;22(9):823-827.",16,Palivizumab,Palivizumab – Rsvs,0.3512160855809713
"Ramilo O, Lagos R, Saez-Llorens X, et al. Motavizumab treat- ment of infants hospitalized with respiratory syncytial virus infection does not decrease viral load or severity of illness. Pediatr Infect Dis J. 2014;33(7):703-709.",16,Palivizumab,Palivizumab – Rsvs,0.819771116250168
"Carbonell-Estrany X, Simoes EA, Dagan R, et al. Motavizumab for prophylaxis of respiratory syncytial virus in high-risk chil- dren: a noninferiority trial. Pediatrics. 2010;125:e35-e51.",16,Palivizumab,Palivizumab – Rsvs,1.0
"Saez-Llorens X, Moreno MT, Ramilo O, et al. Safety and phar- macokinetics of palivizumab therapy in children hospitalized with respiratory syncytial virus infection. Pediatr Infect Dis J. 2004;23(8):707-712.",16,Palivizumab,Palivizumab – Rsvs,0.28379453143748945
"Rodriguez WJ, Gruber WC, Groothuis JR, et al. Respiratory syn- cytial virus immune globulin treatment of RSV lower respiratory tract infection in previously healthy children. Pediatrics. 1997;100(6):937-942.",-1,Noise / Outlier,Noise / Outlier,0.0
"Patel TB, Naidu BPB. Smallpox and sulphonamide. Ind Med Gaz. 1940;75:730-732.",8,Smallpox,Smallpox,0.4568952794785869
"Kempe CH, Bowles C, Meiklejohn G, et al. The use of vaccinia hyperimmune gammaglobulin in the prophylaxis of smallpox. Bull World Health Organ. 1961;25:41-48.",8,Smallpox,Smallpox,1.0
Marennikova SS. The use of hyperimmune antivaccinia gamma- globulin for the prevention and treatment of smallpox. Bull World Health Organ. 1962;27:325-330.,8,Smallpox,Smallpox,1.0
"Couzi G, Kircher JP. Immunotherapie de la Variole. Bulletin de l’Institut d’hygiène. 1941;1:59-68.",77,Immunotherapie,Immunotherapie,1.0
"Enria DA, Briggiler AM, Sanchez Z. Treatment of Argentine hem- orrhagic fever. Antiviral Res. 2008;78(1):132-139.",40,Fever,Fever – Hemorrhagic,1.0
"Maiztegui JI, Fernandez NJ, de Damilano AJ. Efficacy of immune plasma in treatment of Argentine haemorrhagic fever and asso- ciation between treatment and a late neurological syndrome. Lancet. 1979;2(8154):1216-1217.",40,Fever,Fever – Hemorrhagic,0.9686606992406603
"Ruggiero HA, Perez Isquierdo F, Milani HA, et al. [Treatment of Argentine hemorrhagic fever with convalescent’s plasma. 4433 cases]. Presse Med. 1986;15(45):2239-2242.",40,Fever,Fever – Hemorrhagic,1.0
"Weissenbacher M, De Guerrero LB, Parodi AS. Acción de los inmunosueros en la fiebre hemorrágica experimental. Medicina (Kaunas). 1968;28(2):53-58.",62,Reanalysis,Reanalysis,0.8798571924905583
"Kenyon RH, Green DE, Eddy GA, Peters CJ. Treatment of junin virus-infected guinea pigs with immune serum: development of late neurological disease. J Med Virol. 1986;20(3):207-218.",5,Lassa,Lassa,0.3389775479817388
"Kenyon RH, Condie RM, Jahrling PB, Peters CJ. Protection of guinea pigs against experimental Argentine hemorrhagic fever by purified human IgG: importance of elimination of infected cells. Microb Pathog. 1990;9:219-226.",40,Fever,Fever – Hemorrhagic,0.3857261609526642
"Monath TP, Casals J. Diagnosis of Lassa fever and the isolation and management of patients. Bull World Health Organ. 1975;52(4-6):707-715.",5,Lassa,Lassa,0.9067012468200869
"Jahrling PB, Frame JD, Rhoderick JB, Monson MH. Endemic Lassa fever in Liberia. IV. Selection of optimally effective plasma for treatment by passive immunization. Trans R Soc Trop Med Hyg. 1985;79(3):380-384.",5,Lassa,Lassa,0.44535205042130815
"Jahrling PB. Protection of Lassa virus-infected guinea pigs with Lassa-immune plasma of guinea pig, primate, and human origin. J Med Virol. 1983;12(2):93-102.",5,Lassa,Lassa,1.0
"Jahrling PB, Peters CJ. Passive antibody therapy of Lassa fever in cynomolgus monkeys: importance of neutralizing antibody and Lassa virus strain. Infect Immun. 1984;44(2):528-533.",5,Lassa,Lassa,0.6446182311782855
"Jahrling PB, Peters CJ, Stephen EL. Enhanced treatment of Lassa fever by immune plasma combined with ribavirin in cynomol- gus monkeys. J Infect Dis. 1984;149(3):420-427.",5,Lassa,Lassa,0.5860779042601834
Clayton AJ. Lassa immune serum. Bull World Health Organ. 1977;55(4):435-439.,5,Lassa,Lassa,1.0
"Frame JD, Verbrugge GP, Gill RG, Pinneo L. The use of Lassa fever convalescent plasma in Nigeria. Trans R Soc Trop Med Hyg. 1984;78(3):319-324.",5,Lassa,Lassa,0.6446182311782855
Zingher A. Convalescent whole blood plasma and serum in prophylaxis of measles. JAMA. 1924;82(15):1180-1187.,17,Measles,Measles – Immunization,0.6510051536387818
Gunn W. The serum prophylaxis of measles: (section of epide- miology and state medicine). Proc R Soc Med. 1938;31(7): 828-840.,17,Measles,Measles – Immunization,1.0
"Young MK, Nimmo GR, Cripps AW, Jones MA. Post-exposure passive immunisation for preventing measles. Cochrane Database Syst Rev. 2014;(4):CD010056.",17,Measles,Measles – Immunization,0.7242947107061257
"Ordman CW, Jennings CG, Janeway CA. Chemical, clinical, and immunological studies on the products of human plasma frac- tionation. Xii. The use of concentrated normal human serum gamma globulin (human immune serum globulin) in the pre- vention and attenuation of measles. J Clin Invest. 1944;23(4): 541-549.",30,Measles,Measles – Immunoglobulin,0.768819870221514
McKhann CF. The prevention and modification of measles.,17,Measles,Measles – Immunization,0.766855740273043
JAMA. 1937;109(25):2034-2038.,33,1932,1932,1.0
"Simonsen L, Spreeuwenberg P, Lustig R, et al. Global mortality estimates for the 2009 Influenza Pandemic from the GLaMOR project: a modeling study. PLoS Med. 2013;10:e1001558.",61,Influenza,Influenza – Pandemic,1.0
"Johnson NP, Mueller J. Updating the accounts: global mortality of the 1918–1920 “Spanish” influenza pandemic. Bull Hist Med. 2002;76:105-115.",61,Influenza,Influenza – Pandemic,1.0
"Nair H, Brooks WA, Katz M, et al. Global burden of respi- ratory infections due to seasonal influenza in young chil- dren: a systematic review and meta-analysis. Lancet. 2011;378: 1917-1930.",61,Influenza,Influenza – Pandemic,1.0
"Thompson WW, Shay DK, Weintraub E, et al. Mortality associ- ated with influenza and respiratory syncytial virus in the United States. JAMA. 2003;289:179-186.",61,Influenza,Influenza – Pandemic,0.4965508196156022
Stuart-Harris CH. Immunity to influenza. J Infect Dis. 1972; 126(4):466-468.,23,Influenza,Influenza – Tection,1.0
"Hobson D, Curry RL, Beare AS, Ward-Gardner A. The role of serum haemagglutination-inhibiting antibody in protection against challenge infection with influenza A2 and B viruses. J Hyg (Lond). 1972;70(4):767-777.",13,Antibody,Antibody – Influenzae,0.37146166603761865
"Morris JA, Kasel JA, Saglam M, Knight V, Loda FA. Immunity to influenza as related to antibody levels. N Engl J Med. 1966;274(10):527-535.",23,Influenza,Influenza – Tection,0.26807956924088383
"Akerfeldt S, Geijer S, Holubars E, Fuchs G, Brundin M. Prophy- lactic and therapeutic antiviral effect of human gamma globulin. Biochem Pharmacol. 1972;21:503-509.",78,Poliomyelitis,Poliomyelitis – Globulin,1.0
"Laidlaw PP, Smith W, Andrews CH, Dunkin GW. Influenza: The preparation of immune sera in horses. Br J Exp Pathol. 1935;16(3):275-290.",23,Influenza,Influenza – Tection,1.0
"Henle W, Stokes JJ, Shaw DR. Passive immunization of mice against human influenza virus by the intranasal route. J Immunol. 1941;40:201-212.",-1,Noise / Outlier,Noise / Outlier,0.0
"Itoh Y, Yoshida R, Shichinohe S, et al. Protective efficacy of passive immunization with monoclonal antibodies in animal models of H5N1 highly pathogenic avian influenza virus infec- tion. PLoS Pathog. 2014;10:e1004192.",-1,Noise / Outlier,Noise / Outlier,0.0
"Corti D, Voss J, Gamblin SJ, et al. A neutralizing antibody selected from plasma cells that binds to group 1 and group 2 influenza A hemagglutinins. Science. 2011;333:850-856.",-1,Noise / Outlier,Noise / Outlier,0.0
"Luke TC, Kilbane EM, Jackson JL, Hoffman SL. Meta-analysis: convalescent blood products for Spanish influenza pneumonia: a future H5N1 treatment? Ann Intern Med. 2006;145:599-609.",23,Influenza,Influenza – Tection,0.2512712490715046
"Hung IF, To KK, Lee CK, et al. Hyperimmune IV immunoglobu- lin treatment: a multicenter double-blind randomized con- trolled trial for patients with severe 2009 influenza A(H1N1) infection. Chest. 2013;144:464-473.",23,Influenza,Influenza – Tection,0.3082075075393042
Alexander HE. Treatment of haemophilus influenzae infections and of meningococcic and pneumococcic meningitis. Am J Dis Child. 1943;66(2):172-187.,43,Influenzal,Influenzal,0.435189870668843
"Edmonds AM, Neter E. Appraisal of treatment of Hemophilus influenzae type B meningitis with specific rabbit serum and sulfonamides; based on observation of 60 cases. J Pediatr. 1946;28:462-470.",43,Influenzal,Influenzal,1.0
"Beck KH, Janney FR. Alexander’s rabbit serum in the treatment of influenzal meningitis; an evaluation of its use in conjunction with sulfonamide compounds. JAMA. 1947;73(3):317-325.",43,Influenzal,Influenzal,1.0
"Santosham M, Reid R, Letson GW, Wolff MC, Siber G. Passive immunization for infection with Haemophilus influenzae type",13,Antibody,Antibody – Influenzae,1.0
b. Pediatrics. 1990;85(4 Pt 2):662-666.,-1,Noise / Outlier,Noise / Outlier,0.0
"Davidson GP, Whyte PB, Daniels E, et al. Passive immunisation of children with bovine colostrum containing antibodies to human rotavirus. Lancet. 1989;2:709-712.",0,Rotavirus,Rotavirus,1.0
Hammarstrom L. Passive immunity against rotavirus in infants.,0,Rotavirus,Rotavirus,1.0
