Document,Topic,Auto_Label,Descriptive_Label,Probability
Intradermal hepatitis B vaccination in non-responders after topical application of imiquimod (Aldara). Vaccine.,11,Hepatitis,Hepatitis,1.0
"Enhanced immunogenicity of Plasmodium falciparum peptide vaccines using a topical adju- vant containing a potent synthetic Toll-like receptor 7 agonist, imiquimod.",8,Malaria,Malaria – Vaccines,0.8892813541639913
Immunization of malig- nant melanoma patients with full-length NY-ESO-1 protein using TLR7 agonist imiquimod as vaccine adjuvant.,3,Hemocyanin,Hemocyanin,1.0
"Sanders MT, Brown LE, Deliyannis G, et al. ISCOM-based vaccines: the second decade.",18,Vaccines,Vaccines – Iscom,1.0
ISCOM technology-based matrix M adjuvant: success in future vaccines relies on formula- tion.,18,Vaccines,Vaccines – Iscom,1.0
Vaccine.,1,Vaccine,Vaccine – Immunol,0.8406747685251892
"McKenzie A, Watt M, Gittleson C. ISCOMATRIX vaccines: safety in human clinical studies.",18,Vaccines,Vaccines – Iscom,1.0
"Garçon N, Chomez P, Van Mechelen M. A GlaxoSmithKline Adjuvant Systems in vaccines: concepts, achievements and per- spectives.",0,Vaccines,Vaccines – Adjuvants,0.903670497859463
"T cell responses to the RTS,S/AS01(E) and RTS,S/AS02(D) malaria candidate vaccines administered according to different schedules to Ghanaian chil- dren.",19,Malaria,Malaria – Vaccine,1.0
"A randomized trial assessing the safety and immunogenicity of AS01 and AS02 adju- vanted RTS,S malaria vaccine candidates in children in Gabon. PLoS",19,Malaria,Malaria – Vaccine,1.0
"The malaria vaccine candi- date RTS,S/AS is in phase III clinical trials [in French].",19,Malaria,Malaria – Vaccine,1.0
"Pilot study of a hep- tavalent vaccine–keyhole limpet hemocyanin conjugate plus QS21 in patients with epithelial ovarian, fallopian tube, or peri- toneal cancer.",3,Hemocyanin,Hemocyanin,1.0
Vaccine.,1,Vaccine,Vaccine – Immunol,0.6610245463493201
Natural and syn- thetic saponin adjuvant QS-21 for vaccines against cancer.,0,Vaccines,Vaccines – Adjuvants,1.0
Design and synthesis of potent Quillaja saponin vaccine adjuvants.,0,Vaccines,Vaccines – Adjuvants,1.0
"Moser C, Amacker M, Zurbriggen R. Influenza virosomes as a vaccine adjuvant and carrier system.",10,Vaccine,Vaccine – Virosomes,0.8136329551751149
"Phase I. Hepatitis C Vaccine Trial of Virosome-formulated Peptides, This study has been completed., Sponsor: Pevion Biotech Ltd,",10,Vaccine,Vaccine – Virosomes,1.0
Evaluation of the effectiveness of influenza trivalent polymer subunit vaccine “Grippol”,9,Vaccine,Vaccine – Influenza,0.6345402262196316
Water-soluble phosp- hazene polymers for parenteral and mucosal vaccine delivery.,9,Vaccine,Vaccine – Influenza,0.6479282351402622
Induction of specific immune responses by polycation-based vaccines.,0,Vaccines,Vaccines – Adjuvants,1.0
Chitosan as an adju- vant for polio vaccine.,6,Vaccine,Vaccine – Adjuvants,0.6893504171454902
"Design, characterization and preclinical efficacy of a cationic lipid adjuvant for influenza split vaccine. Vaccine.",9,Vaccine,Vaccine – Influenza,0.4484002209324221
Cationic liposomes formulated with synthetic mycobacterial cordfactor (CAF01): a versatile adjuvant for vaccines with different immunological requirements.,0,Vaccines,Vaccines – Adjuvants,1.0
Mucosal vaccines: nontoxic derivatives of LT and CT as mucosal adjuvants. Vaccine.,0,Vaccines,Vaccines – Adjuvants,1.0
Vaccine.,1,Vaccine,Vaccine – Immunol,0.5952855740778311
Clin Vaccine Immunol.,1,Vaccine,Vaccine – Immunol,0.5153958124717718
"Phase I evaluation of intranasal trivalent inactivated influenza vaccine with nontoxi- genic Escherichia coli enterotoxin and novel biovector as mucosal adjuvants, using adult volunteers.",16,Dmlt,Dmlt,1.0
Use of the inactivated intra- nasal influenza vaccine and the risk of Bell’s palsy in Switzer- land.,-1,Noise / Outlier,Noise / Outlier,0.0
"Safety and immunoge- nicity of an improved oral inactivated multivalent enterotoxi- genic Escherichia coli (ETEC) vaccine administered alone and together with dmLT adjuvant in a double-blind, randomized, placebo-controlled Phase I study. Vaccine.",16,Dmlt,Dmlt,1.0
The safety evaluation of adju- vants during vaccine development: the AS04 experience. Vaccine. 2011;29:4453-4459.,6,Vaccine,Vaccine – Adjuvants,1.0
