Document,Topic,Auto_Label,Descriptive_Label,Probability
"to approve a hepatitis E vaccine, which was developed by Xiamen Innovax Biotech.",3,Biotech,Biotech,1.0
Brazil,16,China,China,1.0
"Brazil has four notable vaccine manufacturing companies. Bio-Manguinhos/Fiocruz is a government-owned entity that supplies the full demand for most vaccines under the Brazilian National Immunization Program (NIP). They also have a R&D collaboration with GlaxoSmithKline for a dengue vaccine. Butantan Institute is another government-owned institution that supplies the full demand for a smaller number of vaccines under the Brazilian NIP. Ataulfo de Paiva Foundation is non- profit private institution that primarily supplies the BCG vaccine for the Brazilian market. Ezequiel Dias Foundation (FUNED) is a public institution and part of Minas Gerais state. Since 2009, it has supplied the meningococcal conjugate vaccine after transferring the technology from Novartis.",6,Vaccines,Vaccines – Ebola,1.0
Summary,12,Summary,Summary,0.939362758429177
"The Indian vaccine industry is the most advanced among these three developing countries, and is already providing a signifi- cant portion of the world’s vaccine supply as well as develop- ing new vaccines. China is on the verge of the transition from a domestic-only provider to a vaccine exporter, and is demon- strating solid progress in vaccine innovation. Brazil is approaching the point of supplying its own domestic needs, largely with technology transferred from the developed world. Together, these emerging players from middle-income coun- tries will have increasing influence in the global vaccine indus- try during the coming years.",-1,Noise / Outlier,Noise / Outlier,0.0
PRICING OF VACCINES,4,Vaccine,Vaccine – Pricing,1.0
"Pricing is a critical component of success for large companies and for venture funding of small companies since potential sales determine the desirability of an investment decision. The public expectation is for low vaccine prices, although this has changed somewhat in recent years with the introduction of several new, higher priced vaccines, such as varicella, rotavirus, pneumococcal conjugate vaccine, zoster vaccine, and HPV vaccine (Fig. 4.3). Large companies believe that vaccines should be priced according to value to society such as reduction in health care and related costs, relief from pain and suffering, and/or prevention of death, and that they should be rewarded for taking the enormous risks inherent in early vaccine develop- ment. Such prices far exceed manufacturing costs, but are essential to produce the revenue streams that allow vaccines to be competitive for R&D and manufacturing resources within large pharmaceutical companies or that make biotech compa- nies attractive investment opportunities. In general, vaccine prices have declined when more than two companies have competed in a single vaccine market and profitability has fallen sharply. The influenza vaccine market highlights this cyclical ebb and flow of competitors, most recently with the H1N1 outbreak and shortages in 2009 leading to expanded competi- tion and a vaccine surplus, followed by lower prices in 2010.",4,Vaccine,Vaccine – Pricing,0.9333789825217911
A vigorous large-company vaccine industry is dependent,2,Vaccines,Vaccines – Reliability,1.0
upon several factors:,11,Factors,Factors,1.0
"A rich research environment sponsored largely by the NIH and mostly carried out in academia, as the source for new creative ideas.",5,Vaccines,Vaccines – Funding,0.5699141222461739
Strong patent laws and protection of intellectual property.,8,Patent,Patent,1.0
Freedom to price products at fair levels related to value of product to society.,8,Patent,Patent,0.23104388102911136
Well-implemented immunization practices.,25,Immunization,Immunization,1.0
"Figure 4.3. U.S. vaccine price evolution. Prices for vaccines are increasing relative to traditionally mandated products. USD, U.S. dollars. (Data from U.S. CDC, IMS Knowledge Link, and NY Pharma Forum–Global Vaccines Outlook. Courtesy Kevin Fitzpatrick and Nitin Mohan of IMS.)",4,Vaccine,Vaccine – Pricing,1.0
"Although the first two of these factors have been consis- tently present in recent years, downward pressure on price is a major threat to current companies and a disincentive to new companies. Freedom to price vaccines is restricted to the private market. Less than 50% of the vaccines for children sold in the United States are sold in the private market; the rest are sold to the federal or state governments at reduced prices. Controls are even greater in Western Europe and Japan, and internationally there is strong downward pressure on prices as one moves from well-developed to less-developed regions of the world.",4,Vaccine,Vaccine – Pricing,0.9198143312234912
"In addition to the burden of partial price controls, the vaccine industry is subject to intense regulation. It cannot sell products until the vaccine and the facility in which it is manu- factured are approved by the FDA or other regulatory authori- ties; each batch must be released by the appropriate regulatory agency; and the usage, and therefore market size, is largely determined in the United States by the CDC and in Europe by national regulatory authorities. Thus, the vaccine industry does not operate in a free-market environment, and its behav- ior reflects these constraints.",4,Vaccine,Vaccine – Pricing,0.8874172147640886
Vaccine business growth in the future will have three important drivers:,2,Vaccines,Vaccines – Reliability,0.9043340648819794
"New vaccines for CMV, herpes simplex virus (HSV), respira- tory syncytial virus (RSV), norovirus, Clostridium difficile, enterotoxigenic Escherichia coli (ETEC), “improved influ- enza,” and others that will gradually shift the focal point of immunization activities from the pediatric sector to the adolescent and adult sectors.",1,Vaccine,Vaccine – Cdc,0.9013591091229756
"Private market expansion in India and China driven by “high-income family” birth cohorts of 2 million and 6 million, respectively. This birth cohort roughly equals the combined birth cohort of 8 million in the United States and Europe. These high- and even middle-income indi- viduals have shown the desire and ability to pay for vac- cines at relatively high prices in relation to their incomes in these and other countries.",4,Vaccine,Vaccine – Pricing,0.7533438714902073
"Public–private partnerships, or PDPs, on emerging patho- gens such as pandemic flu, anthrax, SARS, botulism, Ebola, and others, will lead to large-scale manufacturing opportu- nities for these products. Toward the end of the 2020s, the PDPs for TB, malaria, and HIV are expected to produce effective vaccines for these diseases. A Boston Consulting Group study reports a surprising greater than $600 million per year market for a new TB vaccine (personal communi- cation, 2012). Assuming such vaccines become reality, there is little doubt that the international donor commu- nity, working through organizations such as the Global Alliance for Vaccines and Immunization, will provide ade- quate funds for purchase of effective malaria, HIV, and TB vaccines, all of which are cost-effective, both in terms of cost per life saved and macroeconomic development of poor countries.",6,Vaccines,Vaccines – Ebola,1.0
Vaccine Market,24,Vaccine,Vaccine – Agreements,1.0
Estimates of the total worldwide vaccine market revenue are,4,Vaccine,Vaccine – Pricing,0.7994506955232855
"$25 billion. The top four Western suppliers (see Table 4.1) account for approximately 85% of these sales; the remainder comes from regional vaccine companies, the largest of which are located in middle-income countries such as India, China, and Brazil (see Table 4.5). The top four companies are slowly losing market share in doses to the DCVMN sourced doses and when polio eradication is achieved their dose share will drop to less than 20% of worldwide dose volume. In the coming years, as the eradication of polio becomes a reality, the developing country manufacturers will phase out their oral polio vaccine production. However, the need for inactivated polio vaccine will grow as developing countries adopt it into their pediatric immunization plans. As the demand for injected",-1,Noise / Outlier,Noise / Outlier,0.0
"polio vaccine grows in developing countries, alternative approaches for local production will be explored, including access to bulk injected polio vaccine, tech transfer by big pharma as a part of their strategic alliances in developing markets, and potential introduction of alternative injected polio vaccine strains such as the Sabin strain. Another key driver will be the expansion of vaccine markets in India, China, and Brazil. Vaccine uptake rates in India, China and Brazil are still low compared with western countries (e.g., India’s flu vaccine uptake in 2014 was 1.0 million doses vs. 140 million doses in the United States).23,24 The immuniza- tion rates are also expected to increase in other low-income countries, which will increase vaccine dose requirements sub- stantially. Most of this demand in low-income countries is expected to be met by manufacturers of DCVMN network. As the DCVMN expands its role, one would expect significant downward pressure on vaccine prices.",-1,Noise / Outlier,Noise / Outlier,0.0
"The delicate balance between innovation, government",8,Patent,Patent,1.0
"support, industrial expertise, and market forces has led to the establishment of a robust vaccine industry that will continue into the future. The industry is changing, however, with the growth of new markets in emerging economies and with the pressing need for new vaccines for the developing world. The current efforts of PDPs and public creation of markets in response to this need will be successful if lessons learned from the industrial vaccine effort are incorporated into these gov- ernment and philanthropically driven expectations.",6,Vaccines,Vaccines – Ebola,1.0
Acknowledgments,12,Summary,Summary,1.0
Special thanks to Andrew Hopkins for compositional support.,19,Expertconsult,Expertconsult,1.0
References for this chapter are available at ExpertConsult.com.,19,Expertconsult,Expertconsult,1.0
REFERENCES,12,Summary,Summary,1.0
Company 2013 year-end earnings releases from Evaluate Pharma.,9,Sales,Sales,0.6009710611744554
EvaluatePharma. <http://www.evaluatepharma.com/default.aspx>.,20,Evaluatepharma,Evaluatepharma,0.7358371537585955
Warren KS. New scientific opportunities and old obstacles in vaccine development. Proc Natl Acad Sci USA. 1986;83:9275- 9277.,-1,Noise / Outlier,Noise / Outlier,0.0
"Halsted SB, Gellin BG. Immunizing children: can one shot do it all? In: Medical and Health Annual 1994. Chicago, IL: Encyclopedia Britannica; 1994.",1,Vaccine,Vaccine – Cdc,1.0
Cohen J. Public health: U.S. vaccine Supply falls seriously short.,13,Vaccine,Vaccine – Cohort,1.0
Science. 2002;295:1998-2001.,11,Factors,Factors,1.0
"Peter G, des Vignes-Kendrick M, Eickhoff TC, et al. Lessons learned from a review of the development of selected vaccines. National Vaccine Advisory Committee. Pediatrics. 1999;104(4 Pt 1):942-950.",1,Vaccine,Vaccine – Cdc,1.0
"Gregerson J. Vaccine development: the long road from initial idea to product licensure. In: Levin MM, Woodrow GC, Kaspe JB, et al., eds. New Generation Vaccines. New York, NY: Marcel Dekker; 1987:1165-1183.",14,Vaccine,Vaccine – Gregerson,0.902079455079348
"DiMasi J, Hansen R, Grabowski H. Cost of new drug develop- ment. J Health Econ. 2003;22:151.",-1,Noise / Outlier,Noise / Outlier,0.0
"Adams CP, Brantner VV. Spending on new drug development.",13,Vaccine,Vaccine – Cohort,1.0
Health Econ. 2010;19:130-141.,11,Factors,Factors,0.8431803550555563
United States vaccine research: a delicate fabric of political and private collaboration. National Vaccine Advisory Committee. Pediatrics. 1997;100:1015-1020.,1,Vaccine,Vaccine – Cdc,1.0
Deleted in review.,12,Summary,Summary,0.939362758429177
"World Health Organization. Influenza vaccine manufacturers, May 13, 2009. <http://www.who.int/csr/disease/influenza/Influenza",15,_Vaccine_Manufacturers2009_05,_Vaccine_Manufacturers2009_05,1.0
_vaccine_manufacturers2009_05.pdf>.,15,_Vaccine_Manufacturers2009_05,_Vaccine_Manufacturers2009_05,1.0
"Mercer Management Consulting. Testimony on vaccine policy before the U.S. House of Representatives Committee on Commerce. June 15, 1995.",2,Vaccines,Vaccines – Reliability,0.9620277982811228
Merck Pipeline. <http://www.merck.com/finance/pipeline.swf>.,-1,Noise / Outlier,Noise / Outlier,0.0
Sanofi Pasteur. <http://www.sanofipasteur.com/sanofi-pasteur4/ sp-media/SP_CORP4/EN/222/2061/EN_Sanofi%20Pasteur%20 PressKit%202012.pdf>.,19,Expertconsult,Expertconsult,1.0
Pfizer Products. <http://www.pfizerpro.com/products>.,20,Evaluatepharma,Evaluatepharma,1.0
GSK. Product pipeline. Available at <http://www.gsk.com/en-gb/ research/what-we-are-working-on/product-pipeline/>.,20,Evaluatepharma,Evaluatepharma,1.0
"Berndt ER, Hurvitz JA. Vaccine advance-purchase agreements for low income countries: practical issues. Health Aff. 2005;24: 653-665.",24,Vaccine,Vaccine – Agreements,1.0
Pauley MV. Improving vaccine supply and development: who needs what? Health Aff. 2005;24:680-689.,13,Vaccine,Vaccine – Cohort,1.0
"Sharma A. Vaccines Market in India. Netherlands Office of Science and Technology, Delhi, 2013. <http://india.nlembassy.org/ binaries/content/assets/postenweb/i/india/netherlands-embassy-  in-new-delhi/import/vaccines-report.pdf>.",17,Vaccines,Vaccines – Biotech,1.0
Han P. China’s growing biomedical industry. Biologicals. 2009;37: 169-172.,18,Vaccine,Vaccine – China,1.0
"Hendriks J, Liang Y, Zeng B. China’s emerging vaccine industry.",18,Vaccine,Vaccine – China,1.0
Hum Vaccin. 2010;6:602-607.,15,_Vaccine_Manufacturers2009_05,_Vaccine_Manufacturers2009_05,0.9788792908144521
GSK. Vaccines. Available at <http://www.gsk.com/en-gb/about-us/ what-we-do/vaccines/>.,15,_Vaccine_Manufacturers2009_05,_Vaccine_Manufacturers2009_05,0.8112208832701678
<http://en.sanofi.com/Images/21629_BNI_Historical_Vaccines_ sales_geographic.pdf>.,-1,Noise / Outlier,Noise / Outlier,0.0
