Document,Topic,Auto_Label,Descriptive_Label,Probability
"One major advantage of the right-sized, single-use process is the ability to support distributed manufacturing. Today, a vast majority of supply of vaccines comes from a handful of devel- oped countries because of the cost and complexity of the large-scale facilities and the profitability of those markets that support the significant manufacturing and clinical investment of public companies necessary to license and manufacture a vaccine. Once a large facility is built, duplicating it is a signifi- cant challenge as the complexity of the support systems essen- tially makes every facility unique. The advent of low-capital, single-use manufacturing platforms supports “scale-out” of processes built with “off-the-shelf” single-use systems, truly duplicating the original licensed process and minimizing the challenge of providing equivalence of the product from new facilities to the original facility. One can also imagine making clinical materials at modest scale and avoiding the challenge of scale-up for all markets, which could leverage addition of multiple single-use bioreactors instead of a large stainless system as demand grows. The approach supports a “pay-as- you-go” capital approach, avoiding large investments prior to demonstrating proof of concept and has the promise to make",21,Bioreactors,Bioreactors,1.0
"product available more broadly and more quickly after license through global partnerships and distribution of facilities nearer to the market they will serve. It is well aligned with the current developing policies of multiple emerging economies to be self-reliant for essential services like vaccine supply. For example, a 2009 agreement between GlaxoSmithKline and Brazil describes the sale of GlaxoSmithKline pneumococcal conjugate vaccine to Brazil for 8 years, with an agreement to transfer the manufacturing process to Brazil for potential use in future years.32",8,Vaccines,Vaccines – Shortages,0.9600780326523426
"The distributed manufacturing approach has many benefits including limiting global supply shortages from a catastrophic event at a single plant, the ability to customize a product for a region (e.g., strain of organism changing by region), and offsetting some of the cost of manufacturing (potentially paid by government) with tax-generating local jobs. There are some challenges to be considered. Maintaining alignment of the process among multiple facilities can be challenging in bio- logical manufacturing processes. A process can “drift” in any single plant; having multiple manufacturing plants increases the chances that at least one plant will drift from the licensed, proven process. Likewise, control of raw material quality and source, single-use component supply, changes in supplier’s materials in components, and similar unintended, unexpected consequences can leave a region without supply until the issue is identified and resolved. Single-use systems are ever improv- ing; keeping the very specific needs of a process may be chal- lenging with multiple small purchasers of the equipment versus a large central organization. Managing the regulatory files of a diverse production approach within a single company or across companies for a single product may also be difficult for regulators.",5,Flexibility,Flexibility,1.0
"In spite of the challenges noted, the benefits of the distrib-",5,Flexibility,Flexibility,0.637310627141875
"uted model, the advancement of standards within single-use manufacturers and the solutions that come with the experience of expanded use are sure to make this a reality in time.",2,Bioprocess,Bioprocess,1.0
Future Challenges in Polio Vaccine Manufacturing,3,Vaccines,Vaccines – Polio,1.0
"The manufacture of polio vaccines began in 1955, and ulti- mately resulted in two products that have been widely distrib- uted: the Salk inactivated polio vaccine (IPV) and the Sabin live attenuated polio vaccine (OPV). The OPV is manufactured typically on a cell line with minimal purification postharvest. This combined with the relatively high productivity of doses/ liter of capacity results in a lower cost of manufacture. Because the risk of vaccine-associated paralytic poliomyelitis (VAPP) is estimated at 0.42 per million33 over a three-dose schedule, there is a planned transition to the Salk IPV as the polio comes closer to eradication. To ultimately make this switch, however, will require substantial increases in the capacity to manufac- ture IPV, and without productivity improvement, it would require substantial increases in the cost of delivering polio vaccines to the target populations.",3,Vaccines,Vaccines – Polio,1.0
The production of IPV as described in Table 5.1 shows that,17,Ipv,Ipv,0.9858244797720254
"the virus must be grown in cell culture, and then purified using three chromatography steps, followed by inactivation. As with any bioprocess, each steps results in loss of material that reduces the overall productivity. Alternatively, OPV is manu- factured on cell lines with minimal purification. In addition, the dose of a live viral vaccine is typically much lower than an inactivated one, also helping the productivity of the process. This is reflected in the pricing of these vaccines. UNICEF pub- lishes the prices of vaccine procured, and in 2014 OPV in a 20-dose vial from the Serum Institute of India was $0.14/dose, whereas IPV from Bilthoven Biologicals/Serum Institute of India in a five-dose vial was $1.90/dose.34",17,Ipv,Ipv,1.0
"An additional challenge is the World Health Organization (WHO) guidelines on the use of wild-type polio virus neces- sary for the manufacture of IPV. Given the potential for an accident in manufacturing that could release wild-type polio- virus into the environment, the WHO has recommended lim- iting wild-type manufacturing of IPV to geographies with high IPV coverage in the surrounding community (>90% and at least three doses), and in environments with low transmission potential.35 Currently, most of the vaccines for global vaccina- tion come from India and China, where the suppliers of vaccines have focused on low-cost production and delivery of vaccines, and these geographies are currently not an option for IPV manufacture based on the WHO GAPIII recommendations.",3,Vaccines,Vaccines – Polio,1.0
"A variety of strategies are currently being developed in the field to address these challenges, including a focus on the manufacturing technologies utilized to manufacture IPV, and opportunities to increase productivity and reduce unit costs. Existing polio vaccine manufacturing processes were developed years ago and use stainless steel fixed infrastruc- ture manufacturing processes. Newer single-use technolo- gies allow lower costs for initial facility design and could be used for polio vaccine manufacturing. An analysis by Lopes and colleagues shows that using newer facility design approaches that include single-use technologies can reduce bulk IPV costs by 40%, predominantly by reducing the capital costs of the facility.36 Another approach to decreasing the cost is to increase the productivity of the manufacturing process.",3,Vaccines,Vaccines – Polio,0.6596371695044337
Optimization of cell culture conditions and use of alterna-,-1,Noise / Outlier,Noise / Outlier,0.0
"tive cell lines are being evaluated, which suggest much higher titers of wild-type virus that could drive down the costs of the vaccine. Thomassen and colleagues showed that Vero cell culture can be further optimized to increase the production of D-antigen threefold.37 Crucell has presented data that show its PER.C6 human-derived cell line has productivity 30 times higher than the Vero cells that are currently used to manufac- ture IPV.38",24,Poliovirus,Poliovirus,1.0
"To allow broader manufacture of polio vaccines, an alterna- tive vaccine using the Sabin attenuated strains but then inac- tivating them is also being pursued (Sabin-IPV [sIPV]). These viruses have shown lower yields in cell culture, but further work is being done to optimize their expression and purifica- tion yields.39,40 This work again is focusing on cell-line selec- tion, optimization, and facility design. Most importantly, the use of sIPV will allow a broader geographic set of potential locations for manufacturing, including India and China where there is substantial manufacturing infrastructure for vaccines focused on low-cost manufacturing.",3,Vaccines,Vaccines – Polio,0.8502131744381258
"Just as the initial discovery of polio vaccines required inno- vation in manufacturing methods to enable their launch, the ultimate eradication of polio will require innovation in manu- facturing to enable the full public health impact of the vaccines.",3,Vaccines,Vaccines – Polio,1.0
Prime-Boost Vaccines,11,Malaria,Malaria,1.0
"Given the complexities of developing vaccines for difficult targets like HIV, tuberculosis (TB), and malaria, a new tool has emerged that uses a “prime-boost” strategy for vaccination. The concept uses one vaccine as a prime, followed by the use of an entirely different vaccine for the boost. Most notably, an HIV vaccine efficacy trial in Thailand had a positive result using this approach. The Thai trial primed with a recombinant canarypox vector and followed with a recombinant gp120 protein boost.41 Neither the canarypox nor the recombinant protein had shown efficacy on its own, but when combined gave a positive result in the trial. This approach has been used",11,Malaria,Malaria,0.5001702004425432
"in additional HIV vaccine efficacy testing,42 TB vaccines,43 and malaria,44 among others.",19,Hiv,Hiv,1.0
"Several challenges arise in the use of prime-boost vac- cines that will need to be overcome if they are to be used in future licensed vaccines for distribution. The first is the com- plexity of multivalent vaccines. To have a successful batch release, prime-boost vaccines, like multivalent vaccines require successful manufacture and release of multiple com- ponents. For example, the HIV vaccines developed by the Vaccine Research Center at the National Institutes of Health (NIH) for HIV and tested for efficacy contained six plasmid DNA components in the prime, and five recombinant ade- novirus vectors in the boost.43 This requires the production of 10 separate active pharmaceutical ingredients, which must then be combined into two separate formulations and tested. Failure of any one component will delay both the ability to combine materials and the manufacturing of the final products. Yields of individual components and conse- quent costs can vary widely, requiring unique manufacturing supply chain designs that provide consistent supply of the projected demands.",1,Vaccines,Vaccines – Manufacture,1.0
A critical component of assay development for any vaccine,1,Vaccines,Vaccines – Manufacture,1.0
"is the development of a potency assay for release. With two vaccines required for efficacy testing, defining exactly what the potency requirements are from each component will be important during clinical studies to ensure that future batches for distribution meet these criteria. It may require a prime- boost immunogenicity evaluation in animals for batch release, which has decreased with improved in vitro methods for potency evaluation of vaccines.",1,Vaccines,Vaccines – Manufacture,0.9754400783854552
"Finally, most of the prime-boost approaches often involve multiple organizations or companies. Most vaccine compa- nies focus on a core set of vaccine platform technologies, which allow them to build expertise in process development, assay development, and manufacturing facilities. Nearly all of",11,Malaria,Malaria,0.3874896621006312
"the vaccines cited for HIV, TB, and malaria use products from separate organizations. Ultimately, if the vaccines prove suc- cessful, there needs to be a single regulatory license holder responsible for the distribution of the vaccine, which requires careful collaboration between the different organizations for licensure and life-cycle management of the vaccines.",14,Vaccines,Vaccines – Licensing,1.0
"Most of the prime-boost vaccines being tested are for early clinical trials that are designed to see an early efficacy signal from the vaccine. Given this, there is limited focus on the future manufacturing supply chain and production costs. Even at these early stages of clinical studies, however, it is important to ensure partnerships are clearly defined among vaccine devel- opers, and the clinical studies are designed to demonstrate the true requirement for the prime-boost regime and the charac- teristics that each component must elicit after immunization. Early cost modeling can help target investments in process development to ensure that a successful signal in efficacy testing can ultimately result in a vaccine that can be successfully manufactured and distributed to the target populations.",1,Vaccines,Vaccines – Manufacture,1.0
"A final challenge will be the coordination of the supply chains. As two separate vaccines are required for complete immunizations and potentially different immunization times, deployment and supply of the vaccines have to be synchro- nized to demand. For routine immunizations this is relatively straightforward; but for any catch-up or mass vaccination cam- paigns, it requires care management of expiration dates and planning. Vaccine supply shortages are unfortunately not uncommon, and a requirement for multiple vaccines increases the possibility that one might not be continuously available, creating partially immunized and potentially off-schedule immunized individuals. The implications of these scenarios may have to be explored during Phase II dosing studies or postmarketing surveillance.",8,Vaccines,Vaccines – Shortages,0.9600780326523426
References for this chapter are available at ExpertConsult.com.,2,Bioprocess,Bioprocess,1.0
REFERENCES,2,Bioprocess,Bioprocess,1.0
"Casto DT, Brunell PA. Safe handling of vaccines. Pediatrics. 1991;87:108-112.",8,Vaccines,Vaccines – Shortages,1.0
"Mathieu M, ed. Biologics Development: A Regulatory Overview. 2nd ed. Waltham, MA: Parexel International; 1997:123-124.",9,Drug,Drug,0.7428840744281922
Peter G. Childhood immunizations. N Engl J Med. 1992;327: 1794-1800.,8,Vaccines,Vaccines – Shortages,1.0
"Mitchell VS, Philipose NM, Sanford JP, eds. The children’s vaccine initiative: achieving the vision. Washington, DC: Institute of Medi- cine, National Academy Press; 1993.",8,Vaccines,Vaccines – Shortages,1.0
"Centers for Disease Control and Prevention, National Vaccine Program Office. Vaccine Fact Sheets. <http://www.cdc.gov/ vaccines/hcp/vis/about/facts-vis.html>.",8,Vaccines,Vaccines – Shortages,1.0
"Code of Federal Regulations. Title 21, Sec. ł01.2(a). Washington, DC: Office of the Federal Register, National Archives & Records Administration; April 1 2001. <http://www.accessdata.fda.gov/ scripts/cdrh/cfdocs/cfcfr/CFRSearch.cfm?fr=601.2>.",10,Regulations,Regulations,0.41387725303361
"Parkman PO, Hardegree MC. Regulation and testing of vaccines. In: Plotkin SA, Mortimer EA Jr, eds. Vaccines. 3rd ed. Philadel- phia, PA: WB Saunders; 1999:1131-1143.",22,Vaccines,Vaccines – Regulated,0.6815672804497034
Gruber F. Non-clinical Safety Evaluation of Preventative Vaccines: Regulatory Considerations. <http://www.touchbriefings.com/pdf/ 16/Sutkowski.pdf>.,22,Vaccines,Vaccines – Regulated,1.0
"Code of Federal Regulations. Title 21, Sec. ł15. Washington, DC: Office of the Federal Register, National Archives & Records Administration; April 1, 2001.",10,Regulations,Regulations,0.6479282777315357
"Code of Federal Regulations. Title 21, Sec. 211.1łł. Washington, DC: Office of the Federal Register, National Archives & Records Administration; April 1, 2001.",10,Regulations,Regulations,0.9722936713749329
Center for Drug Evaluation and Research and Center for Biolog- ics Evaluation and Research. Guidance for Industry: Stability Testing of Drug Substances and Drug Protocols [Draft Guidance]. June 1998. Available at <http://www.fda.gov/ohrms/dockets/98fr/ 980362gd.pdf>.,9,Drug,Drug,1.0
"Code of Federal Regulations. Title 21, Sec. 211.142. Washington, DC: Office of the Federal Register, National Archives & Records Administration; April 1, 2001.",10,Regulations,Regulations,1.0
"Fluzone: Influenza Virus Vaccine Trivalent Types A and B (Zonal Purified, Subvirion) 2001–2002 Formula for ł Months and Older [package insert]. Swiftwater, PA: Aventis Pasteur.",4,Vaccine,Vaccine – Influenza,1.0
FDA approves first quadrivalent influenza vaccine. <http:// www.fda.gov/NewsEvents/Newsroom/PressAnnouncements/ ucm294057.htm>.,4,Vaccine,Vaccine – Influenza,0.8662132213669871
"Kilboume ED, Johansson BE, Grajower B. Independent and dis- parate evolution in nature of influenza A virus hemagglutinin and neuraminidase glycoproteins. Proc Natl Acad Sci USA. 1990;87:786-790.",4,Vaccine,Vaccine – Influenza,1.0
"Code of Federal Regulations. Title 21, Sec. ł10.18. Washington, DC: Office of the Federal Register, National Archives & Records Administration; April 1, 2001.",10,Regulations,Regulations,1.0
Centers for Disease Control (CDC). Hepatitis B vaccine: evi- dence confirming lack of AIDS transmission. MMWR Morb Mortal Wkly Rep. 1984;33:685-687.,0,Vaccines,Vaccines – Hepatitis,1.0
"Szmuness W, Stevens CE, Zang EA, et al. A controlled clinical trial of the efficacy of the hepatitis B vaccine (Heptavax B): a final report. Hepatology. 1981;1:377-385.",0,Vaccines,Vaccines – Hepatitis,1.0
"Mahoney FJ, Kane M. Hepatitis B vaccine. In: Plotkin SA, Oren- stein WA, eds. Vaccines. 3rd ed. Philadelphia: WB Saunders; 1999:158-182.",0,Vaccines,Vaccines – Hepatitis,1.0
"Recombivax HB. Hepatitis B Vaccine (Recombinant) [package insert]. West Point, PA: Merck & Co; 1–14, May 2001.",0,Vaccines,Vaccines – Hepatitis,1.0
"Engerix-B\Hepatitis B Vaccine (Recombinant) [package insert]. Phil- adelphia, PA: GlaxoSmithKline; December 2000.",0,Vaccines,Vaccines – Hepatitis,1.0
"Points to Consider on Plasmid DNA Vaccines for Preventive Infectious Disease Indications. FDA Cyberfax Info System: TX/RX No. 6045; May 7, 1997.",-1,Noise / Outlier,Noise / Outlier,0.0
"Chu C, Schneerson R, Robbins JB, et al. Further studies on the immunogenicity of Haemophilus influenzae type b and pneumo- coccal type 6A polysaccharide–protein conjugates. Infect Immun. 1981;40:245-256.",6,Polysaccharide,Polysaccharide,0.47335798677734575
"Roy P, Noad R. Virus-like particles as a vaccine delivery system: myths and facts. In: Guzman C, Feuerstein G, eds. Pharmaceutical Biotechnology. Austin, TX: Landes Bioscience/Springer Science; 2008:145-158.",15,Vaccines,Vaccines – Virus,0.71967631776304
"Roldão A, Mellado MC, Castilho LR, et al. Virus-like particles in vaccine development. Expert Rev Vaccines. 2010;9:1149-1176.",15,Vaccines,Vaccines – Virus,1.0
"Palomares LA, Ramirez OT. Challenges for the production of virus-like particles in insect cells: the case of rotavirus-like par- ticles. Biochem Eng J. 2009;45:158-167.",7,Vlps,Vlps,0.6074307414207875
"Shi L, Sings HL, et al. GARDASIL: prophylactic human papillo- mavirus vaccine development: from bench top to bed-side. Clin Pharmacol Ther. 2007;81:259-264.",-1,Noise / Outlier,Noise / Outlier,0.0
"Mathieu M. Clinical testing of new drugs. In: New Drug Develop- ment: A Regulatory Overview. Cambridge, MA: Parexel Interna- tional; 1990:83-104.",9,Drug,Drug,0.8001973516001433
Paul Jorjorian. Seeking the Next Generation of Single Use Tech- nologies. Bioprocess Int. 2014. <http://www.bioprocessintl.com/ manufacturing/single-use/seeking-the-next-generation,2,Bioprocess,Bioprocess,1.0
-of-single-use-technologies-351085/>.,2,Bioprocess,Bioprocess,1.0
Robinson JM. An alternative to the scale-up and distribution of pandemic influenza vaccine. Biopharm Int. 2009. <http://www,23,Influenza,Influenza,1.0
.biopharminternational.com/alternative-scale-and-distribution,23,Influenza,Influenza,1.0
-pandemic-influenza-vaccine>.,23,Influenza,Influenza,1.0
"Whitford W, Galliher P. Trends in setting single-use technology standards. Bioprocess Int. 2014. <http://www.bioprocessintl.com/ manufacturing/supply-chain/trends-setting-single-use",2,Bioprocess,Bioprocess,1.0
-technology-standards/>.,2,Bioprocess,Bioprocess,1.0
"Financial Times. GSK in deal with Brazil for pneumococcal vaccine. Andrew Jack, September 27 2009. Available at <http://www",8,Vaccines,Vaccines – Shortages,1.0
.ft.com/cms/s/0/d2890e76-ab93-11de-9be4-00144feabdc0,2,Bioprocess,Bioprocess,1.0
.html#axzz4CymdTizi>.,2,Bioprocess,Bioprocess,1.0
Sanofi Pasteur. Oral Bivalent Types 1 and 3 Poliomyelitis Vaccine package insert. <http://www.who.int/immunization_standards/ vaccine_quality/pq_247_bopv13_20dose_sanofi_insert.pdf>.,4,Vaccine,Vaccine – Influenza,1.0
UNICEF website. <http://www.unicef.org/supply/files/OPV.pdf>.,8,Vaccines,Vaccines – Shortages,1.0
WHO. Working draft GAPIII: WHO global action plan to minimize poliovirus facility-associated risk after type-specific eradication of wild polioviruses and sequential cessation of routine OPV use. <http:// www.who.int/immunization/sage/meetings/2014/october/3_ GAP_III_Revision_10Oct14.pdf>.,3,Vaccines,Vaccines – Polio,0.8552390742742965
"Lopes AG, Sinclair A, Titchener-Hooker N. Inactivated Poliovirus Vaccine Made in Modular Facilities with Single-use Technology. Bioprocess Int. 2013;11(9):s.",3,Vaccines,Vaccines – Polio,0.7304180707045498
"Thomassen YE, Rubingh O, Wijffels RH, van der Pol LA, Bakker WA. Improved poliovirus D-antigen yields by application of dif- ferent Vero cell cultivation methods. Vaccine. 2014;32(24): 2782-2788.",24,Poliovirus,Poliovirus,1.0
Rolli G. Progress Toward A Low COGs PER.Cł based IPV. WHO.,3,Vaccines,Vaccines – Polio,0.5804004163255462
<http://www.who.int/immunization_standards/vaccine_ quality/rolli_crucell_progress_ipv_oct12.pdf>.,-1,Noise / Outlier,Noise / Outlier,0.0
"Thomassen YE, van ‘t Oever AG, van Oijen MG, et al. Next gen- eration inactivated polio vaccine manufacturing to support post polio-eradication biosafety goals. PLoS ONE. 2013;8(12):e83374.",3,Vaccines,Vaccines – Polio,1.0
Wyman O. The supply landscape and economics of IPV- containing combination vaccines: Key findings. <http://www,17,Ipv,Ipv,1.0
.polioeradication.org/Portals/0/Document/Resources/Supply LandscapeEconomics.09.06.2010.pdf>.,17,Ipv,Ipv,1.0
"Rerks-Ngarm S, Pitisuttithum P, Nitayaphan S, et al. Vaccination with ALVAC and AIDSVAX to prevent HIV-1 infection in Thai- land. N Engl J Med. 2009;361(23):2209-2220.",19,Hiv,Hiv,1.0
"Hammer SM, Sobieszczyk ME, Janes H, et al. Efficacy trial of a DNA/rAd5 HIV-1 preventive vaccine. N Engl J Med. 2013;369(22): 2083-2092.",19,Hiv,Hiv,1.0
"Dalmia N, Ramsay AJ. Prime-boost approaches to tuberculosis vaccine development. Expert Rev Vaccines. 2012;11(10):1221- 1233.",11,Malaria,Malaria,1.0
"Jiang G, Shi M, Conteh S, et al. Sterile protection against Plas- modium knowlesi in rhesus monkeys from a malaria vaccine: comparison of heterologous prime boost strategies. PLoS ONE. 2009;4(8):e6559.",11,Malaria,Malaria,1.0
