Document,Topic,Auto_Label,Descriptive_Label,Probability
Routine vaccination:,8,Vaccination,Vaccination – Revaccination,1.0
Administer a 2- or 3-dose Hib vaccine primary series and a booster dose (dose 3 or 4 depending on vaccine used in primary series) at age 12 through 15 months to complete a full Hib vaccine series.,14,Vaccine,Vaccine – Hiberix,1.0
"The primary series with ActHIB, MenHibrix, or Pentacel consists of 3 doses and should be administered at 2, 4, and 6 months of age. The primary series with PedvaxHib or COMVAX consists of 2 doses and should be administered at 2 and 4 months of age; a dose at age 6 months is not indicated.",-1,Noise / Outlier,Noise / Outlier,0.0
One booster dose (dose 3 or 4 depending on vaccine used in primary series) of any Hib vaccine should be administered at age 12 through 15 months. An exception is Hiberix vaccine. Hiberix should only be used for the booster (final) dose in children aged 12 months through 4 years who have received at least 1 prior dose of Hib-containing vaccine.,14,Vaccine,Vaccine – Hiberix,0.9106931321942988
"For recommendations on the use of MenHibrix in patients at increased risk for meningococcal disease, please refer to the meningococcal vaccine footnotes and also to MMWR February 28, 2014 / 63(RR01);1–13, available at http://www.cdc.gov/mmwr/PDF/rr/rr6301.pdf.",56,Meningococcal,Meningococcal – Menhibrix,0.7538441511283895
Catch-up vaccination:,2,Vaccination,Vaccination – Vaccine,1.0
"If dose 1 was administered at ages 12 through 14 months, administer a second (final) dose at least 8 weeks after dose 1, regardless of Hib vaccine used in the primary series.",14,Vaccine,Vaccine – Hiberix,1.0
"If both doses were PRP-OMP (PedvaxHIB or COMVAX), and were administered before the first birthday, the third (and final) dose should be administered at age 12 through 59 months and at least 8 weeks after the second dose.",103,Pedvaxhib,Pedvaxhib,1.0
"If the first dose was administered at age 7 through 11 months, administer the second dose at least 4 weeks later and a third (and final) dose at age 12 through 15 months or 8 weeks after second dose, whichever is later.",58,Administered,Administered,1.0
"If first dose is administered before the first birthday and second dose administered at younger than 15 months, a third (and final) dose should be administered 8 weeks later.",58,Administered,Administered,0.7202000336432756
"For unvaccinated children aged 15 months or older, administer only 1 dose.",74,Unvaccinated,Unvaccinated,0.8332081252788031
"For other catch-up guidance, see Figure 2. For catch-up guidance related to MenHibrix, please see the meningococcal vaccine footnotes and also MMWR February 28, 2014 / 63(RR01);1–13, available at http://www.cdc.gov/mmwr/PDF/rr/rr6301.pdf.",56,Meningococcal,Meningococcal – Menhibrix,1.0
Vaccination of persons with high-risk conditions:,8,Vaccination,Vaccination – Revaccination,0.11897974304474
"Children aged 12 through 59 months who are at increased risk for Hib disease, including chemotherapy recipients and those with anatomic or functional asplenia (including sickle cell disease), human immunodeficiency virus (HIV ) infection, immunoglobulin deficiency, or early component complement deficiency, who have received either no doses or only 1 dose of Hib vaccine before 12 months of age, should receive 2 additional doses of Hib vaccine 8 weeks apart; children who received 2 or more doses of Hib vaccine before 12 months of age should receive 1 additional dose.",14,Vaccine,Vaccine – Hiberix,1.0
"For patients younger than 5 years of age undergoing chemotherapy or radiation treatment who received a Hib vaccine dose(s) within 14 days of starting therapy or during therapy, repeat the dose(s) at least 3 months following therapy completion.",14,Vaccine,Vaccine – Hiberix,1.0
Haemophilus influenzae type b (Hib) conjugate vaccine. (cont’d),12,Vaccines,Vaccines – Prp,0.6889195773495187
"Recipients of hematopoietic stem cell transplant (HSCT) should be revaccinated with a 3-dose regimen of Hib vaccine starting 6 to 12 months after successful transplant, regardless of vaccination history; doses should be administered at least 4 weeks apart.",14,Vaccine,Vaccine – Hiberix,1.0
"A single dose of any Hib-containing vaccine should be administered to unimmunized* children and adolescents 15 months of age and older undergoing an elective splenectomy; if possible, vaccine should be administered at least 14 days before procedure.",14,Vaccine,Vaccine – Hiberix,1.0
"Hib vaccine is not routinely recommended for patients 5 years or older. However, 1 dose of Hib vaccine should be administered to unimmunized* persons aged 5 years or older who have anatomic or functional asplenia (including sickle cell disease) and unvaccinated persons 5 through 18 years of age with HIV infection.",14,Vaccine,Vaccine – Hiberix,1.0
* Patients who have not received a primary series and booster dose or at least 1 dose of Hib vaccine after 14 months of age are considered unimmunized.,14,Vaccine,Vaccine – Hiberix,0.6605305807046129
"Pneumococcal vaccines. (Minimum age: 6 weeks for PCV13, 2 years for PPSV23) Routine vaccination with PCV13:",53,Pcv13,Pcv13 – Pneumococcal,0.5604900768044049
"Administer a 4-dose series of PCV13 vaccine at ages 2, 4, and 6 months and at age 12 through 15 months.",52,Hpv,Hpv,0.43110782380601737
"For children aged 14 through 59 months who have received an age-appropriate series of 7-valent PCV (PCV7), administer a single supplemental dose of 13-valent PCV (PCV13).",51,Pcv13,Pcv13 – Pcv,1.0
Catch-up vaccination with PCV13:,53,Pcv13,Pcv13 – Pneumococcal,1.0
Administer 1 dose of PCV13 to all healthy children aged 24 through 59 months who are not completely vaccinated for their age.,53,Pcv13,Pcv13 – Pneumococcal,0.9876452033839923
"For other catch-up guidance, see Figure 2.",25,Guidance,Guidance,1.0
Vaccination of persons with high-risk conditions with PCV13 and PPSV23:,53,Pcv13,Pcv13 – Pneumococcal,1.0
All recommended PCV13 doses should be administered prior to PPSV23 vaccination if possible.,53,Pcv13,Pcv13 – Pneumococcal,1.0
"For children 2 through 5 years of age with any of the following conditions: chronic heart disease (particularly cyanotic congenital heart disease and cardiac failure); chronic lung disease (including asthma if treated with high-dose oral corticosteroid therapy); diabetes mellitus; cerebrospinal fluid leak; cochlear implant; sickle cell disease and other hemoglobinopathies; anatomic or functional asplenia; HIV infection; chronic renal failure; nephrotic syndrome; diseases associated with treatment with immunosuppressive drugs or radiation therapy, including malignant neoplasms, leukemias, lymphomas, and Hodgkin disease; solid organ transplantation; or congenital immunodeficiency:",80,Deficiency,Deficiency,1.0
Administer 1 dose of PCV13 if any incomplete schedule of 3 doses of PCV (PCV7 and/or PCV13) were received previously.,51,Pcv13,Pcv13 – Pcv,1.0
Administer 2 doses of PCV13 at least 8 weeks apart if unvaccinated or any incomplete schedule of fewer than 3 doses of PCV (PCV7 and/or PCV13) were received previously.,51,Pcv13,Pcv13 – Pcv,0.5611207144870586
Administer 1 supplemental dose of PCV13 if 4 doses of PCV7 or other age-appropriate complete PCV7 series was received previously.,51,Pcv13,Pcv13 – Pcv,0.9549248381835307
The minimum interval between doses of PCV (PCV7 or PCV13) is 8 weeks.,51,Pcv13,Pcv13 – Pcv,1.0
"For children with no history of PPSV23 vaccination, administer PPSV23 at least 8 weeks after the most recent dose of PCV13.",40,Ppsv23,Ppsv23,0.3526953048721846
"For children aged 6 through 18 years who have cerebrospinal fluid leak; cochlear implant; sickle cell disease and other hemoglobinopathies; anatomic or functional asplenia; congenital or acquired immunodeficiencies; HIV infection; chronic renal failure; nephrotic syndrome; diseases associated with treatment with immunosuppressive drugs or radiation therapy, including malignant neoplasms, leukemias, lymphomas, and Hodgkin disease; generalized malignancy; solid organ transplantation; or multiple myeloma:",80,Deficiency,Deficiency,1.0
"If neither PCV13 nor PPSV23 has been received previously, administer 1 dose of PCV13 now and 1 dose of PPSV23 at least 8 weeks later.",40,Ppsv23,Ppsv23,1.0
"If PCV13 has been received previously but PPSV23 has not, administer 1 dose of PPSV23 at least 8 weeks after the most recent dose of PCV13.",40,Ppsv23,Ppsv23,0.818861267545739
"If PPSV23 has been received but PCV13 has not, administer 1 dose of PCV13 at least 8 weeks after the most recent dose of PPSV23.",40,Ppsv23,Ppsv23,0.761285804087705
"For children aged 6 through 18 years with chronic heart disease (particularly cyanotic congenital heart disease and cardiac failure), chronic lung disease (including asthma if treated with",89,Aged,Aged,1.0
"high-dose oral corticosteroid therapy), diabetes mellitus, alcoholism, or chronic liver disease, who have not received PPSV23, administer 1 dose of PPSV23. If PCV13 has been received previously, then PPSV23 should be administered at least 8 weeks after any prior PCV13 dose.",40,Ppsv23,Ppsv23,1.0
"A single revaccination with PPSV23 should be administered 5 years after the first dose to children with sickle cell disease or other hemoglobinopathies; anatomic or functional asplenia; congenital or acquired immunodeficiencies; HIV infection; chronic renal failure; nephrotic syndrome; diseases associated with treatment with immunosuppressive drugs or radiation therapy, including malignant neoplasms, leukemias, lymphomas, and Hodgkin disease; generalized malignancy; solid organ transplantation; or multiple myeloma.",-1,Noise / Outlier,Noise / Outlier,0.0
Inactivated poliovirus vaccine (IPV). (Minimum age: 6 weeks) Routine vaccination:,41,Poliovirus,Poliovirus – Vaccine,1.0
"Administer a 4-dose series of IPV at ages 2, 4, 6 through 18 months, and 4 through 6 years. The final dose in the series should be administered on or after the fourth birthday and at least 6 months after the previous dose.",-1,Noise / Outlier,Noise / Outlier,0.0
Catch-up vaccination:,2,Vaccination,Vaccination – Vaccine,1.0
"In the first 6 months of life, minimum age and minimum intervals are only recommended if the person is at risk of imminent exposure to circulating poliovirus (i.e., travel to a polio-endemic region or during an outbreak).",19,Immunization,Immunization – Poliovirus,0.3329139539133527
"If 4 or more doses are administered before age 4 years, an additional dose should be administered at age 4 through 6 years and at least 6 months after the previous dose.",58,Administered,Administered,1.0
A fourth dose is not necessary if the third dose was administered at age 4 years or older and at least 6 months after the previous dose.,58,Administered,Administered,0.811812386902335
"If both OPV and IPV were administered as part of a series, a total of 4 doses should be administered, regardless of the child’s current age. If only OPV were administered, and all doses were given prior to 4 years of age, one dose of IPV should be given at 4 years or older, at least 4 weeks after the last OPV dose.",103,Pedvaxhib,Pedvaxhib,1.0
IPV is not routinely recommended for U.S. residents aged 18 years or older.,-1,Noise / Outlier,Noise / Outlier,0.0
"For other catch-up guidance, see Figure 2.",25,Guidance,Guidance,0.4284212533377966
"Influenza vaccines. (Minimum age: 6 months for inactivated influenza vaccine [IIV], 2 years for live, attenuated influenza vaccine [LAIV])",64,Doses,Doses – Laiv,1.0
Routine vaccination:,8,Vaccination,Vaccination – Revaccination,1.0
"Administer influenza vaccine annually to all children beginning at age 6 months. For most healthy, nonpregnant persons aged 2 through 49 years, either LAIV or IIV may be used. However, LAIV should NOT be administered to some persons, including 1) persons who have experienced severe allergic reactions to LAIV, any of its components, or to a previous dose of any other influenza vaccine; 2) children 2 through 17 years receiving aspirin or aspirin-containing products; 3) persons who are allergic to eggs; 4) pregnant women; 5) immunosuppressed persons; 6) children 2 through 4 years of age with asthma or who had wheezing in the past 12 months; or 7) persons who have taken influenza antiviral medications in the previous 48 hours. For all other contraindications and precautions to use of LAIV, see MMWR August 7, 2015 / 64(30):818–25 available at http://www.cdc.gov/mmwr/pdf/wk/mm6430.pdf.",64,Doses,Doses – Laiv,1.0
Figure 9.1. cont’d	Continued,91,Cont,Cont,1.0
Influenza vaccines. (cont’d),-1,Noise / Outlier,Noise / Outlier,0.0
For children aged 6 months through 8 years:,89,Aged,Aged,1.0
"For the 2015–16 season, administer 2 doses (separated by at least 4 weeks) to children who are receiving influenza vaccine for the first time. Some children in this age group who have been vaccinated previously will also need 2 doses. For additional guidance, follow dosing guidelines in the 2015–16 ACIP influenza vaccine recommendations, MMWR August 7, 2015 / 64(30):818–25, available at http://www.cdc.gov/mmwr/pdf/wk/mm6430.pdf.",64,Doses,Doses – Laiv,0.5969986709868248
"For the 2016–17 season, follow dosing guidelines in the 2016 ACIP influenza vaccine recommendations.",-1,Noise / Outlier,Noise / Outlier,0.0
For persons aged 9 years and older:,89,Aged,Aged,1.0
Administer 1 dose.,-1,Noise / Outlier,Noise / Outlier,0.0
"Measles, mumps, and rubella (MMR) vaccine. (Minimum age: 12 months for routine vaccination) Routine vaccination:",11,Vaccine,Vaccine – Vaccination – T11,0.8436117291963252
"Administer a 2-dose series of MMR vaccine at ages 12 through 15 months and 4 through 6 years. The second dose may be administered before age 4 years, provided at least 4 weeks have elapsed since the first dose.",77,Vaccine,Vaccine – Mmr,1.0
"Administer 1 dose of MMR vaccine to infants aged 6 through 11 months before departure from the United States for international travel. These children should be revaccinated with 2 doses of MMR vaccine, the first at age 12 through 15 months (12 months if the child remains in an area where disease risk is high), and the second dose at least 4 weeks later.",77,Vaccine,Vaccine – Mmr,1.0
Administer 2 doses of MMR vaccine to children aged 12 months and older before departure from the United States for international travel. The first dose should be administered on or after age 12 months and the second dose at least 4 weeks later.,77,Vaccine,Vaccine – Mmr,0.5645802478532359
Catch-up vaccination:,2,Vaccination,Vaccination – Vaccine,0.8784851844311058
Ensure that all school-aged children and adolescents have had 2 doses of MMR vaccine; the minimum interval between the 2 doses is 4 weeks.,77,Vaccine,Vaccine – Mmr,1.0
Varicella (VAR) vaccine. (Minimum age: 12 months) Routine vaccination:,30,Varicella,Varicella,0.7659396245008872
"Administer a 2-dose series of VAR vaccine at ages 12 through 15 months and 4 through 6 years. The second dose may be administered before age 4 years, provided at least 3 months have elapsed since the first dose. If the second dose was administered at least 4 weeks after the first dose, it can be accepted as valid.",84,Var,Var,1.0
Catch-up vaccination:,2,Vaccination,Vaccination – Vaccine,0.5483977549822061
"Ensure that all persons aged 7 through 18 years without evidence of immunity (see MMWR 2007 / 56 [No. RR-4], available at http://www.cdc.gov/mmwr/pdf/rr/rr5604.pdf ) have 2 doses of varicella vaccine. For children aged 7 through 12 years, the recommended minimum interval between doses is 3 months (if the second dose was administered at least 4 weeks after the first dose, it can be accepted as valid); for persons aged 13 years and older, the minimum interval between doses is 4 weeks.",84,Var,Var,1.0
Hepatitis A (HepA) vaccine. (Minimum age: 12 months) Routine vaccination:,22,Hepa,Hepa,0.14832171403532993
Initiate the 2-dose HepA vaccine series at 12 through 23 months; separate the 2 doses by 6 to 18 months.,22,Hepa,Hepa,1.0
Children who have received 1 dose of HepA vaccine before age 24 months should receive a second dose 6 to 18 months after the first dose.,22,Hepa,Hepa,1.0
"For any person aged 2 years and older who has not already received the HepA vaccine series, 2 doses of HepA vaccine separated by 6 to 18 months may be administered if immunity against hepatitis A virus infection is desired.",22,Hepa,Hepa,1.0
Catch-up vaccination:,2,Vaccination,Vaccination – Vaccine,1.0
The minimum interval between the 2 doses is 6 months.,106,Doses,Doses – Intervals,1.0
Special populations:,66,Considerations,Considerations,1.0
"Administer 2 doses of HepA vaccine at least 6 months apart to previously unvaccinated persons who live in areas where vaccination programs target older children, or who are at increased risk for infection. This includes persons traveling to or working in countries that have high or intermediate endemicity of infection; men having sex with men; users of injection and non-injection illicit drugs; persons who work with HAV-infected primates or with HAV in a research laboratory; persons with clotting-factor disorders; persons with chronic liver disease; and persons who anticipate close personal contact (e.g., household or regular babysitting) with an international adoptee during the first 60 days after arrival in the United States from a country with high or intermediate endemicity. The first dose should be administered as soon as the adoption is planned, ideally 2 or more weeks before the arrival of the adoptee.",22,Hepa,Hepa,0.34148892780403084
"Meningococcal vaccines. (Minimum age: 6 weeks for Hib-MenCY [MenHibrix], 9 months for MenACWY-D [Menactra], 2 months for MenACWY-CRM [Menveo], 10 years for serogroup B meningococcal [MenB] vaccines: MenB-4C [Bexsero] and MenB-FHbp [Trumenba]) Routine vaccination:",92,Meningococcal,Meningococcal – Vaccines – T92,1.0
"Administer a single dose of Menactra or Menveo vaccine at age 11 through 12 years, with a booster dose at age 16 years.",76,Menveo,Menveo,1.0
Adolescents aged 11 through 18 years with human immunodeficiency virus (HIV) infection should receive a 2-dose primary series of Menactra or Menveo with at least 8 weeks between doses.,76,Menveo,Menveo,1.0
"For children aged 2 months through 18 years with high-risk conditions, see below.",54,Children,Children,0.23225585492603384
Catch-up vaccination:,2,Vaccination,Vaccination – Vaccine,0.30423150851595715
Administer Menactra or Menveo vaccine at age 13 through 18 years if not previously vaccinated.,76,Menveo,Menveo,0.6098045984394427
"If the first dose is administered at age 13 through 15 years, a booster dose should be administered at age 16 through 18 years with a minimum interval of at least 8 weeks between doses.",98,Doses,Doses – Booster,1.0
"If the first dose is administered at age 16 years or older, a booster dose is not needed.",98,Doses,Doses – Booster,1.0
"For other catch-up guidance, see Figure 2.",25,Guidance,Guidance,0.07115510830404215
Clinical discretion:,0,Vaccines,Vaccines – Shipping,1.0
Young adults aged 16 through 23 years (preferred age range is 16 through 18 years) may be vaccinated with either a 2-dose series of Bexsero or a 3-dose series of Trumenba vaccine to provide short-term protection against most strains of serogroup B meningococcal disease. The two MenB vaccines are not interchangeable; the same vaccine product must be used for all doses.,28,Meningococcal,Meningococcal – Vaccines,0.6191240635209272
Vaccination of persons with high-risk conditions and other persons at increased risk of disease:,8,Vaccination,Vaccination – Revaccination,0.10784717728111418
Children with anatomic or functional asplenia (including sickle cell disease): Meningococcal conjugate ACWY vaccines:,49,Meningococcal,Meningococcal – Asplenia,0.5973857707065734
Menveo,27,Menhibrix,Menhibrix,1.0
"Children who initiate vaccination at 8 weeks: Administer doses at 2, 4, 6, and 12 months of age.",59,Vaccination,Vaccination – Age,0.7984414247030497
"Unvaccinated children who initiate vaccination at 7 through 23 months: Administer 2 doses, with the second dose at least 12 weeks after the first dose AND after the first birthday.",74,Unvaccinated,Unvaccinated,1.0
Children 24 months and older who have not received a complete series: Administer 2 primary doses at least 8 weeks apart.,29,Doses,Doses – Rotarix,1.0
MenHibrix,27,Menhibrix,Menhibrix,0.641708331578646
"Children who initiate vaccination at 6 weeks: Administer doses at 2, 4, 6, and 12 through 15 months of age.",59,Vaccination,Vaccination – Age,1.0
"If the first dose of MenHibrix is given at or after 12 months of age, a total of 2 doses should be given at least 8 weeks apart to ensure protection against serogroups C and Y meningococcal disease.",92,Meningococcal,Meningococcal – Vaccines – T92,1.0
Meningococcal vaccines. (cont’d),49,Meningococcal,Meningococcal – Asplenia,1.0
Menactra,27,Menhibrix,Menhibrix,1.0
"Children 24 months and older who have not received a complete series: Administer 2 primary doses at least 8 weeks apart. If Menactra is administered to a child with asplenia (including sickle cell disease), do not administer Menactra until 2 years of age and at least 4 weeks after the completion of all PCV13 doses.",76,Menveo,Menveo,0.6629778553617142
Meningococcal B vaccines:,49,Meningococcal,Meningococcal – Asplenia,1.0
1. Bexsero or Trumenba,28,Meningococcal,Meningococcal – Vaccines,1.0
"o Persons 10 years or older who have not received a complete series. Administer a 2-dose series of Bexsero, at least 1 month apart. Or a 3-dose series of Trumenba, with the second dose at least 2 months after the first and the third dose at least 6 months after the first. The two MenB vaccines are not interchangeable; the same vaccine product must be used for all doses.",28,Meningococcal,Meningococcal – Vaccines,0.7395261977994814
"Children with persistent complement component deficiency (includes persons with inherited or chronic deficiencies in C3, C5-9, properidin, factor D, factor H, or taking eculizumab  (Soliriis® ):",80,Deficiency,Deficiency,1.0
Meningococcal conjugate ACWY vaccines:,49,Meningococcal,Meningococcal – Asplenia,0.6102353916491637
Menveo,27,Menhibrix,Menhibrix,0.8835490981047972
"Children who initiate vaccination at 8 weeks: Administer doses at 2, 4, 6, and 12 months of age.",59,Vaccination,Vaccination – Age,1.0
"Unvaccinated children who initiate vaccination at 7 through 23 months: Administer 2 doses, with the second dose at least 12 weeks after the first dose AND after the first birthday.",74,Unvaccinated,Unvaccinated,0.9374229494785266
Children 24 months and older who have not received a complete series: Administer 2 primary doses at least 8 weeks apart.,29,Doses,Doses – Rotarix,0.5414202341651121
MenHibrix,27,Menhibrix,Menhibrix,0.4750879371902873
"Children who initiate vaccination 6 weeks: Administer doses at 2, 4, 6, and 12 through 15 months of age.",59,Vaccination,Vaccination – Age,1.0
"If the first dose of MenHibrix is given at or after 12 months of age, a total of 2 doses should be given at least 8 weeks apart to ensure protection against serogroups C and Y meningococcal disease.",92,Meningococcal,Meningococcal – Vaccines – T92,1.0
Menactra,27,Menhibrix,Menhibrix,1.0
Children 9 through 23 months: Administer 2 primary doses at least 12 weeks apart.,29,Doses,Doses – Rotarix,1.0
Children 24 months and older who have not received a complete series: Administer 2 primary doses at least 8 weeks apart.,29,Doses,Doses – Rotarix,1.0
Meningococcal B vaccines:,49,Meningococcal,Meningococcal – Asplenia,1.0
1. Bexsero or Trumenba,28,Meningococcal,Meningococcal – Vaccines,1.0
"o Persons 10 years or older who have not received a complete series. Administer a 2-dose series of Bexsero, at least 1 month apart. Or a 3-dose series of Trumenba, with the second dose at least 2 months after the first and the third dose at least 6 months after the first. The two MenB vaccines are not interchangeable; the same vaccine product must be used for all doses.",28,Meningococcal,Meningococcal – Vaccines,0.8594069138833847
"For children who travel to or reside in countries in which meningococcal disease is hyperendemic or epidemic, including countries in the African meningitis belt or the Hajj",56,Meningococcal,Meningococcal – Menhibrix,0.6667783856877831
administer an age-appropriate formulation and series of Menactra or Menveo for protection against serogroups A and W meningococcal disease. Prior receipt of MenHibrix is not sufficient for children traveling to the meningitis belt or the Hajj because it does not contain serogroups A or W.,56,Meningococcal,Meningococcal – Menhibrix,0.4450730135494352
For children at risk during a community outbreak attributable to a vaccine serogroup,-1,Noise / Outlier,Noise / Outlier,0.0
"administer or complete an age- and formulation-appropriate series of MenHibrix, Menactra, or Menveo, Bexsero or Trumenba.",28,Meningococcal,Meningococcal – Vaccines,1.0
"For booster doses among persons with high-risk conditions, refer to MMWR 2013 / 62(RR02);1–22, available at http://www.cdc.gov/mmwr/preview/mmwrhtml/rr6202a1.htm.",98,Doses,Doses – Booster,1.0
"For other catch-up recommendations for these persons, and complete information on use of meningococcal vaccines, including guidance related to vaccination of persons at increased risk of infection, see MMWR March 22, 2013 / 62(RR02);1–22, and MMWR October 23, 2015 / 64(41); 1171–1176 available at http://www.cdc.gov/mmwr/pdf/rr/rr6202.pdf, and http://www.cdc.gov/mmwr/pdf/wk/mm6441.pdf.",56,Meningococcal,Meningococcal – Menhibrix,1.0
Tetanus and diphtheria toxoids and acellular pertussis (Tdap) vaccine. (Minimum age: 10 years for both Boostrix and Adacel),90,Vaccine,Vaccine – Pertussis – T90,1.0
Routine vaccination:,8,Vaccination,Vaccination – Revaccination,0.49959228026159386
Administer 1 dose of Tdap vaccine to all adolescents aged 11 through 12 years.,5,Vaccine,Vaccine – Dtap,1.0
Tdap may be administered regardless of the interval since the last tetanus and diphtheria toxoid- containing vaccine.,5,Vaccine,Vaccine – Dtap,0.8766556380715624
Administer 1 dose of Tdap vaccine to pregnant adolescents during each pregnancy (preferred during 27 through 36 weeks gestation) regardless of time since prior Td or Tdap vaccination.,-1,Noise / Outlier,Noise / Outlier,0.0
Catch-up vaccination:,2,Vaccination,Vaccination – Vaccine,0.48675933841287794
"Persons aged 7 years and older who are not fully immunized with DTaP vaccine should receive Tdap vaccine as 1 (preferably the first) dose in the catch-up series; if additional doses are needed, use Td vaccine. For children 7 through 10 years who receive a dose of Tdap as part of the",5,Vaccine,Vaccine – Dtap,1.0
"catch-up series, an adolescent Tdap vaccine dose at age 11 through 12 years should NOT be administered. Td should be administered instead 10 years after the Tdap dose.",5,Vaccine,Vaccine – Dtap,1.0
Persons aged 11 through 18 years who have not received Tdap vaccine should receive a dose followed by tetanus and diphtheria toxoids (Td) booster doses every 10 years thereafter.,5,Vaccine,Vaccine – Dtap,0.9871728890610494
Inadvertent doses of DTaP vaccine:,-1,Noise / Outlier,Noise / Outlier,0.0
"If administered inadvertently to a child aged 7 through 10 years may count as part of the catch-up series. This dose may count as the adolescent Tdap dose, or the child can later receive a Tdap booster dose at age 11 through 12 years.",5,Vaccine,Vaccine – Dtap,0.37885460631553386
"If administered inadvertently to an adolescent aged 11 through 18 years, the dose should be counted as the adolescent Tdap booster.",5,Vaccine,Vaccine – Dtap,0.7204083274942412
"For other catch-up guidance, see Figure 2.",25,Guidance,Guidance,0.30660380154912786
"Human papillomavirus (HPV) vaccines. (Minimum age: 9 years for 2vHPV [Cervarix], 4vHPV [Gardasil] and 9vHPV [Gardasil 9])",52,Hpv,Hpv,1.0
Routine vaccination:,8,Vaccination,Vaccination – Revaccination,0.4197754043866962
"Administer a 3-dose series of HPV vaccine on a schedule of 0, 1–2, and 6 months to all adolescents aged 11 through 12 years. 9vHPV, 4vHPV or 2vHPV may be used for females, and only 9vHPV or 4vHPV may be used for males.",52,Hpv,Hpv,1.0
The vaccine series may be started at age 9 years.,-1,Noise / Outlier,Noise / Outlier,0.0
Administer the second dose 1 to 2 months after the first dose (minimum interval of 4 weeks); administer the third dose 16 weeks after the second dose (minimum interval of 12 weeks) and 24 weeks after the first dose.,58,Administered,Administered,0.40263726124809857
Administer HPV vaccine beginning at age 9 years to children and youth with any history of sexual abuse or assault who have not initiated or completed the 3-dose series.,52,Hpv,Hpv,1.0
Catch-up vaccination:,2,Vaccination,Vaccination – Vaccine,1.0
Administer the vaccine series to females (2vHPV or 4vHPV or 9vHPV) and males (4vHPV or 9vHPV) at age 13 through 18 years if not previously vaccinated.,52,Hpv,Hpv,0.7819094612810212
Use recommended routine dosing intervals (see Routine vaccination above) for vaccine series catch-up.,7,Vaccine,Vaccine – Vaccination – T7,0.5477999630551043
Figure 9.1. cont’d,91,Cont,Cont,1.0
Continued on following page,72,Continued,Continued,0.5039508148614853
"schedules has not been evaluated in clinical trials, immune responses with accelerated intervals are likely to induce ade- quate protection.5 Table 9.2 lists accelerated, or minimum, intervals and ages that can be used for scheduling catchup vaccinations.",7,Vaccine,Vaccine – Vaccination – T7,0.9501002482967555
"Administration of doses of a vaccine at intervals less than the minimum intervals or earlier than the minimum age (see Table 9.2) may result in a reduced immune response with diminished vaccine efficacy and should be avoided.2,5 Multiple doses of some live vaccines are recommended to stimulate an",7,Vaccine,Vaccine – Vaccination – T7,1.0
"immune response to different types of the same virus, such as poliovirus types 1, 2, and 3, or to induce immunity in persons who failed to mount an immune response to an earlier dose of vaccine, such as measles.53,67 These multiple doses consti- tute a primary vaccination series and are not booster doses.",1,Vaccine,Vaccine – Vaccination,0.512564655764027
Spacing of Different Vaccines,32,Vaccines,Vaccines – Mumps,1.0
Table 9.2 includes guidelines for spacing administration of different vaccines.5 Inactivated vaccines are not known,32,Vaccines,Vaccines – Mumps,0.5996191574264995
to interfere with the immune response to other inactivated vaccines or to live vaccines (see below for exceptions). An inactivated vaccine can be administered simultaneously or at any time before or after a different inactivated vaccine or live vaccine.,1,Vaccine,Vaccine – Vaccination,0.6983851271616823
"The possibility that two doses of the same or different live virus vaccines administered within too short an interval may inhibit the immunologic response to the second dose is based on evidence from animal and human studies. Petralli and colleagues68,69 reported that the immune response to smallpox vaccination was affected by prior administration of live attenu- ated measles vaccine. Interferon produced in response to the initial dose of measles virus vaccine has been postulated to inhibit replication of vaccinia virus in the subsequent vaccine dose. In a study in two U.S. health maintenance organizations, persons who received varicella vaccine less than 30 days after MMR vaccination had an increased risk of varicella vaccine failure (i.e., varicella disease in a vaccinated person) of 2.5- fold compared with persons who received varicella vaccine before or 30 days or more after MMR.70 In contrast, Stefano and colleagues71 determined that the response to yellow fever vaccine is not affected by monovalent measles vaccine admin- istered 1 to 27 days earlier. In general, live virus vaccines administered orally do not interfere with live virus vaccines administered parenterally or orally, although a reduction in the seroconversion rate following the first dose of monovalent rotavirus vaccine has been reported when this dose is admin- istered concurrently with OPV.72 The effect of nasally admin- istered vaccine on the response to other live vaccines not administered at the same visit is not known.",1,Vaccine,Vaccine – Vaccination,0.2882736507746229
"To minimize the potential risk for interference, parenterally",66,Considerations,Considerations,0.7885790594890467
"or nasally administered live virus vaccines not administered on the same day should be administered 4 weeks or more apart whenever possible. If parenterally or nasally adminis- tered live virus vaccines are separated by less than 4 weeks, the live virus vaccine given second should be readministered 4 or more weeks after the previous dose.5 Yellow fever vaccine can be administered at any time after single-antigen measles vaccine (single-antigen measles vaccine is not currently avail- able in the United States). Oral and parenteral live virus vac- cines can be administered simultaneously or at any interval before or after each other, if indicated.5",1,Vaccine,Vaccine – Vaccination,0.3364611984227459
SIMULTANEOUS ADMINISTRATION OF DIFFERENT VACCINES,1,Vaccine,Vaccine – Vaccination,1.0
"Simultaneous administration of all indicated vaccines is an essential component of childhood vaccination programs.2,5 Simultaneous administration of different vaccines is particu- larly important when return of the recipient for further vaccination is uncertain, imminent exposure to several vaccine- preventable diseases is expected, or a vaccinee is preparing for international travel on short notice. The Strategic Advisory Group of Experts (SAGE) of the World Health Organization supports multiple vaccine injections in a single visit, and encourages this practice based on the benefits they confer.73",1,Vaccine,Vaccine – Vaccination,1.0
