Document,Topic,Auto_Label,Descriptive_Label,Probability
Young adults aged 16 through 23 years (preferred age range is 16 through 18 years) may be vaccinated with either a 2-dose series of Bexsero or a 3-dose series of Trumenba vaccine to provide short-term protection against most strains of serogroup B meningococcal disease. The two MenB vaccines are not interchangeable; the same vaccine product must be used for all doses.,-1,Noise / Outlier,Noise / Outlier,0.0
Vaccination of persons with high-risk conditions and other persons at increased risk of disease:,0,Vaccine,Vaccine – Immunization,0.8057309856703888
Children with anatomic or functional asplenia (including sickle cell disease): Meningococcal conjugate ACWY vaccines:,10,Meningococcal,Meningococcal – Vaccines,1.0
"Children who initiate vaccination at 8 weeks: Administer doses at 2, 4, 6, and 12 months of age.",5,Vaccination,Vaccination – Vaccine,1.0
"Unvaccinated children who initiate vaccination at 7 through 23 months: Administer 2 doses, with the second dose at least 12 weeks after the first dose AND after the first birthday.",5,Vaccination,Vaccination – Vaccine,0.39730125960260315
"Children who initiate vaccination at 6 weeks: Administer doses at 2, 4, 6, and 12 through 15 months of age.",5,Vaccination,Vaccination – Vaccine,0.6969569761544047
Meningococcal vaccines.,10,Meningococcal,Meningococcal – Vaccines,0.760533216760347
Meningococcal B vaccines:,10,Meningococcal,Meningococcal – Vaccines,0.4386151210557652
The two MenB vaccines are not interchangeable; the same vaccine product must be used for all doses.,45,Menb,Menb,1.0
Meningococcal conjugate ACWY vaccines:,10,Meningococcal,Meningococcal – Vaccines,0.8130592498831479
"Children who initiate vaccination at 8 weeks: Administer doses at 2, 4, 6, and 12 months of age.",5,Vaccination,Vaccination – Vaccine,1.0
"Unvaccinated children who initiate vaccination at 7 through 23 months: Administer 2 doses, with the second dose at least 12 weeks after the first dose AND after the first birthday.",5,Vaccination,Vaccination – Vaccine,0.35952068314916086
"Children who initiate vaccination 6 weeks: Administer doses at 2, 4, 6, and 12 through 15 months of age.",5,Vaccination,Vaccination – Vaccine,0.811016940630733
Meningococcal B vaccines:,10,Meningococcal,Meningococcal – Vaccines,0.27970650365848654
The two MenB vaccines are not interchangeable; the same vaccine product must be used for all doses.,45,Menb,Menb,1.0
For children at risk during a community outbreak attributable to a vaccine serogroup,-1,Noise / Outlier,Noise / Outlier,0.0
"For other catch-up recommendations for these persons, and complete information on use of meningococcal vaccines, including guidance related to vaccination of persons at increased risk of infection, see MMWR March 22, 2013 / 62(RR02);1–22, and MMWR October 23, 2015 / 64(41); 1171–1176 available at http://www.cdc.gov/mmwr/pdf/rr/rr6202.pdf, and http://www.cdc.gov/mmwr/pdf/wk/mm6441.pdf.",51,Meningococcal,Meningococcal – Menhibrix,1.0
Tetanus and diphtheria toxoids and acellular pertussis (Tdap) vaccine.,7,Vaccine,Vaccine – Tdap,1.0
Routine vaccination:,34,Vaccination,Vaccination – Routine,1.0
Administer 1 dose of Tdap vaccine to all adolescents aged 11 through 12 years.,4,Tdap,Tdap – Dtap,1.0
Tdap may be administered regardless of the interval since the last tetanus and diphtheria toxoid- containing vaccine.,4,Tdap,Tdap – Dtap,1.0
Administer 1 dose of Tdap vaccine to pregnant adolescents during each pregnancy (preferred during 27 through 36 weeks gestation) regardless of time since prior Td or Tdap vaccination.,-1,Noise / Outlier,Noise / Outlier,0.0
Catch-up vaccination:,15,Vaccination,Vaccination – Catch,1.0
"Persons aged 7 years and older who are not fully immunized with DTaP vaccine should receive Tdap vaccine as 1 (preferably the first) dose in the catch-up series; if additional doses are needed, use Td vaccine.",4,Tdap,Tdap – Dtap,1.0
"catch-up series, an adolescent Tdap vaccine dose at age 11 through 12 years should NOT be administered.",4,Tdap,Tdap – Dtap,1.0
Persons aged 11 through 18 years who have not received Tdap vaccine should receive a dose followed by tetanus and diphtheria toxoids (Td) booster doses every 10 years thereafter.,4,Tdap,Tdap – Dtap,1.0
Inadvertent doses of DTaP vaccine:,4,Tdap,Tdap – Dtap,1.0
Human papillomavirus (HPV) vaccines.,32,Hpv,Hpv,1.0
Routine vaccination:,34,Vaccination,Vaccination – Routine,0.5461510003258738
"Administer a 3-dose series of HPV vaccine on a schedule of 0, 1–2, and 6 months to all adolescents aged 11 through 12 years.",32,Hpv,Hpv,1.0
The vaccine series may be started at age 9 years.,5,Vaccination,Vaccination – Vaccine,0.3809978342847613
Administer HPV vaccine beginning at age 9 years to children and youth with any history of sexual abuse or assault who have not initiated or completed the 3-dose series.,32,Hpv,Hpv,0.7732340580303994
Catch-up vaccination:,15,Vaccination,Vaccination – Catch,0.43156956634779686
Administer the vaccine series to females (2vHPV or 4vHPV or 9vHPV) and males (4vHPV or 9vHPV) at age 13 through 18 years if not previously vaccinated.,32,Hpv,Hpv,0.5069481466794039
Use recommended routine dosing intervals (see Routine vaccination above) for vaccine series catch-up.,8,Vaccine,Vaccine – Doses,0.8216914493808284
"schedules has not been evaluated in clinical trials, immune responses with accelerated intervals are likely to induce ade- quate protection.5 Table 9.2 lists accelerated, or minimum, intervals and ages that can be used for scheduling catchup vaccinations.",8,Vaccine,Vaccine – Doses,0.5445763130573033
"Administration of doses of a vaccine at intervals less than the minimum intervals or earlier than the minimum age (see Table 9.2) may result in a reduced immune response with diminished vaccine efficacy and should be avoided.2,5 Multiple doses of some live vaccines are recommended to stimulate an",8,Vaccine,Vaccine – Doses,1.0
"immune response to different types of the same virus, such as poliovirus types 1, 2, and 3, or to induce immunity in persons who failed to mount an immune response to an earlier dose of vaccine, such as measles.53,67 These multiple doses consti- tute a primary vaccination series and are not booster doses.",50,Vaccines,Vaccines – Immunity,1.0
Spacing of Different Vaccines,44,Vaccine,Vaccine – Inactivated,1.0
Table 9.2 includes guidelines for spacing administration of different vaccines.5 Inactivated vaccines are not known,44,Vaccine,Vaccine – Inactivated,0.384643609715459
to interfere with the immune response to other inactivated vaccines or to live vaccines (see below for exceptions). An inactivated vaccine can be administered simultaneously or at any time before or after a different inactivated vaccine or live vaccine.,49,Vaccine,Vaccine – Syringe,1.0
"The possibility that two doses of the same or different live virus vaccines administered within too short an interval may inhibit the immunologic response to the second dose is based on evidence from animal and human studies. Petralli and colleagues68,69 reported that the immune response to smallpox vaccination was affected by prior administration of live attenu- ated measles vaccine. Interferon produced in response to the initial dose of measles virus vaccine has been postulated to inhibit replication of vaccinia virus in the subsequent vaccine dose. In a study in two U.S. health maintenance organizations, persons who received varicella vaccine less than 30 days after MMR vaccination had an increased risk of varicella vaccine failure (i.e., varicella disease in a vaccinated person) of 2.5- fold compared with persons who received varicella vaccine before or 30 days or more after MMR.70 In contrast, Stefano and colleagues71 determined that the response to yellow fever vaccine is not affected by monovalent measles vaccine admin- istered 1 to 27 days earlier. In general, live virus vaccines administered orally do not interfere with live virus vaccines administered parenterally or orally, although a reduction in the seroconversion rate following the first dose of monovalent rotavirus vaccine has been reported when this dose is admin- istered concurrently with OPV.72 The effect of nasally admin- istered vaccine on the response to other live vaccines not administered at the same visit is not known.",14,Vaccines,Vaccines – Interferon,0.7632187628004162
"or nasally administered live virus vaccines not administered on the same day should be administered 4 weeks or more apart whenever possible. If parenterally or nasally adminis- tered live virus vaccines are separated by less than 4 weeks, the live virus vaccine given second should be readministered 4 or more weeks after the previous dose.5 Yellow fever vaccine can be administered at any time after single-antigen measles vaccine (single-antigen measles vaccine is not currently avail- able in the United States).",14,Vaccines,Vaccines – Interferon,0.9976193480140727
"Simultaneous administration of all indicated vaccines is an essential component of childhood vaccination programs.2,5 Simultaneous administration of different vaccines is particu- larly important when return of the recipient for further vaccination is uncertain, imminent exposure to several vaccine- preventable diseases is expected, or a vaccinee is preparing for international travel on short notice. The Strategic Advisory Group of Experts (SAGE) of the World Health Organization supports multiple vaccine injections in a single visit, and encourages this practice based on the benefits they confer.73",-1,Noise / Outlier,Noise / Outlier,0.0
"Unless specifically licensed for injection in the same syringe, different vaccines administered simultaneously should be injected separately and at different anatomic sites. If both upper and lower limbs must be used for simultaneous admin- istration of different vaccines, the anterolateral thigh is often chosen for intramuscular injections and the triceps region for subcutaneous injections.",17,Vaccines,Vaccines – Injection,0.6387219894587878
"In general, different vaccines, including live virus products, can be administered simultaneously without reducing their safety and effectiveness (Table 9.3).74 Studies of cortisol concentration and behavioral responses to vaccination indicate that responses are similar in infants who receive two injections during one visit and infants who receive a single injection, suggesting that a second injec- tion does not increase stress.76,77",50,Vaccines,Vaccines – Immunity,1.0
"Increased severity or incidence of adverse reactions has not been observed after simultaneous administration of the most widely used vaccines.5 Similarly, simultaneous administration of vaccines generally does not cause immunologic interfer- ence, with two exceptions. Pneumococcal conjugate vaccine and Menactra brand meningococcal conjugate vaccine should not be administered simultaneously in children with func- tional or anatomic asplenia, because Menactra interferes with the immune response to the seven-valent pneumococcal con- jugate vaccine (and presumably PCV13 as well). All doses of pneumococcal conjugate vaccine should be administered first and then a dose of Menactra should be administered 4 weeks after the last dose of pneu- mococcal conjugate vaccine. Interference is not known to occur with other brands of meningococcal conjugate vaccine and pneumococcal conjugate vaccine. Pneumococcal polysac- charide vaccine may interfere with the immune response to pneumococcal conjugate vaccines. Pneumococcal conjugate vaccine should be administered first, followed by pneumococcal polysaccharide vaccine at least 8 weeks later.74,77,78",29,Pneumococcal,Pneumococcal – Vaccines,1.0
"Passively acquired antibodies can interfere with the immune response to certain vaccines, both live and inactivated, and to toxoids. This potential for interference underlies the recommendation that hepatitis B vaccine and hepatitis B immunoglobulin be administered at separate sites when administered simultaneously. Passively acquired anti- body does not affect the immune response to all vaccines.",1,Antibody,Antibody – Hepatitis,1.0
Interference With Live Virus Vaccines,14,Vaccines,Vaccines – Interferon,0.7336622392485195
"To elicit an adequate immune response, live vaccine virus must replicate in the recipient. The probable mechanism by which passively acquired immunoglobulin blunts the immune response is neutralization of vaccine virus, resulting in inhibi- tion of viral replication and insufficient antigenic mass.79 For example, persisting transplacentally acquired maternal measles antibodies inhibit the response to live measles vaccine in infants for as long as 12 months and perhaps longer.80,81 The age to which inhibition persists has been correlated with con- centrations of maternal or cord blood antibodies.82–84 Rubella vaccine virus may be less susceptible than measles vaccine virus to these transplacentally acquired maternal antibod- ies.83,85 The effect of blood and immunoglobulin preparations on the response to mumps and varicella vaccines is unknown, but commercial immunoglobulin preparations contain anti- bodies to these viruses. The effect of blood and immuno- globulin preparations on the response to live rotavirus and influenza vaccines is unknown.",14,Vaccines,Vaccines – Interferon,0.5640023722244278
"immunoglobulin–containing preparations (e.g., immuno- globulin, hyperimmunoglobulins, intravenous immunoglob- ulin, and blood) before or simultaneously with certain vaccines also can affect the immune response to live virus vac- cines. When partially attenuated Edmonston B measles vaccine, which is no longer available in the United States, was administered concurrently with measles immunoglobulin in an effort to reduce the incidence of adverse events associated with this vaccine, the rate of seroconversion was not affected but the geometric mean titer of serum measles antibody was diminished.86 In a study of an investigational bacterial poly- saccharide immunoglobulin (BPIG), children had a reduced immune response to live measles vaccine for as long as 5 months after receipt of BPIG.87 The measles antibody serocon- version rate and geometric mean titer were lower among chil- dren who received BPIG compared with children who received placebo. Blunting of the immune response to live rubella vaccine also occurred after receipt of BPIG but was less marked and of shorter duration.",14,Vaccines,Vaccines – Interferon,0.37722668621862043
"the response to rubella vaccine, the low dose of anti-Rh(D) globulin administered to postpartum women has not been demonstrated to inhibit the immune response to RA27/3 strain rubella vaccine.88 Parenterally administered immuno- globulin preparations also do not seem to adversely affect the immune response to yellow fever vaccine.89 Although high concentrations of passively acquired antibodies may reduce the serum antibody response to live poliovirus vaccine, they have little effect on replication of vaccine virus and develop- ment of gastrointestinal tract immunity.55,89–91 Data are insuf- ficient to determine the extent to which passively acquired antibodies interfere with the immune response to other live viral or bacterial vaccines, such as varicella, mumps, LAIV, zoster, and typhoid (Ty21a strain).",12,Vaccine,Vaccine – Egg,0.24946098448875492
Interference With Inactivated and Component Vaccines,-1,Noise / Outlier,Noise / Outlier,0.0
"Interference with current inactivated and component vaccines is less marked than with live vaccines and requires exposure to large doses of passively acquired antibodies.93 The mecha- nism by which passively acquired antibodies interfere with the immunologic response to inactivated and toxoid vaccines is not clear. Moderate doses of parenterally administered immu- noglobulins have not inhibited development of a protective immune response to DTP, tetanus toxoid, and Hib conjugate vaccines.94,95 Although the concurrent administration of inac- tivated hepatitis A vaccine and immunoglobulin can result in lower serum antibody concentrations than if vaccine alone is administered, seroconversion rates have not been dimin- ished.96,97 Infants with high concentrations of passively acquired maternal antibody to hepatitis A virus had lower serum antibody concentrations after receipt of hepatitis A vaccine but had seroconversion rates similar to those of vaccinated infants without maternal antibodies.98 Similarly, seroconversion rates to inactivated polio vaccine given on a 2-, 4-, and 6-month schedule were lower among infants who had high maternal antibody levels for all three poliovirus types.99",3,Poliovirus,Poliovirus,0.3262627310663936
"Interference of immunoglobulins with the immune response to vaccines is dose-related and more likely to occur and to persist for a longer period after receipt of larger doses of immunoglobulins.87,100 The recommended interval between administration of immunoglobulin preparations and vaccines is based on whether evidence suggests interference between immunoglobulin and the vaccine, the dose of the immuno- globulin administered, and the expected half-life of immuno- globulin G. Tables 9.4 and 9.5 list the recommended intervals between administration of immunoglobulin preparations and various live and killed vaccines.",8,Vaccine,Vaccine – Doses,0.8608055108839564
"In the United States, inactivated and component (subunit) vaccines may be administered simultaneously with or at any time before or after receipt of an immunoglobulin prepara- tion.2,5 The vaccine and immunoglobulin preparation should be administered at different sites, and the standard recom- mended doses of the corresponding vaccines should be given.",49,Vaccine,Vaccine – Syringe,1.0
"Recommendations for administration of live virus vaccines vary on the basis of the aforementioned considerations. After receipt of an immunoglobulin preparation or other blood product, measles vaccine should be deferred during the inter- vals listed in Table 9.5.5,91,101 High doses of passively acquired antibod- ies can inhibit the immune response to live rubella vaccine for as long as 3 months.87,102 The effect of immunoglobulin prepa- rations on the response to live mumps and live varicella vac- cines has not been defined.",14,Vaccines,Vaccines – Interferon,1.0
"mumps, and varicella vaccines for the intervals indicated in Table 9.5 is prudent.5",-1,Noise / Outlier,Noise / Outlier,0.0
"Immunoglobulin preparations administered too soon after vaccination with MMR or varicella vaccines can interfere with the immune response. If administration of an immunoglobu- lin preparation becomes necessary less than 2 weeks after receipt of MMR, its component vaccines, or varicella vaccine, readministration of the vaccine is recommended after the appropriate interval listed in Tables 9.4 and 9.5, unless sero- logic testing indicates an antibody response.5,53 For example, if whole blood is administered less than 14 days after receipt of varicella vaccine, the vaccine should be readministered at least 6 months after the whole blood unless serologic testing indicates an adequate immune response to the initial dose of varicella vaccine.",22,Vaccine,Vaccine – Vaccination,0.28911748896477646
"Although data are not available on the effect of passive antibody on the response to rotavirus vaccine, the ACIP rec- ommends that live rotavirus vaccine may be administered at any time before, concurrent with, or after administration of any blood product, including antibody-containing products.27 Because the immune responses to OPV, zoster, and yellow fever vaccines have not been demonstrated to be adversely affected by immunoglobulin preparations, these vaccines can be administered at any time in relation to receipt of immuno- globulin preparations.89 Live oral typhoid (Ty21a) vaccine also is recommended for administration irrespective of the receipt of immunoglobulin preparations.5,103 LAIV can be adminis- tered at any time before or after receipt of an antibody- containing blood product.5",2,Vaccines,Vaccines – Polio,0.4265300471978141
"Combination and monovalent vaccines against the same dis- eases with similar antigens and produced by the same manu- facturer are considered interchangeable in most situations.2,5 However, supporting data on the safety, immunogenicity, and efficacy of using comparable vaccines from different manufacturers for different doses of a vaccination series fre- quently are limited or unavailable. When the same vaccine cannot be used to complete an immunization series, similar vaccines produced by different manufacturers or produced by the same manufacturer in different countries generally have been considered acceptable to complete the immunization series provided each vaccine is given according to licensed recommendations.",45,Menb,Menb,1.0
"Some diseases have serologic correlates of immunity that can be used to evaluate vaccine interchangeability. For example, in studies in which one or more doses of hepatitis B vaccine produced by one manufacturer were followed by doses from another manufacturer, the immune response was comparable to that resulting from use of a single vaccine type.104–106 Whereas Hib conjugate vaccines differ in antigen composi- tion, interchangeability of different products has been vali- dated on the basis of the accepted serologic correlate of immunity against Hib invasive disease.107–109",45,Menb,Menb,0.6500912287684738
"Determination of vaccine interchangeability is more diffi- cult for diseases without serologic correlates of immunity. When feasible, acellular pertussis vaccine from the same",26,Pertussis,Pertussis – Vaccine,0.746786065041161
"manufacturer is preferred for the entire primary vaccination series.58 In the absence of a correlate for Bordetella pertussis infection, interchangeability of acellular pertussis vaccines is difficult to assess.",26,Pertussis,Pertussis – Vaccine,1.0
Any DTaP vaccine can be used to complete the DTaP series if the,4,Tdap,Tdap – Dtap,1.0
HYPERSENSITIVITY TO VACCINE COMPONENTS,13,Anaphylactic,Anaphylactic,1.0
"Hypersensitivity reactions after vaccination can be local or systemic and can vary in severity from mild discomfort at the site of vaccination to severe anaphylaxis. Whether a specific hypersensitivity reaction is caused by a vaccine com- ponent or an unrelated environmental allergen can be difficult to determine. However, symptoms occurring immediately after vaccination that are suggestive of an anaphylactic reac- tion generally contraindicate further administration of that vaccine to the recipient.2,5",13,Anaphylactic,Anaphylactic,1.0
"A severe allergic reaction (e.g., ana- phylaxis) to a previous dose of vaccine or to a vaccine com- ponent is a contraindication to the respective vaccine. Although immunoglobulin E–type antibodies to tetanus and diphtheria antigens have been identified in some patients with these symptoms, transient urticaria-like rashes are not a contraindi- cation to subsequent vaccination because they are unlikely to be anaphylactic unless they appear within minutes after vaccination.114–116 A serum sickness–type reaction caused by circulating complexes of vaccine antigen and previously acquired antibody is the probable cause of these reactions, and subsequent vaccination at a 10-year interval is unlikely to result in the necessary ratio of antigen-to-antibody concentra- tion to form immune complexes.114,117",25,Vaccine,Vaccine – Allergic,1.0
"enced an immediate anaphylactic reaction to tetanus toxoid– containing vaccine, unless the person can be desensitized to the toxoid.2 Because of the importance of tetanus immuniza- tion and the uncertainty about which vaccine component might be the cause of the reaction, the patient may be referred to an allergist for evaluation and possible desensitiza- tion.114,118,119 On occasion, a history of an allergic reaction to tetanus vaccine may refer to a reaction to tetanus antitoxin of equine origin given for tetanus prophylaxis before human- derived tetanus immunoglobulin became available in the 1960s.",25,Vaccine,Vaccine – Allergic,0.622850587378095
"Mouse brain–derived Japanese encephalitis vaccine is no longer available in the United States. A vero cell–derived Japanese encephalitis vaccine is available in the United States for people 2 years of age and older.128,129",20,Encephalitis,Encephalitis,0.0561737687218108
VACCINE COMPONENTS CAUSING HYPERSENSITIVITY,13,Anaphylactic,Anaphylactic,1.0
"Egg protein is a constituent of vaccines prepared with use of embryonated chicken eggs, such as influenza and yellow",12,Vaccine,Vaccine – Egg,0.7480022316530196
"fever vaccines. On rare occasions, these vaccines can induce anaphylaxis or other immediate hypersensitivity reactions, and these reactions are sometimes attributed to egg protein antigen.2,5,130–132 As a result, yellow fever vaccine generally is contraindicated in persons with a history of anaphylac- tic reactions to egg ingestion unless desensitization has been successfully completed. For example, persons needing yellow fever vaccine who have a history of systemic anaphylaxis- like symptoms after egg ingestion can be skin tested with yellow fever vaccine before vaccination and desensitized if necessary.130",12,Vaccine,Vaccine – Egg,0.7480022316530196
"While a history of anaphylaxis following influenza vaccine is a contraindication to further doses of influenza vaccine, evidence does not support allergy to egg as a cause of anaphy- laxis following influenza vaccine. A history of allergy to eggs is not a contraindication to vaccination with influenza vaccine; however, influenza vaccination should only occur under the supervision of a provider who is able to recognize and manage severe allergic conditions. Measles and mumps vaccines are produced in chick embryo fibroblast cell culture. Persons with hypersensitivity to eggs are at low risk for anaphylactic reac- tions to these vaccines, and skin testing with vaccine is not predictive of allergic reaction after immunization.2,133–135 Neither skin testing nor administration of gradually increasing doses of vaccine is required when these vaccines are adminis- tered to persons who are allergic to eggs.2,5,53,101,133",55,Measles,Measles – Vaccines,1.0
"Live virus vaccines, such as measles, mumps, rubella, yellow",27,Vaccines,Vaccines – Measles,1.0
"Persons with a history of allergy to gelatin have experienced, on rare occa- sions, an anaphylactic reaction after vaccination with such a vaccine.121,124,134–136 Skin testing of persons with a history of systemic anaphylaxis-like symptoms after gelatin ingestion may be useful to identify persons at risk for severe hypersen- sitivity reactions to vaccination. A regimen for administering particular vaccines to persons with anaphylaxis to compo- nents contained in those vaccines has been published.137 Because gelatin used as a vaccine stabilizer may be of porcine origin, whereas ingested food gelatin may be of bovine origin, absence of a history of allergy to gelatin-containing foods does not eliminate the possibility of a gelatin-mediated reaction to vaccine.",-1,Noise / Outlier,Noise / Outlier,0.0
"Approximately 6% of persons who receive a booster dose of human diploid rabies vaccine have a serum sickness– type illness.138,139 This reaction is thought to be caused by sensitization to human albumin that has been altered chemi- cally by a virus-inactivating agent used in the production of the vaccine.2,140",28,Vaccine,Vaccine – Rabies,1.0
Anaphylaxis following recombinant hepatitis B vaccines rarely has been reported and usually is attributed to hypersen- sitivity to residual yeast protein in the vaccine.141,1,Antibody,Antibody – Hepatitis,0.8035538158022125
"Although injection procedure–associated latex allergies among patients with dia- betes mellitus have been described,143–145 allergic reactions, including anaphylaxis, after vaccination procedures are rare. Only one report of an allergic reaction after administering hepatitis B vaccine in a patient with known severe allergy (anaphylaxis) to latex has been published.146",13,Anaphylactic,Anaphylactic,0.5711317020624567
"If a person reports a severe (anaphylactic) allergy to latex, vaccines supplied in vials or syringes that contain natural rubber should not be administered, unless the benefit of vac- cination outweighs the risk of an allergic reaction to the vaccine. For latex allergies other than anaphylactic allergies, such as a history of contact allergy to latex gloves, vaccines supplied in vials or syringes that contain natural rubber latex or dry natural rubber can be administered.5",30,Allergy,Allergy,0.057275423284993306
"Live virus vaccines may contain trace amounts of one or more antimicrobial agents, such as neomycin, streptomycin, and polymyxin B. Vaccine contents are listed in each manu- facturer’s product label for each vaccine. The most common allergic response to neomycin is a delayed-type (cell-mediated) local contact dermatitis consisting of an erythematous, pruritic papule that occurs 48 to 96 hours after vaccine administra- tion.2,5,147 Such delayed-type reactions are not contraindica- tions for vaccination.2,5,147,148 However, persons who have experienced an anaphylactic reaction to neomycin or to another vaccine constituent should not receive vaccines containing that antimicrobial agent.2,5,149,150 No vaccines licensed in the United States contain penicillin or penicillin derivatives.",30,Allergy,Allergy,0.417624985542946
"A joint statement issued by the U.S. Public Health Service and the AAP in 1999151 established the goal of remov- ing thimerosal as soon as possible from vaccines routinely recommended for infants. Although no evidence exists of any harm caused by low concentrations of thimerosal in vaccines and the risk was only theoretical,152 this goal was established as a precautionary measure.",43,Vaccines,Vaccines – Thimerosal,1.0
"Since mid-2001, vaccines produced in the United States that are recommended routinely for infants younger than 6 months of age have been manufactured without thimerosal as a pre- servative and contain no thimerosal or only trace amounts. Thimerosal as a preservative is present in certain other vaccines. Examples are tetanus toxoid, Td, DT, certain formulations of influenza vaccine, and meningococcal polysaccharide vaccine in multidose vials.153 Formulations of influenza vaccine with a reduced concentration of thimerosal or no thimerosal as a preservative are available in the United States.153",43,Vaccines,Vaccines – Thimerosal,1.0
"Receiving thimerosal-containing vaccines has been postu- lated to lead to induction of allergy in some persons.154,155 However, there is limited scientific evidence for this assertion. Hypersensitivity to thimerosal usually consists of local delayed-type hypersensitivity reactions.156–158 Thimerosal elicits positive delayed-type hypersensitivity patch tests in 1% to 18% of persons tested, but these tests have limited or no clinical relevance.159,160 Most patients do not experience reac- tions to thimerosal administered as a component of vaccines, even when patch or intradermal tests for thimerosal indicate hypersensitivity.156,160 A localized or delayed-type hypersensi- tivity reaction to thimerosal is not a contraindication to receipt of a vaccine that contains thimerosal.2,5",56,Vaccination,Vaccination – Hypersensitivity,1.0
MANAGEMENT OF ACUTE VACCINE ADVERSE REACTIONS,9,Vaccination,Vaccination – Deferred,0.1677813607657442
"Although rare after vaccination, the immediate onset and life- threatening nature of an anaphylactic reaction require that personnel and facilities providing vaccination be capable of providing initial care for suspected anaphylaxis.",13,Anaphylactic,Anaphylactic,1.0
Anaphylaxis usually begins within several minutes of administration of vaccine.,13,Anaphylactic,Anaphylactic,1.0
"after vaccination and is most common among adolescents and young adults. In 2005, the Vaccine Adverse Event Reporting System (VAERS) detected a trend of increasing syncope reports that coincided with licensure of three vaccines for adolescents: HPV, quadrivalent meningococcal vaccine (MCV4), and Tdap.162 Of particular concern among adolescents has been the risk for serious secondary injuries, including skull fracture and cerebral hemorrhage after a fall and subsequent head injury. Of 463 VAERS reports of syncope between January 1, 2005 and July 31, 2007, 41 listed syncope with secondary injury with information on the timing after vaccination, and most of these syncope reports (76%) occurred among adoles- cents. Among all age groups, 80% of reported syncope epi- sodes occur within 15 minutes of vaccine administration (additional information is available at http://www.cdc.gov/ concerns/fainting.html). Adolescents and adults should be seated or lying down during vaccination. Vaccine providers, particularly when vaccinating adolescents, should consider observing patients (with patients seated or lying down) for 15 minutes after vaccination to decrease the risk for injury should they faint.162 If syncope develops, patients should be observed until the symptoms resolve.",4,Tdap,Tdap – Dtap,1.0
Vaccination of Preterm Infants,40,Pneumococcal,Pneumococcal – Vaccinated,1.0
"The immune response to vaccination is a function of postnatal rather than gestational age.163–165 Transplacentally acquired maternal antibody is present in lower concentrations and, thus, persists for a shorter interval in preterm infants than in gestationally mature infants.164,166–168 Because preterm infants have less transplacentally acquired maternal antibody, inhibi- tion of the immune response in preterm infants may be less than that in full-term infants.164,169",1,Antibody,Antibody – Hepatitis,1.0
"In most cases, infants born prematurely, regardless of birth weight, should be vaccinated at the same chronological age and according to the same schedule and precautions as full- term infants and children.5 Birth weight and size are not factors in deciding whether to postpone routine vaccination",40,Pneumococcal,Pneumococcal – Vaccinated,1.0
"of a clinically stable preterm infant,170–174 except for hepatitis B vaccine. The full recommended dose of each vaccine should be used.",1,Antibody,Antibody – Hepatitis,1.0
"Decreased seroconversion rates might occur among certain preterm infants with birth weights of less than 2000 g after administration of hepatitis B vaccine at birth.176 However, by chronological age 1 month, all preterm infants, regardless of initial birth weight or gestational age, are likely to respond as adequately as older and larger infants.177–180 Infants weighing less than 2000 g born to hepatitis B surface antigen (HBsAg)- negative mothers should receive the first dose of the hepatitis B vaccine series at chronological age 1 month or hospital discharge, if hospital discharge occurs when the infant is younger than 1 month of age. Low-birth-weight infants born to HBsAg-positive mothers should receive hepatitis B vaccine within 12 hours after birth. The initial vaccine dose should not be counted toward completion of the hepatitis B series, and three additional doses of hepatitis B vaccine should be administered, beginning when the infant is 1 to 2 months of age. For mothers with unknown HBsAg status, hepatitis B vaccine is recommended within 12 hours of birth, regardless of low-birth-weight status.",1,Antibody,Antibody – Hepatitis,1.0
"In addition to hepatitis B vaccines, hepatitis B immuno-",1,Antibody,Antibody – Hepatitis,1.0
"Several studies suggest that the incidence of adverse events after vaccination of preterm infants is the same as or lower than that of full-term infants vaccinated at the same chrono- logical age.168,181,182 A temporal association between receipt of DTP and HibTITER Hib vaccine and a transient increase or recurrence of apnea in premature infants has been reported, although the significance of this finding is unclear.183 Neither of these vaccines is currently available in the United States.",40,Pneumococcal,Pneumococcal – Vaccinated,1.0
"A preterm infant who is still hospitalized at 2 months of age can receive the vaccines routinely scheduled at that age. Because poliovirus vaccine strains are excreted after receipt of OPV, IPV will decrease the risk of transmission of vaccine viruses in the hospital.67,184 ACIP supports rotavirus vaccination of preterm infants accord- ing to the same schedule and precautions as full-term infants and under the following conditions: the infant’s chronological age meets the age requirements for rotavirus vaccine (e.g., 6 weeks through 14 weeks and 6 days of age for dose 1), the infant is clinically stable, and the vaccine is administered at the time of discharge from the neonatal intensive care unit (NICU) or nursery or after discharge from the NICU or nursery. Although the lower level of maternal antibody to rotavirus in very preterm infants theoretically could increase the risk for adverse reactions from rotavirus vaccine, ACIP believes the benefits of vaccinating an infant when age-eligible, clinically stable, and no longer in the hospital outweigh the theoretic risks.27",2,Vaccines,Vaccines – Polio,0.9536355412237443
"Neither inactivated nor live virus vaccines administered to a lactating mother or infant who is breastfeeding have adverse consequences.2,5 Because inactivated and component vaccines do not multiply in the body, they pose no special risk for",-1,Noise / Outlier,Noise / Outlier,0.0
