Document,Topic,Auto_Label,Descriptive_Label,Probability
"Haynes BF, Liao HX, Tomaras GD. Is developing an HIV-1 vaccine possible? Curr Opin HIV AIDS. 2010;5(5):362-367.",3,Hiv,Hiv,0.3485474029317969
"Hope JC, Thom ML, McAulay M, et al. Identification of surro- gates and correlates of protection in protective immunity against Mycobacterium bovis infection induced in neonatal calves by vac- cination with M. bovis BCG Pasteur and M. bovis BCG Danish. Clin Vaccine Immunol. 2011;18(3):373-379.",-1,Noise / Outlier,Noise / Outlier,0.0
"Bhatt K, Verma S, Ellner JJ, et al. Quest for correlates of protec- tion against tuberculosis. Clin Vaccine Immunol. 2015;22(3): 258-266.",36,Protec,Protec,1.0
"Khader SA, Bell GK, Pearl JE, et al. IL-23 and IL-17 in the estab- lishment of protective pulmonary CD4+ T cell responses after vaccination and during Mycobacterium tuberculosis challenge. Nat Immunol. 2007;8(4):369-377.",34,Tuberculosis,Tuberculosis,1.0
Fletcher HA. Correlates of immune protection from tuberculosis.,34,Tuberculosis,Tuberculosis,1.0
Curr Mol Med. 2007;7(3):319-325.,37,Clin,Clin,1.0
"White MT, Bejon P, Olotu A, et al. The relationship between RTS,S vaccine-induced antibodies, CD4(+) T cell responses and protection against Plasmodium falciparum infection. PLoS ONE. 2013;8(4):e61395.",1,Malaria,Malaria,1.0
"Nahrendorf W, Scholzen A, Bijker EM, et al. Memory B-cell and antibody responses induced by Plasmodium falciparum sporo- zoite immunization. J Infect Dis. 2014;210(12):1981-1990.",1,Malaria,Malaria,1.0
"Olotu A, Moris P, Mwacharo J, et al. Circumsporozoite-specific T cell responses in children vaccinated with RTS,S/AS01E and protection against P falciparum clinical malaria. PLoS ONE. 2011;6(10):e25786.",1,Malaria,Malaria,1.0
"Epstein JE, Tewari K, Lyke KE, et al. Live attenuated malaria vaccine designed to protect through hepatic CD8(+) T cell immunity. Science. 2011;334(6055):475-480.",1,Malaria,Malaria,1.0
"Olivares-Zavaleta N, Whitmire WM, Kari L, et al. CD8+ T cells define an unexpected role in live-attenuated vaccine protective immunity against Chlamydia trachomatis infection in macaques. J Immunol. 2014;192(10):4648-4654.",29,Chlamydia,Chlamydia,0.7930808377506358
"Kirimanjeswara GS, Olmos S, Bakshi CS, et al. Humoral and cell-mediated immunity to the intracellular pathogen Francisella tularensis. Immunol Rev. 2008;225:244-255.",23,Rubella,Rubella,0.7193548573661802
"Karunakaran KP, Yu H, Foster LJ, et al. Development of a Chlamydia trachomatis T cell vaccine. Hum Vaccin. 2010;6(8): 676-680.",29,Chlamydia,Chlamydia,1.0
"Li W, Murthy AK, Guentzel MN, et al. Antigen-specific CD4+ T cells produce sufficient IFN-gamma to mediate robust protective immunity  against  genital  Chlamydia  muridarum  infection. J Immunol. 2008;180(5):3375-3382.",29,Chlamydia,Chlamydia,1.0
"Belshe RB, Gruber WC, Mendelman PM, et al. Correlates of immune protection induced by live, attenuated, cold-adapted, trivalent, intranasal influenza virus vaccine. J Infect Dis. 2000;181(3):1133-1137.",8,Influenza,Influenza – Vaccines,1.0
"Ambrose CS, Wu X, Jones T, et al. The role of nasal IgA in chil- dren vaccinated with live attenuated influenza vaccine. Vaccine. 2012;30(48):6794-6801.",21,Influenza,Influenza – Antibody – T21,1.0
"Ilyushina NA, Haynes BC, Hoen AG, et al. Live attenuated and inactivated influenza vaccines in children. J Infect Dis. 2015;211(3):352-360.",8,Influenza,Influenza – Vaccines,0.9312484182477125
"Reber A, Katz J. Immunological assessment of influenza vaccines and immune correlates of protection. Expert Rev Vaccines. 2013;12(5):519-536.",8,Influenza,Influenza – Vaccines,0.7824213231068203
"Topham DJ, Doherty PC. Clearance of an influenza A virus by CD4+ T cells is inefficient in the absence of B cells. J Virol. 1998;72(1):882-885.",30,Influenza,Influenza – Pulmonary,1.0
"Mozdzanowska K, Furchner M, Maiese K, et al. CD4+ T cells are ineffective in clearing a pulmonary infection with influenza type A virus in the absence of B cells. Virology. 1997;239(1): 217-225.",30,Influenza,Influenza – Pulmonary,1.0
"Olson M, Russ B, Doherty P, Turner S, Stambas J. Influenza A virus-specific CD8 T-cell responses: from induction to function. Future Virol. 2010;5(2):175-183.",30,Influenza,Influenza – Pulmonary,0.9002458615044769
McElhaney JE. Influenza vaccine responses in older adults.,31,Influenza,Influenza – Granzyme,1.0
Ageing Res Rev. 2011;10(3):379-388.,35,35,35,1.0
"McElhaney JE, Ewen C, Zhou X, et al. Granzyme B: Correlates with protection and enhanced CTL response to influenza vacci- nation in older adults. Vaccine. 2009;27(18):2418-2425.",31,Influenza,Influenza – Granzyme,1.0
"Wilkinson TM, Li CK, Chui CS, et al. Preexisting influenza- specific CD4+ T cells correlate with disease protection against influenza challenge in humans. Nat Med. 2012;18(2):274-280.",30,Influenza,Influenza – Pulmonary,0.8470451433144384
"Olin P, Hallander HO, Gustafsson L, et al. How to make sense of pertussis immunogenicity data. Clin Infect Dis. 2001;33(suppl 4):S288-S2891.",0,Antibodies,Antibodies,1.0
"Storsaeter J, Hallander HO, Gustafsson L, Olin P. Levels of anti- pertussis antibodies related to protection after household expo- sure to Bordetella pertussis. Vaccine. 1998;16(20):1907-1916.",0,Antibodies,Antibodies,1.0
"Cherry JD, Gornbein J, Heininger U, et al. A search for serologic correlates of immunity to Bordetella pertussis cough illnesses. Vaccine. 1998;16(20):1901-1906.",0,Antibodies,Antibodies,1.0
"Dunne A, Ross PJ, Pospisilova E, et al. Inflammasome activation by adenylate cyclase toxin directs Th17 responses and protection against Bordetella pertussis. J Immunol. 2010;185(3):1711-1719.",0,Antibodies,Antibodies,1.0
"Mills KH, Brady M, Ryan E, et al. A respiratory challenge model for infection with Bordetella pertussis: application in the assess- ment of pertussis vaccine potency and in defining the mecha- nism of protective immunity. Dev Biol Stand. 1998;95:31-41.",0,Antibodies,Antibodies,1.0
"Canthaboo C, Williams L, Xing DK, et al. Investigation of cel- lular and humoral immune responses to whole cell and acellular pertussis vaccines. Vaccine. 2000;19(6):637-643.",0,Antibodies,Antibodies,1.0
"Sullivan NJ, Martin JE, Graham BS, et al. Correlates of protective immunity for Ebola vaccines: implications for regulatory approval by the animal rule. Nat Rev Microbiol. 2009;7(5): 393-400.",17,Ebola,Ebola,1.0
"Bradfute SB, Bavari S. Correlates of immunity to filovirus infec- tion. Viruses. 2011;3(7):982-1000.",12,Vaccine,Vaccine – Immunodeficiency,0.6847505095777221
"Shedlock DJ, Aviles J, Talbott KT, et al. Induction of broad cyto- toxic T cells by protective DNA vaccination against Marburg and Ebola. Mol Ther. 2013;21(7):1432-1444.",17,Ebola,Ebola,0.652872389628178
"Cooper CL, Bavari S. A race for an Ebola vaccine: promises and obstacles. Trends Microbiol. 2015;23(2):65-66.",17,Ebola,Ebola,0.7096016566640998
"Pasetti MF, Ramirez K, Resendiz-Albor A, et al. Sindbis virus- based measles DNA vaccines protect cotton rats against respira- tory measles: relevance of antibodies, mucosal and systemic antibody-secreting cells, memory B cells, and Th1-type cytokines as correlates of immunity. J Virol. 2009;83(6):2789-2794.",33,Alphavirus,Alphavirus,1.0
"Embree J, Law B, Voloshen T, et al. Immunogenicity, safety, and antibody persistence at 3, 5, and 10 years postvaccination in adolescents randomized to booster immunization with a com- bined tetanus, diphtheria, 5-component acellular pertussis, and inactivated poliomyelitis vaccine administered with a hepatitis B virus vaccine concurrently or 1 month apart. Clin Vaccine Immunol. 2015;22(3):282-290.",-1,Noise / Outlier,Noise / Outlier,0.0
"Bagheri-Jamebozorgi M, Keshavarz J, Nemati M, et al. The per- sistence of anti-HBs antibody and anamnestic response 20 years after primary vaccination with recombinant hepatitis B vaccine at infancy. Hum Vaccin Immunother. 2014;10(12):3731-3736.",18,Vaccine,Vaccine – Vaccinees,1.0
"Gara N, Abdalla A, Rivera E, et al. Durability of antibody response against hepatitis B virus in healthcare workers vacci- nated as adults. Clin Infect Dis. 2015;60(4):505-513.",18,Vaccine,Vaccine – Vaccinees,0.9602608998099564
"Tuaillon E, Tabaa YA, Petitjean G, et al. Detection of memory B lymphocytes specific to hepatitis B virus (HBV) surface antigen (HBsAg) from HBsAg-vaccinated or HBV-immunized subjects by ELISPOT assay. J Immunol Methods. 2006;315(1–2):144-152.",18,Vaccine,Vaccine – Vaccinees,0.8947912723289843
"Weinberg A, Zhang JH, Oxman MN, et al. Investigators USDo- VACSPSPS. Varicella-zoster virus-specific immune responses to herpes zoster in elderly participants in a trial of a clinically effec- tive zoster vaccine. J Infect Dis. 2009;200(7):1068-1077.",6,Vaccine,Vaccine – Varicella,1.0
"Hansen SG, Ford JC, Lewis MS, et al. Profound early control of highly pathogenic SIV by an effector memory T-cell vaccine. Nature. 2011;473(7348):523-527.",12,Vaccine,Vaccine – Immunodeficiency,1.0
"Hansen SG, Piatak M Jr, Ventura AB, et al. Immune clearance of highly pathogenic SIV infection. Nature. 2013;502(7469): 100-104.",12,Vaccine,Vaccine – Immunodeficiency,1.0
"Hansen SG, Sacha JB, Hughes CM, et al. Cytomegalovirus vectors violate CD8+ T cell epitope recognition paradigms. Science. 2013;340(6135):1237874.",20,Cytomegalovirus,Cytomegalovirus,0.28449927080172893
"Levin MJ, Oxman MN, Zhang JH, et al. Veterans Affairs Cooperative Studies Program Shingles Prevention Study I. Varicella-zoster virus-specific immune responses in elderly",6,Vaccine,Vaccine – Varicella,1.0
recipients of a herpes zoster vaccine. J Infect Dis. 2008;197(6): 825-835.,6,Vaccine,Vaccine – Varicella,1.0
"68a. Sei JJ, Cox KS, Dubey SA, et al. Effector and central memory poly-functional CD4(+) and CD8(+) T cells are boosted upon ZOSTAVAX(R) vaccination. Front Immunol. 2015;6:533.",12,Vaccine,Vaccine – Immunodeficiency,0.6192880603481903
"68b. Lal H, Cunningham AL, Godeaux O, et al. Efficacy of an adju- vanted herpes zoster subunit vaccine in older adults. N Engl J Med. 2015;372(22):2087-2096.",6,Vaccine,Vaccine – Varicella,1.0
"Jiang B, Wang Y, Glass RI. Does a monovalent inactivated human rotavirus vaccine induce heterotypic immunity? Evidence from animal studies. Hum Vaccin Immunother. 2013;9(8):1634-1637.",10,Rotavirus,Rotavirus,1.0
"Angel J, Steele AD, Franco MA. Correlates of protection for rota- virus vaccines: Possible alternative trial endpoints, opportuni- ties, and challenges. Hum Vaccin Immunother. 2014;10(12): 3659-3671.",10,Rotavirus,Rotavirus,0.15051036158292444
"Premkumar P, Lopman B, Ramani S, et al. Association of serum antibodies with protection against rotavirus infection and disease in South Indian children. Vaccine. 2014;32(suppl 1): A55-A61.",10,Rotavirus,Rotavirus,1.0
"Clarke E, Desselberger U. Correlates of protection against human rotavirus disease and the factors influencing protection in low- income settings. Mucosal Immunol. 2015;8(1):1-17.",10,Rotavirus,Rotavirus,0.28750673410076444
"Gilbert PB, Grove D, Gabriel E, et al. A sequential phase 2b trial design for evaluating vaccine efficacy and immune correlates for multiple HIV vaccine regimens. Stat Commun Infect Dis. 2011;3(1).",3,Hiv,Hiv,0.5086388455764639
"Carroll RJ, Ruppert D, Stefanski LA, Crainiceanu CM. Measure- ment Error in Nonlinear Models: A Modern Perspective. 2nd ed. Boca Raton, FL: Chapman and Hall/CRC; 2006.",-1,Noise / Outlier,Noise / Outlier,0.0
"Sokal RR, Rohlf FJ. Biometry: The Principles and Practice of Statistics In Biological Research. 4th ed. New York, NY: W. H. Freeman and Co.; 2012.",15,Statistical,Statistical,1.0
"U.S. Department of Health and Human Services, U.S. Food and Drug Administration (FDA), Center for Drug Evaluation and Research (CDER), Center for Veterinary Medicine (CVM). FDA Guidance for Industry: Bioanalytical Method Valida- tion. Draft Guidance. <http://www.fda.gov/downloads/drugs/ guidancecomplianceregulatoryinformation/guidances/ ucm368107.pdf>; 2013.",32,Bioanalytical,Bioanalytical,1.0
European Medicines Agency Committee for Medicinal Products for Human Use (CHMP). Guideline on Bioanalytical Method Vali- dation.  <http://www.ema.europa.eu/docs/en_GB/document,32,Bioanalytical,Bioanalytical,1.0
_library/Scientific_guideline/2011/08/WC500109686.pdf>; 2011.,15,Statistical,Statistical,0.9217689030502969
"Strike PW. Statistical Methods in Laboratory Medicine. Oxford, United Kingdom: Butterworth-Heinemann Ltd.; 2014.",15,Statistical,Statistical,1.0
"Querec TD, Akondy RS, Lee EK, et al. Systems biology approach predicts immunogenicity of the yellow fever vaccine in humans. Nat Immunol. 2009;10(1):116-125.",4,Vaccines,Vaccines,1.0
"Zhu W, Higgs BW, Morehouse C, et al. A whole genome tran- scriptional analysis of the early immune response induced by live attenuated and inactivated influenza vaccines in young chil- dren. Vaccine. 2010;28(16):2865-2876.",8,Influenza,Influenza – Vaccines,1.0
Pulendran B. Learning immunology from the yellow fever vaccine: innate immunity to systems vaccinology. Nat Rev Immunol. 2009;9(10):741-747.,4,Vaccines,Vaccines,1.0
"Pulendran B, Li S, Nakaya HI. Systems vaccinology. Immunity. 2010;33(4):516-529.",4,Vaccines,Vaccines,1.0
"Brown EP, Licht AF, Dugast AS, et al. High-throughput, multi- plexed IgG subclassing of antigen-specific antibodies from clini- cal samples. J Immunol Methods. 2012;386(1–2):117-123.",43,Serum,Serum,1.0
"Vahey MT, Wang Z, Kester KE, et al. Expression of genes associ- ated with immunoproteasome processing of major histocom- patibility complex peptides is indicative of protection with adjuvanted RTS,S malaria vaccine. J Infect Dis. 2010;201(4): 580-589.",1,Malaria,Malaria,1.0
"Obermoser G, Presnell S, Domico K, et al. Systems scale interac- tive exploration reveals quantitative and qualitative differences in response to influenza and pneumococcal vaccines. Immunity. 2013;38(4):831-844.",8,Influenza,Influenza – Vaccines,0.9988160796708413
"Li S, Rouphael N, Duraisingham S, et al. Molecular signatures of antibody responses derived from a systems biology study of five human vaccines. Nat Immunol. 2014;15(2):195-204.",4,Vaccines,Vaccines,1.0
"Nakaya HI, Wrammert J, Lee EK, et al. Systems biology of vac- cination for seasonal influenza in humans. Nat Immunol. 2011;12(8):786-795.",8,Influenza,Influenza – Vaccines,1.0
"van der Laan MJ, Polley EC, Hubbard AE. Super learner. Stat Appl Genet Mol Biol. 2007;6:Article25.",15,Statistical,Statistical,0.918581539903928
"James G, Witten D, Hastie T, Tibshirani R. An Introduction to Statistical Learning: with Applications, in R, In: Casella G, Fienberg S, Olkin I, eds. An Introduction to Statistical Learning With Applications in R. New York, NY: Springer; 2013.",26,Expertconsult,Expertconsult,1.0
"Lin L, Finak G, Ushey K, et al. Combinatorial polyfunctionality analysis of antigen-specific T-cell subsets identifies novel cellular subsets correlated with clinical outcomes. Nat Biotechnol. 2015;(in press).",22,Cd4,Cd4,1.0
Prentice RL. Surrogate endpoints in clinical trials: definition and operational criteria. Stat Med. 1989;8(4):431-440.,2,Metrics,Metrics,1.0
"Freedman LS, Graubard BI, Schatzkin A. Statistical validation of intermediate endpoints for chronic diseases. Stat Med. 1992;11(2):167-178.",2,Metrics,Metrics,1.0
"Robins JM, Greenland S. Identifiability and exchangeability for direct and indirect effects. Epidemiology. 1992;3(2):143-155.",14,Cohort,Cohort,0.9381457973463971
"Daniels MJ, Hughes MD. Meta-analysis for the evaluation of potential surrogate markers. Stat Med. 1997;16(17):1965-1982.",2,Metrics,Metrics,0.4955307006597132
"Lin DY, Fleming TR, De Gruttola V. Estimating the proportion of treatment effect explained by a surrogate marker. Stat Med. 1997;16(13):1515-1527.",2,Metrics,Metrics,0.4955307006597132
"Buyse M, Molenberghs G. Criteria for the validation of surrogate endpoints in randomized experiments. Biometrics. 1998;54(3): 1014-1029.",2,Metrics,Metrics,0.37984545818553284
"Gail MH, Pfeiffer R, Van Houwelingen HC, Carroll RJ. On meta- analytic assessment of surrogate outcomes. Biostatistics. 2000; 1(3):231-246.",2,Metrics,Metrics,0.48546055225069945
"Frangakis CE, Rubin DB. Principal stratification in causal infer- ence. Biometrics. 2002;58(1):21-29.",16,Biometrics,Biometrics – Stratification,1.0
"Alonso A, Molenberghs G, Burzykowski T, et al. Prentice’s approach and the meta-analytic paradigm: a reflection on the role of statistics in the evaluation of surrogate endpoints. Bio- metrics. 2004;60(3):724-728.",2,Metrics,Metrics,0.48546055225069945
"Weir CJ, Walley RJ. Statistical evaluation of biomarkers as sur- rogate endpoints: a literature review. Stat Med. 2006;25(2): 183-203.",2,Metrics,Metrics,0.6485141338923746
"Joffe MM, Greene T. Related causal frameworks for surrogate outcomes. Biometrics. 2009;65(2):530-538.",16,Biometrics,Biometrics – Stratification,0.7525896467873456
Vanderweele TJ. Surrogate measures and consistent surrogates.,2,Metrics,Metrics,0.436948257774669
Biometrics. 2013;69(3):561-569.,25,Biometrics,Biometrics – Gate,0.8217821906789607
"Burzykowski T, Molenberghs G, Buyse M. In: Gail MH, Kricke- berg K, Samet J, Tsiatis A, Wong W, eds. The Evaluation of Surro- gate Endpoints. New York, NY: Springer; 2005.",25,Biometrics,Biometrics – Gate,1.0
"Siber GR, Chang I, Baker S, et al. Estimating the protective con- centration of anti-pneumococcal capsular polysaccharide anti- bodies. Vaccine. 2007;25(19):3816-3826.",13,Pneumococcal,Pneumococcal,1.0
Siber GR. Methods for estimating serological correlates of pro- tection. Dev Biol Stand. 1997;89:283-296.,15,Statistical,Statistical,1.0
"Jodar L, Butler J, Carlone G, et al. Serological criteria for evalu- ation and licensure of new pneumococcal conjugate vaccine formulations for use in infants. Vaccine. 2003;21(23):3265- 3272.",13,Pneumococcal,Pneumococcal,0.7413288406722071
"Li S, Parnes M, Chan IS. Determining the cutoff based on a continuous variable to define two populations with application to vaccines. J Biopharm Stat. 2013;23(3):662-680.",7,Vaccine,Vaccine – Immune,0.7780511995368831
"Fong Y, Gilbert P. Calibration weighted estimation of semipara- metric transformation models for two-phase sampling. Stat Med. 2015.",24,Estimation,Estimation,0.8207884991822866
"Chan IS, Li S, Matthews H, et al. Use of statistical models for evaluating antibody response as a correlate of protection against varicella. Stat Med. 2002;21(22):3411-3430.",41,Vaccine,Vaccine – Immunological,1.0
Dunning AJ. A model for immunological correlates of protec- tion. Stat Med. 2006;25(9):1485-1497.,36,Protec,Protec,1.0
"Kohberger RC, Jemiolo D, Noriega F. Prediction of pertussis vaccine efficacy using a correlates of protection model. Vaccine. 2008;26(27–28):3516-3521.",0,Antibodies,Antibodies,1.0
"Gilbert PB, Peterson ML, Follmann D, et al. Correlation between immunologic responses to a recombinant glycoprotein 120 vaccine and incidence of HIV-1 infection in a phase 3 HIV-1 preventive vaccine trial. J Infect Dis. 2005;191(5):666-677.",3,Hiv,Hiv,1.0
Follmann D. Augmented designs to assess immune response in vaccine trials. Biometrics. 2006;62(4):1161-1169.,-1,Noise / Outlier,Noise / Outlier,0.0
"Gilbert PB, Hudgens MG. Evaluating candidate principal surro- gate endpoints. Biometrics. 2008;64(4):1146-1154.",25,Biometrics,Biometrics – Gate,1.0
"Gilbert PB, Qin L, Self SG. Evaluating a surrogate endpoint at three levels, with application to vaccine development. Stat Med. 2008;27(23):4758-4778.",7,Vaccine,Vaccine – Immune,1.0
"Gilbert PB, Hudgens MG, Wolfson J. Commentary on “Principal stratification-a goal or a tool?” by Judea Pearl. Int J Biostat. 2011;7(1):Article36.",16,Biometrics,Biometrics – Stratification,0.5239255570100005
"Huang Y, Gilbert PB, Wolfson J. Design and estimation for evalu- ating principal surrogate markers in vaccine trials. Biometrics. 2013;69(2):301-309.",7,Vaccine,Vaccine – Immune,0.8356648468046245
"Gilbert PB, Gabriel EE, Miao X, et al. Fold rise in antibody titers by measured by glycoprotein-based enzyme-linked immunosor- bent assay is an excellent correlate of protection for a herpes zoster vaccine, demonstrated via the vaccine efficacy curve. J Infect Dis. 2014;210(10):1573-1581.",6,Vaccine,Vaccine – Varicella,1.0
"Miao C, Li X, Gilbert P, et al. A Multiple Imputation Approach for Surrogate Marker Evaluation in the Principal Stratification Causal Inference Framework. In: Lee M-LT, Gail M, Pfeiffer R, et al., eds. Risk Assessment and Evaluation of Predictions. New York, NY: Springer; 2013.",16,Biometrics,Biometrics – Stratification,1.0
"Schmader KE, Levin MJ, Gnann JW Jr, et al. Efficacy, safety, and tolerability of herpes zoster vaccine in persons aged 50–59 years. Clin Infect Dis. 2012;54(7):922-928.",6,Vaccine,Vaccine – Varicella,1.0
"Taylor JM, Wang Y, Thiebaut R. Counterfactual links to the pro- portion of treatment effect explained by a surrogate marker. Biometrics. 2005;61(4):1102-1111.",2,Metrics,Metrics,0.43743930737248454
"Zigler CM, Belin TR. A bayesian approach to improved estima- tion of causal effect predictiveness for a principal surrogate end- point. Biometrics. 2012;68(3):922-932.",16,Biometrics,Biometrics – Stratification,1.0
"Qin L, Gilbert PB, Follmann D, Li D. Assessing surrogate end- points in vaccine trials with case-cohort sampling and the Cox model. Ann Appl Stat. 2008;2(1):386-407.",7,Vaccine,Vaccine – Immune,0.5775440344065712
"Wolfson J, Gilbert P. Statistical identifiability and the surrogate endpoint problem, with application to vaccine trials. Biometrics. 2010;66(4):1153-1161.",7,Vaccine,Vaccine – Immune,1.0
"Gabriel EE, Gilbert PB. Evaluating principal surrogate endpoints with time-to-event data accounting for time-varying treatment efficacy. Biostatistics. 2014;15(2):251-265.",2,Metrics,Metrics,0.5560179189842319
"Huang Y, Gilbert PB. Comparing biomarkers as principal sur- rogate endpoints. Biometrics. 2011;67(4):1442-1451.",25,Biometrics,Biometrics – Gate,1.0
"Li Y, Taylor JM, Elliott MR. A bayesian approach to surrogacy assessment using principal stratification in clinical trials. Biomet- rics. 2010;66(2):523-531.",2,Metrics,Metrics,0.38069831268857945
Breslow NE. Statistics in epidemiology: the case-control study.,14,Cohort,Cohort,1.0
J Am Stat Assoc. 1996;91(433):14-28.,35,35,35,1.0
"Breslow NE, Lumley T, Ballantyne CM, et al. Improved Horvitz- Thompson estimation of model parameters from two-phase stratified samples: Applications in epidemiology. Stat Biosci. 2009;1(1):32.",24,Estimation,Estimation,1.0
"Breslow NE, Lumley T, Ballantyne CM, et al. Using the whole cohort in the analysis of case-cohort data. Am J Epidemiol. 2009;169(11):1398-1405.",14,Cohort,Cohort,1.0
Barlow WE. Robust variance estimation for the case-cohort design. Biometrics. 1994;50(4):1064-1072.,14,Cohort,Cohort,0.3864726709579068
"Self SG, Prentice RL. Asymptotic-distribution theory and effi- ciency results for case cohort studies. Ann Stat. 1988;16(1): 64-81.",14,Cohort,Cohort,0.6510152433116438
Prentice RL. A case-cohort design for epidemiologic cohort studies and disease prevention trials. Biometrika. 1986;73(1): 1-11.,-1,Noise / Outlier,Noise / Outlier,0.0
"Borgan O, Langholz B, Samuelsen SO, et al. Exposure stratified case-cohort designs. Lifetime Data Anal. 2000;6(1):39-58.",14,Cohort,Cohort,0.7573570912094193
"Breslow NE, Chatterjee N. Design and analysis of two-phase studies with binary outcome applied to Wilms tumour progno- sis. J R Stat Soc Ser C Appl Stat. 1999;48:457-468.",-1,Noise / Outlier,Noise / Outlier,0.0
McNamee R. Optimal design and efficiency of two-phase case- control studies with error-prone and error-free exposure mea- sures. Biostatistics. 2005;6(4):590-603.,39,Osdesign,Osdesign,1.0
Reilly M. Optimal sampling strategies for two-stage studies. Am J Epidemiol. 1996;143(1):92-100.,24,Estimation,Estimation,0.9586145275407467
"Haneuse S, Saegusa T, Lumley T. osDesign: An R package for the analysis, evaluation, and design of two-phase and case-control studies. J Stat Softw. 2011;43(11).",39,Osdesign,Osdesign,0.874835666174879
"Reilly M, Salim A. Designing Optimal Two-Stage Epidemiologi- cal Studies. Berger M, Wong WK, eds. Applied Optimal Designs. New York, NY: John Wiley and Sons; 2005.",39,Osdesign,Osdesign,1.0
"Breslow NE, Holubkov R. Weighted likelihood, pseudo- likelihood and maximum likelihood methods for logistic regres- sion analysis of two-stage data. Stat Med. 1997;16(1–3): 103-116.",24,Estimation,Estimation,1.0
"Hastie T, Tibshirani R, Friedman J. The Elements of Statistical Learning. 2nd ed. New York, NY: Springer; 2009.",26,Expertconsult,Expertconsult,1.0
"Van der Laan MJ, Rose S. Targeted Learning: Causal Inference for Observational and Experimental Data. New York, NY: Springer; 2011.",-1,Noise / Outlier,Noise / Outlier,0.0
"Fleming TR, Powers JH. Biomarkers and surrogate endpoints in clinical trials. Stat Med. 2012;31(25):2973-2984.",2,Metrics,Metrics,1.0
"Eichelberger M, Golding H, Hess M, et al. FDA/NIH/WHO public workshop on immune correlates of protection against influenza A viruses in support of pandemic vaccine develop- ment, Bethesda, Maryland, US, December 10-11, 2007. Vaccine. 2008;26(34):4299-4303.",8,Influenza,Influenza – Vaccines,1.0
"U.S. Department of Health and Human Services, U.S. Food and Drug Administration (FDA), Center for Drug Evaluation and Research (CDER), Center for Biologics Evaluation and Research (CBER). FDA Guidance for Industry: Clinical Trial Endpoints for the Approval of Cancer Drugs and Biologics. <http://www.fda.gov/ downloads/Drugs/…/Guidances/ucm071590.pdf>; 2007.",32,Bioanalytical,Bioanalytical,1.0
"Lanata CF, Black RE, del Aguila R, et al. Protection of Peruvian children against rotavirus diarrhea of specific serotypes by one, two, or three doses of the RIT 4237 attenuated bovine rotavirus vaccine. J Infect Dis. 1989;159(3):452-459.",10,Rotavirus,Rotavirus,0.25481528837254913
"Clemens JD, Sack DA, Harris JR, et al. Field trial of oral cholera vaccines in Bangladesh: results from three-year follow-up. Lancet. 1990;335(8684):270-273.",17,Ebola,Ebola,0.32993502510399714
"Cutts FT, Zaman SM, Enwere G, et al. Gambian Pneumococcal Vaccine Trial G. Efficacy of nine-valent pneumococcal conjugate vaccine against pneumonia and invasive pneumococcal disease in The Gambia: randomised, double-blind, placebo-controlled trial. Lancet. 2005;365(9465):1139-1146.",13,Pneumococcal,Pneumococcal,0.5832396983329138
"Wheeler CM, Kjaer SK, Sigurdsson K, et al. The impact of quad- rivalent human papillomavirus (HPV; types 6, 11, 16, and 18) L1 virus-like particle vaccine on infection and disease due to oncogenic nonvaccine HPV types in sexually active women aged 16–26 years. J Infect Dis. 2009;199(7):936-944.",3,Hiv,Hiv,0.36598061417522915
"Capeding MR, Tran NH, Hadinegoro SR, et al, Group CYDS. Clinical efficacy and safety of a novel tetravalent dengue vaccine in healthy children in Asia: a phase 3, randomised, observer- masked, placebo-controlled trial. Lancet. 2014;384(9951): 1358-1365.",1,Malaria,Malaria,0.3938515217323254
"Govaert TM, Thijs CT, Masurel N, et al. The efficacy of influenza vaccination in elderly individuals. A randomized double-blind placebo-controlled trial. JAMA. 1994;272(21):1661-1665.",31,Influenza,Influenza – Granzyme,1.0
"Gilbert PB, Self SG, Ashby MA. Statistical methods for assessing differential vaccine protection against human immunodefi- ciency virus types. Biometrics. 1998;54(3):799-814.",7,Vaccine,Vaccine – Immune,0.48108905455316336
"Edlefsen PT, Rolland M, Hertz T, et al. Comprehensive sieve analysis of breakthrough HIV-1 sequences in the RV144 vaccine efficacy trial. PLoS Comput Biol. 2015;11(2):e1003973.",3,Hiv,Hiv,0.4964117578764833
"Rolland M, Edlefsen PT, Larsen BB, et al. Increased HIV-1 vaccine efficacy against viruses with genetic signatures in Env V2. Nature. 2012;490(7420):417-420.",3,Hiv,Hiv,1.0
"Tomaras GD, Haynes BF. Advancing toward HIV-1 vaccine effi- cacy through the intersections of immune correlates. Vaccines (Basel). 2014;2(1):15-35.",3,Hiv,Hiv,0.5957494754253826
"Yates NL, Liao HX, Fong Y, et al. Vaccine-induced Env V1-V2 IgG3 correlates with lower HIV-1 infection risk and declines soon after vaccination. Sci Transl Med. 2014;6(228):228ra39.",3,Hiv,Hiv,0.39445143077122435
"McAleer JP, Kolls JK. Directing traffic: IL-17 and IL-22 coordinate pulmonary immune defense. Immunol Rev. 2014;260(1): 129-144.",34,Tuberculosis,Tuberculosis,1.0
"Geginat J, Paroni M, Facciotti F, et al. The CD4-centered universe of human T cell subsets. Semin Immunol. 2013;25(4): 252-262.",22,Cd4,Cd4,1.0
