Document,Topic,Auto_Label,Descriptive_Label,Probability
"Mode of Action. For many years oil-in-water emulsions were classified as vehicles, and it was assumed that the mode of action was primarily through enhanced delivery of the antigen to APCs or to the lymph nodes, even though most antigens do not associate physically to the oil droplets. It has, however, been shown that these emulsions stimulate the immune response indirectly. Using gene microarray analysis, Mosca and colleagues67 demonstrated that skeletal muscle fibers are the target of MF59, where the adjuvant induces production of PTX3 and JunB, which, in turn, stimulate pro- duction of TNF-α, IL-1B, and CCLs (chemokines C-C ligands), resulting in activation of resident APCs and recruitment and activation of circulating APCs. A similar mechanism has also been demonstrated for the α-tocopherol–containing oil-in- water emulsion, AS03. Morel and colleagues68 showed that similarly to MF59, AS03 induces expression of a range of cytokines, granulocyte recruitment at the injection site, and",31,Immune,Immune – Adjuvants,0.9541745666257573
"increased antigen uptake by monocytes and migration to the draining lymph node. In this adjuvant, however, the expres- sion of some of the cytokines, such as IL-6, was modulated by the presence of α-tocopherol, which also enhanced the mag- nitude of the immune response, suggesting an immunomodu- latory action of α-tocopherol independent of the oil emulsion. The same authors also demonstrated that the adjuvant effect is local and that temporal and spatial colocalization of antigen and adjuvant were required; that is, injecting the adjuvant in a site distant to the antigen or at a later time resulted in no adjuvant effect, consistent with a local and short-lived direct impact of the immune system.",31,Immune,Immune – Adjuvants,1.0
"Safety of Squalene-Containing Oil-in-Water Emulsions. During the H1N1 pandemic, two influenza vaccines contain- ing an oil-in-water emulsion as adjuvant were approved and distributed in Europe (Pandemrix and Focetria); however, the uptake of these vaccines was hampered by broad media claims of the dangers of squalene. Many of these concerns seem to have arisen from a 2002 report that soldiers return- ing from the Gulf War with the so-called Gulf War syndrome had antisqualene antibodies that had been induced through receiving vaccines allegedly containing squalene.69 Although the vaccines in question did not apparently contain squa- lene, the WHO Global Advisory Committee on Vaccine Safety reviewed all available data, including data from clini- cal trials with the squalene-containing FLUAD vaccine. Animal studies have also suggested that squalene can induce arthritis.70 However, in the animal model used, the require- ment for a specific breed and the use of a complex protocol irrelevant to the vaccination practice make it difficult to assess the relevance of these data for safety evaluation in humans. The committee concluded that there was no evi- dence that squalene could induce pathological antisqualene antibodies. Before recommending the use of squalene- containing oil-in-water emulsion for the H1N1 pandemic, the WHO also reviewed all clinical data from more than 35,000 volunteers of all ages and concluded that there were no significant safety concerns.",3,Squalene,Squalene,1.0
Thorough safety surveillance by authorities during the,-1,Noise / Outlier,Noise / Outlier,0.0
"2009–2010 pandemic season showed a positive benefit-to-risk profile for the vaccines. Since August 2010 however, an increased number of cases of narcolepsy has been reported in children and adolescents vaccinated with an AS03-adjuvanted H1N1 pandemic vaccine in three northern European coun- tries. Interim reports of epidemiologic studies conducted in those countries have suggested an increased risk of narcolepsy in some vaccinated persons.71",19,Narcolepsy,Narcolepsy,1.0
The European Medicines Agency Committee for Medicinal Products for Human Use (CHMP) undertook a thorough,-1,Noise / Outlier,Noise / Outlier,0.0
"review of all available data as of July 2011, and concluded that the overall benefit-to-risk profile of the AS03-adjuvanted H1N1 vaccine remains positive. The CHMP acknowledged that further research in the areas of genetic and environmental factors in particular need to be explored before definitive con- clusions can be drawn. In October 2013, based on the safety and efficacy results obtained for the pandemic H5N1 vaccine, the H5N1/AS03 adjuvanted vaccine received a positive opinion from the Vaccines and Related Biological Products Advisory Committee (VRBPAC) for use in adults older than age 18 years.",19,Narcolepsy,Narcolepsy,0.09644228123949339
"Although it is not known how the adjuvanted vaccine could cause narcolepsy, several hypotheses have been pro- posed, including the potential role of viral proteins such as the nucleoprotein,72,73 suggesting that it is the presence of influenza viral nucleoprotein in the vaccine, rather than the adjuvant, that may be responsible. There are, however, no data clearly establishing a link between the adjuvant and the onset of the disease.",19,Narcolepsy,Narcolepsy,1.0
"Other Oil Alternatives for Squalene. Little investigation into alternative metabolizable oils has been reported. As men- tioned earlier, squalane was used in the SAF emulsion and is included in the CoVaccine adjuvant; however, it is not clear whether this oil can be metabolized or whether it is elimi- nated through the skin.74 Miglyol, a metabolizable semisyn- thetic mixed triglyceride, has been evaluated as an oil-in-water emulsion adjuvant75 and was shown to enhance immunity but at lower titers than a nonmetabolizable mineral oil. In the future, synthetic oils may overcome some of the challenges associated with the use of animal-derived squalene.",3,Squalene,Squalene,0.6210025106529341
Toll-Like Receptor Agonists,4,Receptor,Receptor,1.0
"Although TLRs and their role in triggering the innate immune response were understood only after their ligands were identi- fied as adjuvants, it is useful to classify these adjuvants through their specific receptor.",-1,Noise / Outlier,Noise / Outlier,0.0
TLR4 Agonists,5,Vaccines,Vaccines – Tlr4,1.0
"Although LPS, a major component of the outer membrane of Gram-negative bacteria, has long been known to be a potent stimulator of the immune system, its use in adjuvants has been curtailed by its toxic effects. Early studies demonstrated that removing the core carbohydrate, generating lipid A, reduced the pyrogenicity without reducing the immune- stimulating activity. Lipid A was still too pyrogenic for use; however, it was shown that formulating lipid A in liposomes reduced the pyrogenicity a further 100- to 1000-fold, and lipo- somal lipid A formulations were used in clinical trials for candidate malaria vaccines without severe adverse events.76 In 1984, Ribi77 demonstrated that a significantly less-toxic mol- ecule could be obtained from LPS through sequential acidic and basic hydrolysis steps. The phosphate from the reducing- end glucosamine of lipid A derived from Salmonella minnesota RC595 is removed by mild acid hydrolysis, resulting in a mol- ecule, referred to as monophosphoryl lipid A (MPLA, referring to all other TLR4 agonists) that was significantly less toxic than the lipid A and that still stimulated the immune response.7 Ribi and colleagues then observed that if this MPLA was sub- jected to a further mild alkali hydrolysis, which selectively removed the acyl chain from the 3′ position of the disaccha- ride backbone, the resulting molecule, 3-deacylated MPLA (3d-MPL, or MPL), was even less pyrogenic but still exhibited adjuvant activity. GlaxoSmithKline developed a combination of adjuvants, AS04, in which MPL is formulated with alumi- num salt. The adjuvant system AS04 is used in two approved",18,Lipid,Lipid,1.0
"vaccines (Cervarix [HPV vaccine] and Fendrix [hepatitis B vaccine for hemodialyzed patients]). Cervarix is aimed at pre- venting HPV infection and subsequent development of cervi- cal cancer. Extensive clinical trials demonstrated an acceptable safety profile and efficacy of the vaccine against the vaccine strains during a period of more than 8 years in clinical trial follow-up,78 as well as against divergent HPV strains not present in the vaccine.79",22,Vaccines,Vaccines – Cervi,0.35405179068304676
"Mechanism of Action of TLR4 Agonists. Immune recogni- tion of TLR4 agonists, such as LPS or MPL, is initiated by extraction of monomers from the aggregates by LPS-binding protein in the serum.80 Monomeric LPS is transferred from LPS-binding protein to another accessory protein, CD14, which, in turn, transfers LPS to MD2, a secreted glycoprotein that associates with the extracellular domain of TLR4 to form the heterodimeric receptor that is responsible for the physio- logical recognition of LPS.81 Lipid A bound to the TLR4–MD2 complex activates two distinct intracellular signaling path- ways, which have come to be known by the names of the TLR4-proximal adaptor proteins, myeloid differentiation 88 (MyD88) and TIR domain-containing adaptor-inducing IFN-β (TRIF).82 The Myd88 pathway leads to the activation of mitogen-activated protein kinase– and nuclear factor-κB– dependent proinflammatory responses, whereas the TRIF pathway activates kinases responsible for type I interferon responses.83 Fig. 6.1 shows this schematically. To this extent, the TLR4 receptor is unique among the TLRs by its ability to induce two distinct signaling pathways. The activation of these pathways is dependent on the structure of the agonist, where minor changes in the number and length of the acyl chains can have a major effect on pathway activation. MPL has been reported to activate the TLR4-TRAM (TRIF-related adaptor molecule)-TRIF–based signaling pathway and the TLR4-MAL (MyD88 adaptor-like)-MyD88 pathway.84",34,Immunol,Immunol – Tlr4,1.0
"Species Specificity of TLR4 Receptor. One challenge exists, however, in the development of TLR4 agonists for use in humans—the variability in the receptor specificity across species. Human, but not murine, TLR4–MD2 transmits proin- flammatory signals in response to hexaacylated but not pen- taacylated LPS.85 Moreover, in humans, but less so in rodents, tetraacylated and pentaacylated forms can inhibit the adjuvant activity. As a result, molecules shown to work in rodents will not necessarily function the same way in humans. One example of this is the OM-174 molecule, a triacylated mole- cule that functioned in mice,86 but apparently did not function in humans.",5,Vaccines,Vaccines – Tlr4,1.0
"Other TLR4 Agonists. As MPL is isolated from a Gram- negative bacterium, S. minnesota, and such extraction can present manufacturing hurdles, many groups started to develop MPL analogs by chemical synthesis. Fig. 6.3 illustrates the structure of MPL and its analogs.",5,Vaccines,Vaccines – Tlr4,1.0
"RC529, a member of the aminoalkyl glucopyranosides developed by Corixa scientists to provide a synthetic alterna- tive to MPL, is structurally similar to a hexaacyl MPL, but the reducing terminal glucosamine has been replaced by a nonsac- charide backbone.87,88 This molecule, formulated with alum, is in a hepatitis B vaccine approved in Argentina (SUPERVAX) that is reported to increase immune response compared with nonadjuvanted vaccine.89",-1,Noise / Outlier,Noise / Outlier,0.0
"Glucopyranosyl lipid adjuvant (GLA) is a synthetic hexaa- cyl form of MPL, but it is designed on the Escherichia coli form of LPS rather than the S. minnesota LPS. The molecule has a single acyl chain on the 2′ amine and has an acyl chain on the 3′ hydroxyl.90 Clinical studies are in progress in different area such as tuberculosis (TB)91 and influenza.92",29,Vaccine,Vaccine – Emulsions,1.0
"Figure 6.3. Structures of TLR4 agonists in development or in licensed vaccines. GLA, glucopyranosyl lipid adjuvant; MPL, monophosphoryl lipid A.",5,Vaccines,Vaccines – Tlr4,1.0
"E6020 is a synthetic TLR4 agonist that is not based on a saccharide backbone, but it is able to stimulate the TLR4–MD2 pathway.93 E6020 is in Phase I trials.",5,Vaccines,Vaccines – Tlr4,0.9376827814840195
"Butantan, the Brazilian vaccine manufacturer, has initiated a program to produce MPL from the LPS extracted from Bor- detella pertussis, a side product of the whole-cell pertussis vaccine process. This has been reported to enhance immunity to influenza vaccines.94 Heptaacyl sulphonyl sucrose, a com- ponent of the CoVaccine HT adjuvant, currently in clinical development, bears strong resemblance to the backbone struc- ture of TLR4 agonists and is thought to also act through TLR4.57 One question remains, however, concerning the ability of synthetic TLR4 agonists to overcome polymorphism associ- ated with the TLR4 receptor.95 Indeed, it is not clear whether all recipients will respond equally to a given TLR4 agonist molecule and whether a mix of various molecules, as present in the different naturally produced TLR4 agonists, will be necessary to compensate for human diversity.",5,Vaccines,Vaccines – Tlr4,1.0
"Formulation Challenges. Ensuring an optimal and repro- ducible adjuvant effect requires some formulation knowhow. In the currently approved vaccines with TLR4 agonists (Cer- varix and Fendrix), the MPL is combined with an aluminum salt, and the combination of the two adjuvants is referred to as AS04. The combination of MPL with an aluminum salt adjuvant demonstrates some of the challenges of using MPL and analogous multiacylated disaccharide TLR4 agonists. Only a well-defined and controlled process can ensure that those molecules, which are insoluble in water, will not clump into aggregates that would lead to difficulty during sterilization by filtration or variability in the adjuvant activity. Various other approaches have been adopted to formulate TLR4 agonists, such as their incorporation into small unilamellar liposomes permitting a stable formulation. However, the activity is dependent on the ratio of lipid to agonist and how the agonist is combined with the liposomes.96 Other alternatives include the incorporation of the agonists into oil-in-water emulsions or application of thermal or sonic energy to form colloids, which can be further stabilized by the addition of small quanti- ties of lipids. The immune enhancement induced by TLR4 agonists is highly dependent on the physical structures, and determination of the consistency and stability of these requires detailed physicochemical characterization.97 Successful use of these adjuvants, therefore, requires careful consideration of how to formulate them and how these amphipathic molecules will interact with other components of the vaccine, such as surfactants, aluminum salts, and antigens.",-1,Noise / Outlier,Noise / Outlier,0.0
"Safety of TLR4 Agonists. MPL, by far the most widely used of the TLR4 agonists, has demonstrated an acceptable safety profile. A metaanalysis of data from 11 clinical trials and more than 74,000 volunteers (two-thirds of whom received the vaccine that contains AS04 and one-third the control) shows no increase in severe adverse events over aluminum alone or hepatitis A vaccine controls.78 It has been administered to mil- lions of young women worldwide with few reported severe adverse events. This was further supported by the mechanism of action of AS04, which demonstrated that the adjuvant effect is local and that temporal and spatial colocalization of antigen and adjuvant were required; injecting the adjuvant in a site distant to the antigen or several hours after injection of the antigen resulted in no adjuvant effect.13",-1,Noise / Outlier,Noise / Outlier,0.0
"RC529 (see Fig. 6.3), a synthetic TLR4 agonist in an",5,Vaccines,Vaccines – Tlr4,1.0
"approved hepatitis B vaccine, has a limited history of clinical use, but as for MPL, no severe adverse events are associated with vaccine containing it. It is, however, not certain that other TLR4 agonists will have the same safety profile. Minor changes in the structure of TLR4 agonists can modify the way they",-1,Noise / Outlier,Noise / Outlier,0.0
"activate the MyD88 or TRAM–TRIF pathway, promoting type 1 interferon or proinflammatory responses, and, as described earlier, the difference in receptor specificity between rodent and human TLR4 receptors may prevent these being detected in preclinical models. The acceptability and extensive history of whole-cell pertussis vaccines, which contain residual bacte- rial LPS, suggests that this is a pathway that can be stimulated without long-term adverse effects.",5,Vaccines,Vaccines – Tlr4,1.0
TLR9 Agonists,5,Vaccines,Vaccines – Tlr4,1.0
"Bacterial DNA is recognized by mammalian species as a PAMP and serves as a potent activator in the innate immune system through interaction with the intracellular TLR9. Fragments of bacterial DNA and synthetic single-stranded oligodeoxynucle- otides (ODNs) containing unmethlyated cytosine phosphate guanine (CpG) motifs (CpG ODNs) found in bacterial DNA have also been demonstrated to be powerful adjuvants.98,99 In vivo, however, the lability of phosphodiester bonds results in rapid degradation of DNA oligonucleotides, and it has been found that replacing these labile ester bonds in the oligonucle- otide sequences with phosphorothioate bonds stabilizes the oligonucleotides and significantly enhances the activity.100 Most preclinical and clinical studies with CpG-containing oli- gonucleotides contained this modification.",7,Immunol,Immunol – Dna,0.559956755607344
"Although obtaining pure CpG-containing oligonucleotides is easy, the development of this class of molecules as adjuvants for human vaccines is severely hampered by the fact that the specific hexameric CpG motifs inducing optimal immune enhancement differ between species.98 Hence, evaluation of efficacy and safety in rodents is not readily translated to humans. Furthermore, the distribution of the TLR9 receptor and the pathways that its activation promotes also differ across species. In humans, CpG motifs are recognized by TLR9 found on natural killer (NK) cells,101 B cells, and plasmacytoid den- dritic cells,98 but are not recognized by myeloid dendritic cells and monocytes. In contrast, in mice, those cells express TLR9, which recognizes CpG motifs. In both species, CpG motifs trigger B-cell activation and induce directly or indirectly the production of Th1 and proinflammatory cytokines, including IL-1, IL-6, IL-18, TNF-α, and interferon-γ; in some cases, CpG can redirect preestablished Th2 responses toward Th1.102 CpG ODNs also act as adjuvants for antigens delivered by the mucosal route of administration.103",7,Immunol,Immunol – Dna,1.0
Numerous clinical evaluations of CpG as an adjuvant have,7,Immunol,Immunol – Dna,0.3834782710773327
"been performed, most commonly with a sequence of CpG referred to as 7909, a sequence found to be optimal for human use. CpG has been evaluated with and without alum for malaria vaccines,104,105 conjugate pneumonia vaccines,106 and hepatitis B vaccines107,108 and in HIV-infected patients in whom CpG permits rapid and long-term seroprotection.107 Further- more, it has been demonstrated in an elderly target population that when chemically conjugated CpG (1080 sequence) to the HBV (hepatitis B virus) antigen, the seroprotection induced was faster, superior, and more durable than three doses of a licensed comparator HBV vaccine (Engerix-B).109",20,Vaccine,Vaccine – Cpg,0.46488273809391695
"CPG has also been used in cancer vaccines, such as non– small-cell lung cancer or melanoma, but as of this writing, with no significantly positive results in humans.110 In addition, an improved hepatitis B vaccine containing CpG (Heplisav B), which demonstrated higher and faster immune responses than the current alum adjuvanted vaccine, did not get a posi- tive opinion from VRBPAC (October 2013) because of the too-small size of the intended population safety database and was requested to extend it before potential licensure.",22,Vaccines,Vaccines – Cervi,0.35405179068304676
"Other TLRh Agonists. TLR9 receptors were thought for a long time to be specific for unmethylated CpG sequences; however,",5,Vaccines,Vaccines – Tlr4,1.0
"it has been shown that poly(dI:dC), a DNA version of the well- known TLR3 agonist poly(I:C), is also a potent adjuvant, acting through the TLR9/MyD88-dependent pathway.111 This oligo- nucleotide, in conjunction with a cationic peptide, is being developed as an adjuvant termed IC31 in clinical trials with recombinant TB antigens, and is reported to induce long- lasting T-cell responses to the antigens.112 The mode of action thought to be independent of IC31 is dependent not only on the poly(dI:dC) TLR9 agonist, but also on the interaction of the oligonucleotide with the coformulated cationic peptide. The complex formed entraps the antigen and acts as a physical depot at the site of injection, resulting in sustained antigen and adjuvant release.113 As for the examples given with TLR4, this demonstrates how critical formulation parameters are to suc- cessful adjuvant development",15,Vaccine,Vaccine – Polyarginine,1.0
Other Toll-Like Receptor Ligands,4,Receptor,Receptor,1.0
"The molecules described in the preceding sections account for the vast majority of late-stage clinical trials and approved vac- cines containing adjuvants. However, numerous other TLR agonists are entering or are in early phase clinical trials. These are briefly described in the following paragraphs.",-1,Noise / Outlier,Noise / Outlier,0.0
"Flagellin is a protein that polymerizes to form the flagella of flagellated bacteria and is recognized by TLR5. This protein has been expressed as a fusion partner to influenza hemag- glutinin or influenza M2e, in which it serves as an adjuvant, enhancing the immune response to the influenza antigen as shown in clinical trials.114–116",28,Vaccine,Vaccine – Flagella,1.0
"Numerous small molecules have been found to act as ago- nists of TLR7 and TLR8. The best known of these are the small-molecule nucleoside analogs, imiquimod and resiqui- mod (R-848),117,118 that are TLR7 and TLR7/TLR8 ligands, respectively (both produced by 3M). Other well-known ago- nists include loxoribine119 and bropirimine.120 The use of these molecules as adjuvants is complicated by their low molecular weight and rapid removal from the site of injection. Several formulation methods enable these molecules to be used as adjuvants. Aldara cream, a 5% topical preparation of imiqui- mod that is licensed for treatment of genital warts and basal cell carcinoma, has been tested as an adjuvant for topical administration at the site of subcutaneous or intradermal injection of antigens.121,122 This has been shown to have some adjuvant activity in human clinical trials for cancer.123",37,Immunization,Immunization,1.0
Other Adjuvants,27,Adjuvants,Adjuvants – Categorization,0.4359711488852104
"Several other adjuvants are in advanced clinical development and do not fall into any of the aforementioned categories. The best known of these are the saponins, for which the mecha- nism of action is not fully understood. In this category, however, one could also include adjuvants such as virosomes, cationic liposomes, and polyelectrolytes, a class of polymers that includes polyoxidonium (a component of the Grippol influenza vaccine produced in Russia) and polyphosphazenes, which are being evaluated in several clinical trials.",12,Vaccine,Vaccine – Polyelectrolytes,0.4934293735176813
"Saponins. Saponins are triterpenoid molecules with a complex sugar backbone extracted from a variety of plants. The most widely used of these extracts is the saponin extract from the South American tree Quillaja saponaria Molina, referred to as Quil-A, which has been used as an adjuvant in veterinary vaccines since the 1970s. This mixture of saponins, with varying adjuvant activity and toxicity, was found to be too reactogenic for use in humans. The Quil-A saponins have an exquisite affinity for cholesterol, and when in contact with membranes containing cholesterol, they form a complex cre- ating pores in the membrane. At the site of injection, this",2,Vaccine,Vaccine – Saponins,1.0
"results in considerable reactogenicity. However, this affinity for cholesterol has also enabled the development of two adju- vants for human use based on the Quil-A saponins: ISCOMS and AS01.",2,Vaccine,Vaccine – Saponins,1.0
"ISCOMS are complexes of partially purified saponins from Quil-A, combined with cholesterol, to form small porous par- ticles 50 to 60 nm in diameter with a characteristic buckmin- sterfullerene shape and a high density.124,125 Originally, the antigen was associated with these structures through entrap- ment, conjugation, or hydrophobic interaction, processes that were tedious and not readily applicable to large-scale manu- facturing. Subsequently, it was shown that association of the antigen with the particle is not required, and simple coadmin- istration with antigen is adequate. As a result, simpler formu- lations (ISCOMATRIX and ISCOPREP), which can be simply mixed with the antigen, were developed by CSL (Austra- lia).126,127 These cholesterol–saponin complexes are less reac- togenic than the parent saponin, yet maintain a strong adjuvant effect. Clinical trials have shown them to be slightly more reactogenic than placebo or active control; however, the reactogenicity is generally mild and acceptable. No other vaccine-related severe adverse events have been reported.128",2,Vaccine,Vaccine – Saponins,1.0
An alternative approach to reduce the toxicity of Quil-A,2,Vaccine,Vaccine – Saponins,1.0
"saponins was taken by Kensil and colleagues,129 who isolated from the mixture of saponins a pure component, termed QS21, that was less toxic yet retained adjuvant activity. QS21, however, had two drawbacks: It was chemically unstable at even mildly alkaline conditions, and, while less toxic than the parent mixture, it was still reactogenic. It was found that by combining QS21 with liposomes that contained cholesterol, the stability of the molecule was significantly enhanced and the reactogenicity abrogated.130 The adjuvant activity of this combination could be further enhanced by the addition of the TLR4 agonist MPL, and the resulting combination of adju- vants is termed AS01 by its developers, GlaxoSmithKline. This formulation has been tested in the clinical setting and shown to induce higher CD4 T-cell responses to a plasmodium antigen than the same immunostimulants combined with an oil-in-water emulsion.131 Further challenge studies demon- strated the higher efficacy induced by this formulation, which led to the selection of AS01 for the Phase III efficacy study of the candidate malaria vaccine.132,133 This again demonstrates the critical aspect of formulation and the challenges to iden- tifying appropriate formulations for optimal activity of adju- vants. QS21 in its pure form is also being used as an adjuvant for cancer vaccines.134",2,Vaccine,Vaccine – Saponins,0.6865924986796994
The exact mechanism of action of QS21 has not been fully,2,Vaccine,Vaccine – Saponins,1.0
"elucidated. The loss of adjuvant and lytic activity when the molecule is hydrolyzed suggests that membrane lysis has a role.129 However, the adjuvant activity is also lost when the aldehyde function on the triterpenoid backbone is removed.135 Several synthetic analogs have been developed that may permit a more detailed analysis of critical components of the molecule and a better understanding of its mechanism of action.136,137 In addition to the malaria vaccine, AS01 has been used as the adjuvant of choice for a herpes zoster vaccine, based on a recombinant antigen. The zoster vaccine demon- strated a reduced risk of shingles of 97.2% in adults age 50 years and older compared to placebo,138 and is the first recom- binant adjuvanted vaccine to demonstrate such a level of effi- cacy against disease reactivation in individuals with latent virus.",2,Vaccine,Vaccine – Saponins,0.5986760853262297
There is renewed interest in saponin-based adjuvants from,2,Vaccine,Vaccine – Saponins,1.0
"other plant sources, particularly from researchers in China and India.",2,Vaccine,Vaccine – Saponins,1.0
Virosomes. Virosomes are reconstituted liposomes contain- ing viral (typically influenza virus) proteins in the liposomal,26,Virosomes,Virosomes,1.0
"membrane and, optionally, with additional antigens incorpo- rated in the liposomal membrane or attached to the mem- brane.139 Virosomes have been used for influenza vaccines (licensed in Europe as Inflexal) and as adjuvants for hepatitis A vaccine (licensed in Europe as Epaxal). They are under inves- tigation as adjuvants for numerous other targets.140",26,Virosomes,Virosomes,1.0
"Polyelectrolytes and Polycations. The influenza vaccine Grippol licensed in Russia contains polyoxidonium,141 a poly- electrolyte copolymer of N-oxide 1,4-ethylene piperazine and (N-carboxyethyl)-1,4-ethylene piperidium bromide, that has immunostimulatory properties.142 Even though little has been published about this specific polymer and its use as an adjuvant, an analogous polymer, poly(carboxylatophenoxy) phosphazene (PCPP) has been widely investigated as an adju- vant for vaccines and has been shown to exert adjuvant activity.143,144",12,Vaccine,Vaccine – Polyelectrolytes,0.6431715866587703
"Polycations such as polyarginine,145 chitosan,146,147 and cat- ionic lipids148 have also been shown to exert adjuvant activity. As for polyelectrolytes, the mode of action is not fully under- stood but is likely to involve interaction with cell membranes similar to that described for alum.32 Another cationic adju- vant, CAF01, is a liposome-based adjuvant composed of the cationic quaternary ammonium lipid dimethyldioctadecylam- monium (DDA) and the synthetic analog of mycobacterial cord factor; trehalose-dibehenate (TDB). CAF01 was originally developed as a CMI-promoting adjuvant for a subunit vaccine against TB, but the adjuvant has since been demonstrated to promote a diverse immune response resulting in CMI and humoral responses149,150 and is in clinical evaluation.",15,Vaccine,Vaccine – Polyarginine,0.5869740847257446
"Mucosal Adjuvants. There is a strong interest in the vaccine community in administering vaccines via the mucosal route. This route offers the advantages of being easier to administer and not requiring trained health care workers, but also has the potential of inducing mucosal immunity at the portal of entry of many pathogens. While mucosal delivery and induction of mucosal immunity can easily be achieved with live attenuated vaccines (e.g., oral poliovirus vaccines, oral rotavirus vaccines, nasally administered live attenuated influenza vaccines), inducing systemic or mucosal immunity with nonlive antigens is much more difficult. These tend to be nonimmunogenic or poorly immunogenic via the mucosal routes; consequently, numerous adjuvants have been evaluated to enhance the immunogenicity.",1,Vaccines,Vaccines – Adjuvants,0.6839763459924991
The most widely investigated are the bacterial adenosine,-1,Noise / Outlier,Noise / Outlier,0.0
"diphosphate (ADP)-ribosylating exotoxins such as cholera holotoxin and E. coli heat-labile enterotoxin.151 Even though these are potent mucosal adjuvants, their toxicity has, for the most part, precluded their use as adjuvants. Consequently, mutations have been introduced in an attempt to reduce their toxicity while aiming to retain some adjuvant activity.152 These include adjuvants such as mLT(R192G), dmLT,153 and LTK63.154,155 For nasal delivery, these adjuvants have, however, presented unacceptable safety concerns. The native toxin was used as an adjuvant in an intranasal influenza vaccine that was licensed in Switzerland but was associated with occasional severe adverse events in the form of Bell palsy (partial facial paralysis) ascribed to the adjuvant,156 and similar effects were seen in an experimental vaccine using the LTH63 detoxified mutant.157 These adjuvants all contain the pentamer B subunit of the toxin, which binds ganglioside GM1 on nerves and can be transported through retroaxonal transport to the root of the nerve; it is thought that the neurological adverse events may have arisen through such an interaction.157 An alternative adjuvant, which does not contain the B subunit and, hence, does not bind GM1 gangliosides, is CTA1-DD, which is cur- rently in development.158,159 These exotoxins also have been",11,Paralysis,Paralysis,0.22941319049973208
"evaluated for oral delivery in several clinical trials; however, their susceptibility to acidic environments requires enteric for- mulations. The double mutant dmLT is currently being inves- tigated as an adjuvant for oral or sublingual vaccination against enterotoxigenic E. coli (ETEC).160",11,Paralysis,Paralysis,1.0
FUTURE DIRECTIONS,23,Directions,Directions,1.0
"The past decade has seen an unprecedented surge in under- standing how adjuvants work. While the history of adjuvant discovery and development has evolved through serendipity, we are now in a position in which identification, selection, and use of adjuvants can be rationalized. This has opened the door to vaccine candidates against as yet unmet medical needs—vaccines that will not only prevent infectious diseases, but might also treat life-threatening diseases such as cancers or enable management of chronic disorders such as Alzheimer disease. Adjuvants appear also as a potential route to improve on current licensed vaccines that may be less efficient in a specific target population that requires a stronger stimulation on the immune system to develop a protective immune response.",1,Vaccines,Vaccines – Adjuvants,1.0
"There are a number of factors and unknowns that need to be considered. The most important of these is how to demon- strate the safety of adjuvants. As pointed out several times, there is an underlying concern that is not necessarily based on sound science that adjuvants can induce immune-mediated disorders. The absence of suitable animal models and the dif- ferences in receptors and receptor distribution between animals and humans can make it difficult in some cases to demonstrate that this is not the case.",1,Vaccines,Vaccines – Adjuvants,1.0
"Despite the occurrence of autoimmune reactions in the general population, the fear that adjuvants can induce or exac- erbate autoimmune disorders is one that is at the forefront of follow-up and surveillance. Holding clinical development of a vaccine based on a single adverse event demonstrates the challenges of developing vaccines with novel adjuvants. The risk-to-benefit balance associated with the vaccine being devel- oped will always be the guiding principle for ascertaining the value of a given approach. A large safety database to demon- strate rare events in such studies is not always possible, which underlines the difficulty introducing new approaches into the field of vaccines. The paucity of epidemiologic data on such immune-mediated disorders, which are key to establishing the background rate of disease, needs to be addressed so that factual analysis can be undertaken when such events occur.",1,Vaccines,Vaccines – Adjuvants,1.0
The safety evaluation of a vaccine encompasses all constitu-,-1,Noise / Outlier,Noise / Outlier,0.0
"ents of the product. It cannot be assumed that an adjuvant that is safe in one vaccine with a given antigen will be safe when added to another vaccine, even if the latter vaccine is safe without adjuvant. A rational approach requires nonclini- cal toxicology, determination of the mode of action of the adjuvant, an evaluation of differences in receptors and activity in animal and human cells, controlled clinical trials, and post- marketing surveillance.161",32,Vaccine,Vaccine – Adjuvant,0.2857654161634007
"Also, adequate formulation is critical for the activity of many adjuvants. Yet the knowhow for adjuvant formulation is not widely available, even though predicting how the physi- cochemical parameters of an adjuvant and its interaction with the antigen affect immune responses is key to its selection. All these points emphasize the criticality of process development, robustness, and reproducibility, and the ability to characterize adjuvants in a relevant and efficient way.",1,Vaccines,Vaccines – Adjuvants,1.0
"A host of adjuvants are now in clinical development; however, none tested in humans so far has the ability to induce functional CD8+ T-cells to a level that can be seen with live viral vaccines. Live viral vaccines have their limitations, in particular with respect to repeated boosting and their use in",1,Vaccines,Vaccines – Adjuvants,1.0
"immune-suppressed persons. There is, therefore, a need to pursue research into adjuvants capable of inducing CD8+ T-cell responses.",1,Vaccines,Vaccines – Adjuvants,1.0
"Finally, because vaccines are built on the combination of antigen(s) and adjuvant(s), the need for relevant and immu- nogenic antigens should not be overlooked. Because more and more vaccines will require the induction of both humoral immunity and CMI, there is a need for researchers to seek to improve the intrinsic immunogenicity of the antigen and to ensure optimum immune responses if the addition of an adju- vant is required.",1,Vaccines,Vaccines – Adjuvants,0.7934379024567266
"It is only through the appropriate combination of antigen and adjuvant, selected on the basis of the targeted disease, relevant protective immune response, and target population, that adjuvants will fulfill their promises and find their place as a relevant and effective tool for improving human health.",1,Vaccines,Vaccines – Adjuvants,1.0
