Document,Topic,Auto_Label,Descriptive_Label,Probability
"The Germinal Center Reaction. Antigen-specific B cells that receive sufficient help from antigen-specific activated Tfh cells proliferate in specialized structures, the GCs, in which they differentiate into plasma cells or memory B cells.50,55 The induction of GCs is initiated as a few antigen-specific activated B cells upregulate their expression of CXCR5 and migrate toward B-cell follicles, where they are attracted by CXCL13- expressing follicular DCs (FDCs). The FDCs fulfill an essential role in B-cell responses: they attract antigen-specific B and Tfh cells and capture/retain antigen for extended periods. B cells attracted by antigen-bearing FDCs become the founders of GCs (see Fig. 2.2). Receiving additional activation and survival signals from the FDCs and Tfh cells,56,57 notably through IL-21,58 B cells undergo massive clonal proliferation—such that each GC is constituted by the progeny of a single antigen- specific B cell. This intense proliferation is associated with two major events: Ig class-switch recombination from IgM toward IgG, IgA, or IgE, and maturation of the affinity of B cells for their specific antigen. This process results in the higher pro- duction of antibodies with a higher antigen-binding capacity (see Fig. 2.3).",59,Follicular,Follicular,1.0
The maturation of B-cell affinity results from an extensive,21,Cell,Cell,0.4834445619633258
"somatic hypermutation process within the variable-region segments of Ig genes.50 In a small minority of B cells, the introduction of mutations in their Ig genes increases the affin- ity of their surface IgG for antigen. This enables these B cells to efficiently compete for binding to the small amounts of vaccine antigens that are associated with the surface of FDCs (see Fig. 2.2). B cells process these vaccine antigens into small peptides that they display at their surface through major his- tocompatibility complex (MHC) class II molecules. MHC- peptide complexes thus become available for binding by the specific subset of CD4+ Tfh cells.56,57 These Tfh cells, which express CXCR5, migrate toward CXCL13-expressing FDCs. Differing from Th1 and Th2 cells by their chemokine recep- tors, transcription factors, surface markers, and interleu- kins,56,57 they are uniquely equipped to provide efficient B-cell help through a series of costimulation molecules, including CD40L, ICOS (inducible T-cell costimulator), the IL-10 B-cell growth factor, and IL-21.56,57 The cellular interactions between antigen-specific GC B cells, antigen-bearing FDCs, and antigen-specific Tfh cells (see Fig. 2.2) result in the prolifera- tion, survival, and selection of B cells that have the highest possible antigen-specific affinity. They also provide the signals required for the subsequent differentiation of GC B cells toward plasma cells secreting large amounts of specific anti- bodies or toward memory B cells. Tfh cells have thus been identified a major determinant of adult and early life B-cell vaccine responses.5–7",20,Antigens,Antigens – Vaccine,0.8245602035805885
The development of this GC reaction requires a couple of,56,Extrafollicular,Extrafollicular,1.0
"weeks, such that hypermutated IgG antibodies to protein vaccine antigens first appear in the blood 10 to 14 days after priming (see Fig. 2.3).59 Feedback mechanisms terminate GC reactions within 3 to 6 weeks, a period during which a large number of antigen-specific plasma cells will have been gener- ated. It is the magnitude of GC responses, that is, the quality of DC, B-cell, Tfh-cell, and FDC interactions, which controls the intensity of B-cell differentiation into plasma cells and thus the peak of IgG vaccine antibody reached within 4 to 6 weeks after primary immunization (see Fig. 2.3).",29,Vaccine,Vaccine – Antibodies,0.35591630602827173
T-Independent Responses to Polysaccharide Antigens,0,Vaccine,Vaccine – Polysaccharides,1.0
"Bacterial (Streptococcus pneumoniae, Neisseria meningitidis, Hae- mophilus influenzae, Salmonella typhi) PS antigens released from the injection site reach the marginal zone of the spleen/nodes, an area that is equipped by macrophages exhibiting a unique set of scavenger receptors through the bloodstream. There, PS",-1,Noise / Outlier,Noise / Outlier,0.0
"Figure 2.3. Correlation of antibody titers to the various phases of the vaccine response. The initial antigen exposure elicits an extrafollicular response (1) that results in the rapid appearance of low IgG antibody titers. As B cells proliferate in germinal centers and differentiate into plasma cells, IgG antibody titers increase up to a peak value (2), usually reached 4 weeks after immunization. The short life span of these plasma cells results in a rapid decline of antibody titers (3), which eventually return to baseline levels (4). In secondary immune responses, booster exposure to antigen reactivates immune memory and results in a rapid (<7 days) increase (5) of IgG antibody titer. Short-lived plasma cells maintain peak antibody levels (6) during a few weeks—after which serum antibody titers decline initially with the same rapid kinetics as following primary immu- nization (7). Long-lived plasma cells that have reached survival niches in the bone marrow continue to produce antigen-specific antibodies, which then decline with slower kinetics (8). Note: This generic pattern may not apply to live vaccines triggering long-term IgG antibodies for extended periods.",29,Vaccine,Vaccine – Antibodies,0.4128024893987597
Spleen/lymph nodes	Blood,52,Spleen,Spleen,0.8660540894775877
"Figure 2.4. Extrafollicular B-cell responses to polysaccharide antigens. B cells use their specific immunoglobulin surface receptors (1) to bind to the repetitive structures of polysaccharides reaching the marginal zone of spleen/nodes. In the absence of antigen-specific T-cell help, B cells are activated, proliferate (2), and differentiate in plasma cells (3) without undergoing affinity maturation in germinal centers. These plasma cells migrate toward the red pulp of the spleen (4), where they survive for a few weeks/months, secreting low levels of low-affinity immunoglobulin (Ig) M, IgG, or IgA antibodies (5).",41,Immunization,Immunization – Cells,0.43503496474112496
"bind to marginal zone B cells, and their repetitive structure crosslinks the Ig receptors on the B-cell surface.53 This activates extrafollicular marginal zone B cells (Fig. 2.4).53 During the week following immunization, B cells differentiate into plasma cells, undergo some degree of isotype switching from",41,Immunization,Immunization – Cells,1.0
"IgM to IgG/IgA, and—in rodents—rapidly produce essentially nonmutated, low-affinity, germline antibodies. Thus, PS vaccines are generally known as triggering T-independent responses characterized by the induction of moderate titers of low-affinity antibodies and the absence of immune memory.",24,Antibody,Antibody – Antibodies,0.5013540501145846
"In humans, PS immunization generates the production of intermediate-affinity IgG antibodies bearing some somatic mutations in their variable regions.60,61 One hypothesis is that PS immunization activates “memory” B cells that have been previously primed by cross-reacting PS bacterial antigens somehow linked to protein moieties—and thus eliciting GC responses.62 An alternative possibility is that the IgM+, IgD+, CD27+ memory B cells that appear in the blood in response to PS immunization may be recirculating splenic marginal zone B cells.63 This hypothesis is concordant with the fact that bacterial PS vaccines are poorly immunogenic in young chil- dren, that is, before the maturation of the splenic marginal zone.64,65",64,Vaccine,Vaccine – Antibodies – T64,1.0
"After their differentiation in the extrafollicular pathway, PS-specific plasma cells move toward the red pulp of the spleen (see Fig. 2.4) where they persist for some time, before their death by apoptosis and the waning of corresponding antibody responses after a few months. As PS antigens do not induce GCs, bona fide memory B cells are not elicited. Con- sequently, subsequent reexposure to the same PS results in a repeated primary response that follows the same kinetics in previously primed as in a naïve individual.66 Revaccina- tion with certain bacterial PS may even induce lower anti- body responses than the first immunization, a phenomenon referred to as hyporesponsiveness,67–69 which is increasingly reported70–73 and where the molecular and cellular mecha- nisms include vaccine-induced B cell depletion by apopto- sis.74,75 This phenomenon is time-limited, such that if sufficient time elapses before the administration of a PS vaccine, the B-cell pool would be replenished.",64,Vaccine,Vaccine – Antibodies – T64,1.0
"What Are the Determinants of Primary Vaccine Antibody Responses? Numerous determinants modulate the intensity of vaccine-induced GCs and, thus, of peak antibody responses (Table 2.5). The main determinants are the nature of the vaccine antigen and its intrinsic immunogenicity. For example, tetanus toxoid is intrinsically a stronger immunogen than diphtheria toxoid, which becomes more apparent in the face of more limited immunocompetence, such as in preterm infants.76 Whether this difference reflects a higher capacity of tetanus toxoid to provide antigenic epitopes that bind naïve B cells, the ability to generate cognate Tfh-cell help for B cells, and/or to their association with FDCs is unknown.",26,Antibodies,Antibodies,0.09678110840438578
The markedly different outcomes of immunization with plain bacterial PS and with protein-conjugated glycoconju- gates67 highlight the differences between the extrafollicular,0,Vaccine,Vaccine – Polysaccharides,0.8127181761261203
"and the GC reactions. It is only when capsular PS are conju- gated to a protein carrier driving effective Tfh differentiation that PS-specific B cells are driven toward GC responses, receive optimal cognate help from carrier-specific Tfh cells, and differentiate into higher-affinity antibody-producing cells, longer-lived plasma cells, and/or memory B cells. Protein anti- gens exhibit markedly distinct carrier properties—regardless of their capacity to induce B- and Th-cell responses.77,78 That these differences may reflect differences in Tfh induction is a likely hypothesis.79,80 The limited number of potent carrier proteins implies that an increasing number of conjugate vac- cines rely on the same carriers (e.g., CRM197, tetanus or diph- theria toxoids), with the risk of limiting anti-PS responses to individual conjugate vaccines (carrier-mediated epitope sup- pression) and resulting in vaccine interference.81,82 This phenomenon may be abrogated by replacing full-length proteins with peptides lacking B-cell epitopes,83 suggesting that carrier-mediated epitope suppression essentially reflects the competition of carrier- and PS-specific B cells for activation/ differentiation signals and factors.",0,Vaccine,Vaccine – Polysaccharides,0.7615608150095254
Another  determinant  of  the  magnitude  of  primary,-1,Noise / Outlier,Noise / Outlier,0.0
"vaccine antibody responses (see Table 2.5) is the use of an optimal dose of antigen, which may be determined only experimentally. As a rule, higher doses of nonlive antigens— up to a certain threshold—elicit higher primary antibody responses. This may be particularly useful when immuno- competence is limited, for example, for hepatitis B immuniza- tion of patients undergoing dialysis.84,85 Remarkably, a limiting dose of antigen may restrict primary antibody responses but increase B-cell competition for FDC-associated antigens and, thus, result in a more stringent selection of higher-affinity GC B cells and stronger secondary responses (see subsequent text). Alternatively, adjuvants increasing inflammation at the injection site and, thus, cell recruitment and cell-mediated antigen transport toward lymph nodes, improve antibody responses despite a reduced antigen dose.86 Little is known about factors that support or limit the affinity maturation process87,88 which may be modulated by carrier proteins89 and adjuvants.90–92",29,Vaccine,Vaccine – Antibodies,0.41684840532495326
The nature of the vaccine directly influences the activation,28,Vaccine,Vaccine – Immunosuppressed,1.0
"of innate immunity and, thus, vaccine responses. The stron- gest antibody responses are generally elicited by live vaccines that are “naturally adjuvanted,” because they activate innate reactions, and, thus, support the induction of adaptive immune effectors in addition to providing a replicating antigen. Nonlive vaccines frequently require formulation with",54,Vaccines,Vaccines – Dendritic,0.6473905304088021
"adjuvants that enhance and shape vaccine immune responses through a variety of mechanisms.34–37 The potency of the immune system indeed resides in its highly polymorphic nature, enabling sufficient immunological diversity to over- come a high number of diverse pathogens. This diversity impacts vaccine responses.93 Probing how host genetic markers may result in variations of vaccine-induced responses is expected to identify gene polymorphisms that predict the like- lihood of successful or adverse vaccine outcome, whereas epi- genetic studies may help reveal how environmental influences affect innate and adaptive immune responses.93 This work is still in its infancy, but holds great promise, especially when combined with novel systems vaccinology approaches.94–96 Immune competence obviously affects vaccine antibody responses, which are limited at the two extremes of life (see subsequent text), and by the presence of acute or chronic diseases, acute or chronic stress, and a variety of factors affect- ing innate and/or B- and T-cell immunity.",28,Vaccine,Vaccine – Immunosuppressed,1.0
"Few nonlive vaccines (e.g., hepatitis A and human papil-",16,Vaccines,Vaccines – Immunology,1.0
"lomavirus [HPV] vaccines) induce high and sustained anti- body responses after a single vaccine dose, even in healthy young adults. Primary immunization schedules therefore usually include at least two doses, optimally repeated at a minimal interval of 3 to 4 weeks (longer intervals enhancing rather than reducing the responses) to generate successive waves of primary B-cell and GC responses. These priming doses may occasionally be combined into a single “double” dose, such as for hepatitis A or B and for HPV immunization.97–101 In any case, vaccine antibodies elicited by primary immunization with nonlive vaccines eventually wane (see Fig. 2.3).",29,Vaccine,Vaccine – Antibodies,1.0
"What Controls the Persistence of Vaccine Antibody Responses? Antigen-specific plasma cells elicited in spleen/ nodes after immunization have only a short life span, such that vaccine antibodies rapidly decline during the first few weeks and months after immunization. A fraction of plasma cells that differentiated into GCs, however, acquire the capac- ity to migrate toward long-term survival niches that are mostly located within the BM, from where they may produce vaccine antibodies during extended periods.102–105",29,Vaccine,Vaccine – Antibodies,1.0
"Some GC-induced plasma cells are attracted toward the BM compartment by cells that provide the signals required for their long-term survival.50,106–109 In such BM niches, plasma cell survival and antibody production may persist for years. The duration of antibody responses reflects the number and/or quality of long-lived plasma cells generated by immuniza- tion103: In the absence of subsequent antigen exposure, anti- body persistence may be reliably predicted by the antibody titers that are reached 6 to 12 months after immunization, that is, after the end of the short-term plasma cell response (see Fig. 2.3). This is illustrated by the accuracy of mathematical models predicting the kinetics of anti–hepatitis B surface antigen (HBsAg),110 anti–hepatitis A,111 or anti-HPV112,113 antibodies.",63,Hepatitis,Hepatitis,1.0
"A few determinants of the persistence of vaccine antibody responses (see Table 2.5) have been identified. The nature of the vaccine has a crucial role: only live attenuated viral vac- cines or virus-like particles induce antibody responses that persist for several decades, if not lifelong, in absence of sub- sequent antigen exposure and reactivation of immune memory. In contrast, the shortest antibody responses are elicited by PS antigens, which fail to trigger Tfh/GC responses and thus do not elicit high-affinity plasma cells capable of reaching the BM survival niches. Antibody persistence may also be modulated by the use of adjuvants.114,115 Vaccine schedules also control antibody magnitude and persistence. Closely spaced (1–2 weeks) primary vaccine doses may be administered when a",29,Vaccine,Vaccine – Antibodies,1.0
"rapid induction of protection is desirable, for example, before travel. However, this raises less-persisting responses than when the same number of vaccine doses are given at longer intervals (1–2 months),116,117 reflecting the generation of fewer post-GC B cells capable of long-term survival and thus requiring later boosting. Optimal recall and anamnestic responses require longer intervals of at least 3 to 4 months, with longer intervals associated with generally greater responses (see below).",3,Vaccines,Vaccines – Tetanus,0.5150616195462614
"Age at immunization also modulates vaccine antibody per- sistence, which is shorter at the two extremes of life (see sub- sequent text). Certain conditions may also limit the persistence of vaccine antibody responses because of enhanced catabo- lism (as in HIV)118 or the loss of antibodies in the urinary or digestive tract. The identification of the mechanisms that support or limit the persistence of vaccine antibody responses represents a major challenge.",30,Antibody,Antibody – Vaccine,1.0
"What Are the Hallmarks of B-Cell Memory Responses? Memory B cells are generated during primary responses to T-dependent vaccines.50,119 They persist in the absence of anti- gens but do not produce antibodies (i.e., do not protect), unless reexposure to antigen drives their differentiation into antibody-producing plasma cells. This reactivation is rapid, such that booster responses are characterized by the rapid increase to higher titers of antibodies that have a higher affin- ity for antigens than do antibodies generated during primary responses (Table 2.6).",57,Antigens,Antigens – Vaccines,1.0
"Memory B cells are generated in response to T-dependent antigens, during the GC reaction, in parallel to plasma cells (Fig. 2.5).50,119,120 At their exit of GCs, memory B cells acquire migration properties toward extrafollicular areas of the spleen and nodes. This migration occurs through the bloodstream, in which postimmunization memory B cells are transiently present on their way toward lymphoid organs.",57,Antigens,Antigens – Vaccines,0.6103261570038303
"It is essential to understand that memory B cells do not produce antibodies—that is, they do not protect. Their partici- pation in vaccine efficacy requires an antigen-driven reactiva- tion that may occur in response to endemic pathogens, to colonizing or cross-reacting microorganisms (“natural boost- ers”), or to booster immunization. The activation of memory B cells results in their rapid proliferation and differentiation into plasma cells that produce very large amounts of higher- affinity antibodies.120 As the affinity of surface Ig from memory B cells is increased, their requirements for reactivation are lower than for naïve B cells: memory B cells may thus be recalled by lower amounts of antigen and without CD4+ T-cell help, although T-cell help supports a second round of GC responses, further magnifying the level/persistence of antibod- ies.121 Antigen-specific memory cells generated after primary immunization are much more numerous (and better fit) than naïve B cells initially capable of antigen recognition.50,119 Thus, the first hallmark of the memory responses (see Table 2.6) is",69,Immunization,Immunization – Vaccine,1.0
Spleen/lymph nodes	Blood,52,Spleen,Spleen,1.0
"Figure 2.5. Generation of B-cell memory responses. Memory B cells are generated in response to T-dependent antigens (1), during the germinal center (GC) reaction (2), in parallel to plasma cells. At their exit of GCs, these B cells do not differentiate into antibody-secreting plasma cells but into memory B cells (3) that transiently migrate through the blood (4) toward the extrafollicular areas of spleen and nodes (5). They persist there as resting cells until reexposed to their specific antigens (6). On secondary antigen exposure, memory B cells readily proliferate and differentiate into plasma cells (7) secreting large amounts of high-affinity antibodies that may be detected in the serum (8) within a few days after boosting. Ag, antigen; BM, bone marrow; FDC, follicular dendritic cell; IgG, immunoglobulin G; Th, T-helper.",57,Antigens,Antigens – Vaccines,1.0
"to generate significantly higher antibody levels than primary immunization. Should this not be the case, the effective generation or persistence of memory B cells should be questioned.",69,Immunization,Immunization – Vaccine,1.0
"The reactivation, proliferation, and differentiation of memory B cells occur without requiring the induction and development of GC responses. This process is, thus, much more rapidly completed than that of primary responses. A window of 4 to 7 days after H. influenzae b (Hib) PS immuni- zation was reported as sufficient for high levels of PS-specific vaccine antibodies to appear in the blood of previously primed infants.122 The rapidity with which antigen-specific antibodies appear in the serum is, thus, another hallmark of secondary responses (see Table 2.6). Slower antibody kinetics suggests that memory B-cell induction, persistence, and/or reactivation may have been suboptimal.",64,Vaccine,Vaccine – Antibodies – T64,1.0
"Another hallmark of memory B cells is that they display and secrete antibodies with a markedly higher affinity than those produced by primary plasma cells, as a result of somatic hypermutation and selection. The affinity maturation process that is initiated within the GCs extends for several months after the end of the GC reaction. Consequently, vaccine anti- bodies with higher than baseline avidity (defined as the sum of epitope-specific affinities) for antigen are induced only when sufficient time has elapsed after priming.123–125 A “clas- sical” prime-boost immunization schedule is, thus, to allow 4 to 6 months to elapse between priming and booster doses, hence the generic “0-1-6 month” (prime-prime-boost) sched- ule. Secondary antigen exposure (see Table 2.6) thus results in the production of higher-affinity antibodies than primary responses.126 Notably, this may not be the case when “natural” priming, for example, through cross-reactive bacteria, has occurred prior to immunization.",3,Vaccines,Vaccines – Tetanus,1.0
"What Are the Determinants of B-Cell Memory Responses? The factors that drive the differentiation of antigen-specific GC B cells toward plasma cells or memory B cells are poorly understood.50 In response to protein antigens, both cell popu- lations are generated in the same GCs, and their differentia- tion pathway differs only late in the GC reaction. As a rule,",57,Antigens,Antigens – Vaccines,1.0
"factors enhancing plasma cell differentiation and primary antibody responses (such as increasing the antigen dose or using adjuvants) also support the induction of memory B cells (Table 2.7). Postbooster antibody titers are, therefore, higher in people with stronger primary responses. For example, higher postbooster anti-HBsAg responses are observed in people with high (e.g., ≥100 IU/L) rather than intermediate (10–99 IU/L) anti-HBsAg after their primary vaccination.127,128 This is likely to reflect the induction of a larger pool of memory B cells.",69,Immunization,Immunization – Vaccine,1.0
"The dose of antigen is also an important determinant of memory B-cell responses (see Table 2.7). At priming, higher antigen doses generally favor the induction of plasma cells, whereas lower doses may preferentially drive the induction of immune memory.129 Closely spaced primary vaccine doses may be beneficial for early postprimary antibody responses but not for postbooster antibody responses, as illustrated with meningococcal group C glycoconjugates.130 As a rule, acceler- ated schedules in which a 4- to 6-month window is not included between priming and boosting result in significantly lower booster responses125 (see Table 2.7). At the time of boosting, a higher antigen content raises stronger booster responses, presumably by recruiting more memory B cells into the response. This is illustrated by higher antibody responses of children immunized with a higher-antigen-dose pertussis vaccine131 or primed with a glycoconjugate vaccine and boosted with a higher concentration PS (20–50 µg of PS) when com- pared with the glycoconjugate (1–3 µg of PS) vaccines.132,133",3,Vaccines,Vaccines – Tetanus,1.0
Residual titers of vaccine antibodies present at time of,4,Vaccine,Vaccine – Antibody,0.3962337340452059
"boosting directly influence vaccine antibody responses. As a rule, secondary responses to live attenuated viral vaccines are minimal, since preexisting antibodies neutralize the vaccine virus before in vivo replication. Consequently, even multiple doses of live attenuated vaccines do not have undesirable effects. Responses to nonlive vaccines are also negatively influenced by residual vaccine antibody titers. This may reflect the formation of antigen–antibody complexes that reduce the load of antigen available for B-cell binding and/or antibody-mediated negative feedback mechanisms acting directly on B cells through, for example, fragment c (Fc)",-1,Noise / Outlier,Noise / Outlier,0.0
"receptors. Consequently, people with residual antibodies to a given antigen may show only a limited increase of their anti- body responses.",4,Vaccine,Vaccine – Antibody,0.692660036234824
"The persistence of memory B cells is of utmost importance for long-term vaccine efficacy. Antigen persistence may extend for prolonged periods on the surface of FDCs (see Table 2.7) and contribute to the duration of immune memory.134 This is likely to contribute to the extended (indefinite?) memory to live attenuated vaccines, recently exemplified by repeated administration of smallpox vaccines decades after priming.135 Fortunately, memory B cells survive for prolonged periods (e.g., several decades), even in the absence of reexposure to antigen.136 It has been suggested that memory B cells undergo a certain degree of homeostatic polyclonal activation.137 Although this does not seem sufficient to maintain antibody responses,138 it likely contributes to their persistence and the replenishment of BM plasma cells.",-1,Noise / Outlier,Noise / Outlier,0.0
"The demonstration of the persistence of memory B cells long after vaccine antibodies have eventually disappeared, and of their brisk reactivation on antigen exposure, has direct con- sequences for immunization programs. First, it implies that an immunization schedule should never be started all over again—but continued where interrupted, regardless of the duration of the interruption. Second, it implies that certain immunization schedules may not need to include booster doses, if the individual is exposed to regular natural boosters. It is intriguing to note, that in the absence of childhood boost- ers, up to 50% of adolescents or young adults primed against tetanus or hepatitis B in infancy might not raise anamnestic responses, suggesting that infant-induced vaccine memory may not last forever.139,140",3,Vaccines,Vaccines – Tetanus,0.6754814289519329
"Immune Memory and Vaccine-Induced Protection: A Race Between Reactivation and Microbial Invasion? All existing vaccines, except T-independent PS, induce immune memory. Nevertheless, vaccine efficacy may be short-term, as illustrated following infant immunization against group C meningo- coccus.141 Demonstration of priming—or “boostability”—is therefore not a surrogate marker for long-term vaccine efficacy. This requires identifying the determinants that contribute to— or limit—the persistence of vaccine efficacy. One hypothesis is that this essentially results from the race between the reac- tivation of immune memory and disease pathogenesis.142",3,Vaccines,Vaccines – Tetanus,1.0
It is generally considered that protection by toxoid-based vaccines requires the presence of antitoxin antibodies at time of toxin exposure/production. Persisting immune memory,68,Tetanus,Tetanus,1.0
"is also not sufficient to protect against acute hepatitis B after the waning of vaccine-induced antibodies.143–145 However, pro- gression to chronic liver disease has not been reported in fully immunized vaccine responders. That immune memory is suf- ficient to protect against chronic hepatitis B suggests that viral replication and reexposure to HBsAg efficiently drive vaccine- induced memory cells into effector cells before the end of the viral incubation period (4–12 weeks). This process requires enough HBsAg-specific memory B cells to be stimulated, to persist, and to be capable of reactivation even several decades after infant priming. It remains to be defined whether T-cell memory responses contribute to the maintenance of vaccine- induced protection after waning of anti-HBsAg antibodies.",3,Vaccines,Vaccines – Tetanus,0.43997866587461476
"Glycoconjugate vaccines against encapsulated bacteria illustrate the importance of immune memory for vaccine effi- cacy and some of its limitations. Glycoconjugate priming elicits a bona fide GC reaction, with the induction of high- affinity memory B cells that can be rapidly (4–7 days) recalled on PS immunization.122 Efficient priming (i.e., induction of immune memory) is readily demonstrated in children primed in infancy.146,147 However, immune memory can be seen in children with Hib vaccine failure,148 indicating that their res- ervoir of memory B cells did not protect them against invasive disease, perhaps through a failure of avidity maturation.149 The discrepancy between the existence of memory B cells and the lack of protection may again reflect the race against microbial invasion: the time required for production of sufficient levels of circulating antibodies could be too long to interrupt bacte- rial invasion. Notably, secondary vaccine failures have been relatively rare and primarily observed in countries using an early accelerated infant schedule without a booster dose,150 the use of diphtheria, tetanus, and acellular pertussis (DTaP)/Hib vaccines with lower Hib immunogenicity is also associated with vaccine failure.151 Similarly, glycoconjugate vaccines against group C meningococcal disease proved much more efficacious during the first year after infant priming than during the following 3 years.141 Thus, infant immunization fails to induce sustained protection against group C meningococcus, despite the induction and persistence of immune memory.152 The requirement for boosters to confer long-term vaccine pro- tection is also well illustrated for pertussis, for which boosters are required to extend protection beyond childhood.153 An interesting observation is that vaccine-induced memory per- sists following pertussis immunization—as illustrated by anamnestic responses to a booster dose—but is not sufficient for protection. Yet the incubation period of pertussis exceeds",3,Vaccines,Vaccines – Tetanus,0.8744416031000047
"4 to 7 days. An interesting hypothesis is that as Bordetella per- tussis bacteria essentially remain on the mucosal surfaces, anti- gens may fail to efficiently reach the vaccine-induced B and T cells residing in the lymph nodes. For example, the prompt reactivation of immune memory is not sufficient to control polio viral replication in the digestive tract.154",-1,Noise / Outlier,Noise / Outlier,0.0
"Live attenuated viral vaccines (measles, rubella) are consid- ered the prototype inducers of lifelong immunity, although prolonged immunity is also induced by certain nonlive vac- cines (hepatitis A, HPV, inactivated poliovirus vaccine, rabies). This derives in part from the induction of sustained antibody responses, which, however, tend to slowly decline in the absence of recurrent exposure,155 and might eventually result in a growing proportion of seronegative vaccinated young adults, including women of childbearing age. Whether the reactivation of immune memory will be sufficient to curtail the replication process and confer protection against measles, rubella, or varicella, and whether adult booster doses may become needed after microbial control, are essential ques- tions. The resurgence of mumps outbreaks in fully vaccinated young adults may reflect the induction of low numbers of memory B cells156 and demonstrates that secondary vaccine failure may occur even with live attenuated vaccines.157 The questions, which are central to sustained vaccine efficacy, are usually unresolved at the time of registration of a new vaccine. For example, to vaccinate young girls against HPV requires reassurance that vaccine protection will extend during several decades. HPV infection of the basal epithelial cells can occur within minutes and is not followed by any antigen exposure to the immune system. Thus, antibody persistence will be required for sustained protection. Remarkably, however, the concentration of vaccine antibodies required to neutralize HPV at the site of entry is so minute158 and vaccine-induced community-protection so efficient that boosters may indeed not be needed.",3,Vaccines,Vaccines – Tetanus,0.6538358289804727
"Thus, one may expect questions related to the nature (size, type, responsiveness) of the pool of memory cells elicited by various immunization schedules and the relative contribution of long-term antibodies and immune memory to protection to be at the core of many vaccine studies in the next decades.",27,Vaccine,Vaccine – Immunization,0.38025620679261163
T-Cell Vaccine Responses,15,Ctl,Ctl,0.44466066820583555
"How Do Vaccines Induce CD4+ and CD8+ T-Cell Responses? The generation of CD4+ Th-cell response begins when DCs capture antigen in peripheral tissue and migrate to draining lymph nodes, where T-cell vaccine responses are elicited in parallel to B-cell responses (see Table 2.1). Thus, DCs fulfill a pivotal role in initiating and shaping the immune response to vaccine antigens.",49,Vaccines,Vaccines – Toxoid,1.0
"Protein vaccine antigens are taken up by immature DCs activated by local inflammation, which provide the signals required for their migration to draining lymph nodes (see Fig. 2.1). During this migration, DCs mature and their surface expression of molecules changes.159 Simultaneously, antigens are processed into small fragments and displayed at the cell surface in the grooves of MHC (human leukocyte antigen [HLA] in humans) molecules. As a rule, MHC class I molecules present peptides from antigens that are produced in the cytosol of infected cells, whereas phagocytosed antigens are essentially displayed on MHC class II molecules.160–163 Thus, mature DCs reaching the T-cell zone of lymph nodes display MHC–peptide complexes and high levels of costimulation molecules at their surface.164 CD4+ T cells recognize antigenic peptides displayed by class II MHC molecules, whereas CD8+ T cells bind to class I MHC-peptide complexes (Fig. 2.6).165 Their recognition is restricted to short peptides (8–11 [CD8+] or 10–18 [CD4+] amino acids) displayed on specific MHC class I or II molecules, respectively. Antigen-specific T-cell receptors may bind only to specific MHC molecules",20,Antigens,Antigens – Vaccine,0.6643388315340927
"Figure 2.6. Generation of T-cell effector responses. Antigens are phagocytosed by dendritic cells (DCs) (1), processed into small peptides, and displayed at the cell surface in the groove of major histocompatibility complex (MHC) class I and/or class II molecules (2). CD4+ T cells with the appropriate MHC-peptide specificity are activated, provide activation signals to DCs (3), and differentiate in effector cells (4) that produce preferentially T helper (Th)1 or Th2 cytokines. Th1 CD4+ T cells support (5) CD8+ T-cell differentiation, which is in contrast inhibited (6) by Th2-like cytokines. CD8+ T cells recognize MHC class I-peptide complexes (7) and differentiate into cytotoxic effector cells (8) capable of killing infected cells (9) or pathogens. Ag, antigen; IFN, interferon; TNF, tumor necrosis factor.",50,Cytokines,Cytokines – Vaccines,0.7764069334249906
"(e.g., HLA-A2), which differ among individual people and populations. Consequently, T-cell responses are highly vari- able within a population. These T-cell epitopes may be gener- ated from any region of the vaccine antigens, whether the peptide sequence is located within or at the surface of the protein. This is in contrast with B-cell recognition, which is essentially limited to conformational determinants consti- tuted by amino acids at the antigen surface. This MHC-peptide signal (signal 1) is not sufficient for activation of T cells, which remain anergic or become tolerized in absence of costimula- tion (signal 2). This ensures that only naïve T cells binding to the surface of activated DCs (i.e., DCs that have sensed danger signals through their Toll-like receptors and responded by a modulation of their surface or secreted molecules) receive the costimulation signals required for their activation.164",20,Antigens,Antigens – Vaccine,0.25746545371384993
Activated CD4+ T cells essentially exert supportive functions,67,Cd4,Cd4,1.0
